Kind,Name,File,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,CyclomaticStrictModified,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential
Function,"149.CommonTextFragmentsTemplates.get_no_planning_placeholder_zh",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_no_requirements_placeholder_en",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_no_requirements_placeholder_es",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_no_requirements_placeholder_fr",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_no_requirements_placeholder_ja",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_no_requirements_placeholder_zh",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_no_research_placeholder_en",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_no_research_placeholder_es",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_no_research_placeholder_fr",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_no_research_placeholder_ja",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_no_research_placeholder_zh",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_no_tools_placeholder_en",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_no_tools_placeholder_es",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_no_tools_placeholder_fr",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_no_tools_placeholder_ja",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_no_tools_placeholder_zh",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_previous_planning_header_en",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_previous_planning_header_es",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_previous_planning_header_fr",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_previous_planning_header_ja",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_previous_planning_header_zh",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_research_header_en",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_research_header_es",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_research_header_fr",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_research_header_ja",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_research_header_zh",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_research_summary_prefix_en",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_research_summary_prefix_es",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_research_summary_prefix_fr",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_research_summary_prefix_ja",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_research_summary_prefix_zh",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_tool_based_planning_placeholder_en",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_tool_based_planning_placeholder_es",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_tool_based_planning_placeholder_fr",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_tool_based_planning_placeholder_ja",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_tool_based_planning_placeholder_zh",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_tool_format_en",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_tool_format_es",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_tool_format_fr",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_tool_format_ja",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_tool_format_zh",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_tools_header_en",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_tools_header_es",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_tools_header_fr",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_tools_header_ja",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_tools_header_zh",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_unknown_tool_en",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_unknown_tool_es",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_unknown_tool_fr",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_unknown_tool_ja",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"149.CommonTextFragmentsTemplates.get_unknown_tool_zh",gpt-oss/149.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"149.py",gpt-oss/149.py,2,0,2,0,1,1,1,1,1,,,,,1,80,,80,,,,,327,80,241,161,80,6,0,0,161,81,80,0,0,0,0,0,1,1,1,1,1,,0,0.02,80,80,80,80,80
Class,"15.CachedMeeting",gpt-oss/15.py,9,0,5,4,2,2,2,2,1,0,4,0,0,,,,,6,4,6,6,63,8,31,21,15,24,,,19,12,12,,,,,,2,2,2,2,1,0,1,0.77,9,9,9,9,6
Function,"15.CachedMeeting.__init__",gpt-oss/15.py,,,,,,,,,,,,,,,,,,,,,,26,1,12,12,4,13,1,0,5,5,4,2,2,2,2,1,,,,,,,0,1.08,,,,,
Function,"15.CachedMeeting.__repr__",gpt-oss/15.py,,,,,,,,,,,,,,,,,,,,,,6,0,6,2,5,0,1,0,3,2,2,2,2,2,2,1,,,,,,,0,0.00,,,,,
Function,"15.CachedMeeting.get_data",gpt-oss/15.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Function,"15.CachedMeeting.is_expired-getter",gpt-oss/15.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Function,"15.CachedMeeting.refresh",gpt-oss/15.py,,,,,,,,,,,,,,,,,,,,,,12,1,4,1,3,7,2,0,4,1,3,2,2,2,2,1,,,,,,,1,1.75,,,,,
Function,"15.CachedMeeting.remaining_ttl-getter",gpt-oss/15.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Module File,"15.py",gpt-oss/15.py,9,0,5,4,2,2,2,2,1,,,,,1,6,,6,,,,,67,10,33,23,15,24,0,0,21,14,12,0,0,0,0,0,2,2,2,2,1,,1,0.73,9,9,9,9,6
Class,"150.DeckContainer",gpt-oss/150.py,4,0,4,0,2,2,2,2,1,0,2,0,0,,,,,2,2,2,2,9,1,8,5,5,0,,,8,5,5,,,,,,2,2,2,2,1,0,1,0.00,3,3,3,3,2
Function,"150.DeckContainer.__init__",gpt-oss/150.py,,,,,,,,,,,,,,,,,,,,,,5,0,5,3,4,0,2,0,5,3,4,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"150.DeckContainer.get_rotation",gpt-oss/150.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"150.py",gpt-oss/150.py,4,0,4,0,2,2,2,2,1,,,,,1,2,,2,,,,,9,1,8,5,5,0,0,0,8,5,5,0,0,0,0,0,2,2,2,2,1,,1,0.00,3,3,3,3,2
Class,"151.MellisaPipeline",gpt-oss/151.py,4,0,4,0,2,2,2,2,1,0,1,0,0,,,,,3,2,3,3,15,2,12,8,8,1,,,12,8,8,,,,,,2,2,3,3,1,0,1,0.08,5,5,6,6,3
Function,"151.MellisaPipeline.close_spider",gpt-oss/151.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,2,0,2,0,3,1,2,2,2,3,3,1,,,,,,,1,0.00,,,,,
Function,"151.MellisaPipeline.open_spider",gpt-oss/151.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,3,2,0,1,0,3,3,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"151.MellisaPipeline.process_item",gpt-oss/151.py,,,,,,,,,,,,,,,,,,,,,,6,0,5,3,4,1,1,0,5,3,4,2,2,2,2,1,,,,,,,0,0.20,,,,,
Module File,"151.py",gpt-oss/151.py,4,0,4,0,2,2,2,2,1,,,,,1,3,,3,,,,,17,3,13,9,8,1,0,0,13,9,8,0,0,0,0,0,2,2,3,3,1,,1,0.08,5,5,6,6,3
Abstract Class,"152.BaseTask",gpt-oss/152.py,3,0,2,1,1,1,1,1,1,0,2,0,0,,,,,2,0,2,2,11,2,6,4,2,3,,,5,3,2,,,,,,1,1,1,1,1,0,0,0.50,2,2,2,2,2
Function,"152.BaseTask.get_task_instruction",gpt-oss/152.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Function,"152.BaseTask.name-getter",gpt-oss/152.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Module File,"152.py",gpt-oss/152.py,3,0,2,1,1,1,1,1,1,,,,,1,2,,2,,,,,11,2,6,4,2,3,0,0,5,3,2,0,0,0,0,0,1,1,1,1,1,,0,0.50,2,2,2,2,2
Class,"153.JiraTool",gpt-oss/153.py,13,1,10,2,2,2,2,2,1,0,4,0,0,,,,,10,5,10,10,156,20,97,50,61,39,,,51,24,40,,,,,,4,4,4,4,3,0,1,0.40,18,18,19,19,12
Function,"153.JiraTool.__init__",gpt-oss/153.py,,,,,,,,,,,,,,,,,,,,,,13,1,11,8,10,1,2,0,10,8,9,2,2,3,3,1,,,,,,,1,0.09,,,,,
Function,"153.JiraTool.__repr__",gpt-oss/153.py,,,,,,,,,,,,,,,,,,,,,,6,0,6,1,5,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"153.JiraTool._headers",gpt-oss/153.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"153.JiraTool._request",gpt-oss/153.py,,,,,,,,,,,,,,,,,,,,,,30,2,28,11,20,0,8,1,12,3,11,4,4,4,4,3,,,,,,,1,0.00,,,,,
Function,"153.JiraTool.create_issue",gpt-oss/153.py,,,,,,,,,,,,,,,,,,,,,,31,3,24,10,15,4,8,1,9,2,8,4,4,4,4,1,,,,,,,1,0.17,,,,,
Function,"153.JiraTool.delete_issue",gpt-oss/153.py,,,,,,,,,,,,,,,,,,,,,,5,0,2,1,1,3,1,0,2,1,1,1,1,1,1,1,,,,,,,0,1.50,,,,,
Function,"153.JiraTool.get_issue",gpt-oss/153.py,,,,,,,,,,,,,,,,,,,,,,5,0,2,1,1,3,1,0,2,1,1,1,1,1,1,1,,,,,,,0,1.50,,,,,
Function,"153.JiraTool.get_project_info",gpt-oss/153.py,,,,,,,,,,,,,,,,,,,,,,5,0,2,1,1,3,1,0,2,1,1,1,1,1,1,1,,,,,,,0,1.50,,,,,
Function,"153.JiraTool.search_issues",gpt-oss/153.py,,,,,,,,,,,,,,,,,,,,,,18,2,12,9,5,4,2,0,6,3,5,2,2,2,2,1,,,,,,,1,0.33,,,,,
Function,"153.JiraTool.update_issue",gpt-oss/153.py,,,,,,,,,,,,,,,,,,,,,,12,1,7,6,2,4,1,0,3,2,2,1,1,1,1,1,,,,,,,0,0.57,,,,,
Module File,"153.py",gpt-oss/153.py,13,1,10,2,2,2,2,2,1,,,,,1,10,,10,,,,,164,23,102,55,61,39,0,0,56,29,40,0,0,0,0,0,4,4,4,4,3,,1,0.38,18,18,19,19,12
Class,"154.FrameEnhancers",gpt-oss/154.py,4,0,2,2,1,1,1,1,1,0,0,0,0,,,,,14,1,14,14,98,17,31,16,16,50,,,29,16,14,,,,,,1,1,1,1,1,0,0,1.61,14,14,14,14,14
Function,"154.FrameEnhancers.__init__",gpt-oss/154.py,,,,,,,,,,,,,,,,,,,,,,10,1,2,2,1,7,1,0,2,2,1,1,1,1,1,1,,,,,,,0,3.50,,,,,
Function,"154.FrameEnhancers.run_bsrganx2",gpt-oss/154.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"154.FrameEnhancers.run_bsrganx4",gpt-oss/154.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"154.FrameEnhancers.run_ddcolor",gpt-oss/154.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"154.FrameEnhancers.run_ddcolor_artistic",gpt-oss/154.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"154.FrameEnhancers.run_deoldify_artistic",gpt-oss/154.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"154.FrameEnhancers.run_deoldify_stable",gpt-oss/154.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"154.FrameEnhancers.run_deoldify_video",gpt-oss/154.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"154.FrameEnhancers.run_enhance_frame_tile_process",gpt-oss/154.py,,,,,,,,,,,,,,,,,,,,,,24,2,4,1,3,18,1,0,2,1,1,1,1,1,1,1,,,,,,,0,4.50,,,,,
Function,"154.FrameEnhancers.run_realesrganx2",gpt-oss/154.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"154.FrameEnhancers.run_realesrganx4",gpt-oss/154.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"154.FrameEnhancers.run_realesrx4v3",gpt-oss/154.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"154.FrameEnhancers.run_ultramixx4",gpt-oss/154.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"154.FrameEnhancers.run_ultrasharpx4",gpt-oss/154.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"154.py",gpt-oss/154.py,4,0,2,2,1,1,1,1,1,,,,,1,14,,14,,,,,98,17,31,16,16,50,0,0,29,16,14,0,0,0,0,0,1,1,1,1,1,,0,1.61,14,14,14,14,14
Class,"155.DocumentConverterResult",gpt-oss/155.py,2,0,2,0,1,1,1,1,1,0,1,0,0,,,,,3,2,3,3,12,3,8,6,4,1,,,8,6,4,,,,,,1,1,2,2,1,0,0,0.13,3,3,4,4,3
Function,"155.DocumentConverterResult.__init__",gpt-oss/155.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,3,2,0,1,0,3,3,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"155.DocumentConverterResult.__repr__",gpt-oss/155.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"155.DocumentConverterResult.__str__",gpt-oss/155.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,2,2,1,,,,,,,0,0.00,,,,,
Module File,"155.py",gpt-oss/155.py,2,0,2,0,1,1,1,1,1,,,,,1,3,,3,,,,,12,3,8,6,4,1,0,0,8,6,4,0,0,0,0,0,1,1,2,2,1,,0,0.13,3,3,4,4,3
Class,"156.VolumesResourceWithRawResponse",gpt-oss/156.py,3,0,2,1,1,1,1,1,1,0,0,0,0,,,,,3,1,3,3,15,3,9,7,3,3,,,7,5,3,,,,,,1,1,1,1,1,0,0,0.33,3,3,3,3,3
Function,"156.VolumesResourceWithRawResponse.__init__",gpt-oss/156.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,1,0,1,0,2,2,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"156.VolumesResourceWithRawResponse.actions",gpt-oss/156.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Function,"156.VolumesResourceWithRawResponse.snapshots",gpt-oss/156.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Module File,"156.py",gpt-oss/156.py,2,0,2,1,1,1,1,1,1,,,,,1,4,,3,,,,,24,6,15,12,4,3,2,0,13,10,4,2,2,2,2,1,2,2,2,2,1,,1,0.20,5,5,5,5,4
Class,"157.DummySpan",gpt-oss/157.py,2,0,2,0,1,1,1,1,1,0,0,0,0,,,,,3,0,3,3,11,3,7,4,3,1,,,7,4,3,,,,,,1,1,1,1,1,0,0,0.14,3,3,3,3,3
Function,"157.DummySpan.__init__",gpt-oss/157.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"157.DummySpan.end",gpt-oss/157.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"157.DummySpan.set_attribute",gpt-oss/157.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"157.py",gpt-oss/157.py,2,0,2,0,1,1,1,1,1,,,,,1,3,,3,,,,,11,3,7,4,3,1,0,0,7,4,3,0,0,0,0,0,1,1,1,1,1,,0,0.14,3,3,3,3,3
Class,"158.WatcherHealthServer",gpt-oss/158.py,15,2,8,6,2,2,2,2,1,0,2,0,0,,,,,3,3,3,3,47,7,21,11,15,19,,,19,10,14,,,,,,5,5,5,5,1,0,2,0.90,8,8,8,8,4
Function,"158.WatcherHealthServer.__init__",gpt-oss/158.py,,,,,,,,,,,,,,,,,,,,,,17,1,5,4,4,11,1,0,5,4,4,1,1,1,1,1,,,,,,,0,2.20,,,,,
Function,"158.WatcherHealthServer.run",gpt-oss/158.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Function,"158.WatcherHealthServer.setup_routes",gpt-oss/158.py,,,,,,,,,,,,,,,,,,,,,,22,3,13,5,10,6,1,0,11,4,9,1,1,1,1,1,,,,,,,0,0.46,,,,,
Function,"158.WatcherHealthServer.setup_routes.health",gpt-oss/158.py,,,,,,,,,,,,,,,,,,,,,,18,2,11,3,10,5,4,1,10,3,9,5,5,5,5,1,,,,,,,2,0.45,,,,,
Module File,"158.py",gpt-oss/158.py,15,2,8,6,2,2,2,2,1,,,,,1,4,,4,,,,,50,9,22,12,15,19,0,0,20,11,14,0,0,0,0,0,5,5,5,5,1,,2,0.86,8,8,8,8,4
Class,"159.CoingeckoWithStreamedResponse",gpt-oss/159.py,24,2,10,13,3,3,3,3,2,0,3,0,0,,,,,3,1,3,3,80,8,31,20,18,41,,,22,11,18,,,,,,6,6,6,6,4,0,4,1.32,10,10,10,10,6
