Kind,Name,File,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,CyclomaticStrictModified,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential,BaseFile,composite_key
Class,202275.FlowRecord,gpt-oss/202275.py,14.0,0.0,10.0,3.0,3.0,3.0,4.0,4.0,1.0,0.0,10.0,0.0,0.0,,,,,6.0,1.0,7.0,7.0,143.0,13.0,99.0,34.0,86.0,31.0,,,66.0,29.0,58.0,,,,,,7.0,7.0,7.0,7.0,4.0,0.0,3.0,0.31,24.0,24.0,25.0,25.0,10.0,202275.py,202275.FlowRecord:::202275.py
Class,202724.Listener,gpt-oss/202724.py,9.0,0.0,9.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,,,,,5.0,7.0,5.0,5.0,54.0,5.0,48.0,17.0,42.0,1.0,,,44.0,15.0,38.0,,,,,,3.0,3.0,3.0,3.0,1.0,0.0,3.0,0.02,12.0,12.0,12.0,12.0,5.0,202724.py,202724.Listener:::202724.py
Class,202750.Event,gpt-oss/202750.py,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,,,,,4.0,1.0,4.0,4.0,19.0,4.0,12.0,6.0,7.0,3.0,,,12.0,6.0,7.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.25,5.0,5.0,5.0,5.0,4.0,202750.py,202750.Event:::202750.py
Class,202773.Status,gpt-oss/202773.py,7.0,0.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,,,,,4.0,1.0,4.0,4.0,35.0,4.0,12.0,7.0,7.0,19.0,,,12.0,6.0,7.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.58,5.0,5.0,5.0,5.0,4.0,202773.py,202773.Status:::202773.py
Class,203226.grlcPROV,gpt-oss/203226.py,13.0,0.0,9.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,,,,,6.0,5.0,6.0,6.0,87.0,8.0,52.0,12.0,45.0,27.0,,,30.0,12.0,23.0,,,,,,3.0,3.0,3.0,3.0,1.0,0.0,1.0,0.52,10.0,10.0,10.0,10.0,6.0,203226.py,203226.grlcPROV:::203226.py
Class,203280.TempyList,gpt-oss/203280.py,15.0,0.0,10.0,5.0,3.0,3.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,19.0,1.0,11.0,4.0,9.0,7.0,,,11.0,4.0,9.0,,,,,,3.0,3.0,3.0,3.0,1.0,0.0,1.0,0.64,3.0,3.0,3.0,3.0,1.0,203280.py,203280.TempyList:::203280.py
Class,203281.TempyListMeta,gpt-oss/203281.py,18.0,0.0,17.0,2.0,6.0,6.0,7.0,7.0,2.0,0.0,5.0,0.0,0.0,,,,,4.0,2.0,4.0,4.0,91.0,4.0,67.0,19.0,62.0,20.0,,,56.0,19.0,51.0,,,,,,9.0,9.0,9.0,9.0,3.0,0.0,3.0,0.3,24.0,24.0,26.0,26.0,8.0,203281.py,203281.TempyListMeta:::203281.py
Class,203312.MockStreamGenerator,gpt-oss/203312.py,62.0,4.0,45.0,13.0,7.0,7.0,8.0,8.0,4.0,0.0,5.0,0.0,0.0,,,,,3.0,3.0,3.0,3.0,194.0,16.0,136.0,40.0,117.0,42.0,,,75.0,25.0,70.0,,,,,,14.0,14.0,18.0,18.0,7.0,0.0,3.0,0.31,20.0,20.0,24.0,24.0,11.0,203312.py,203312.MockStreamGenerator:::203312.py
Class,203313.DirectNBody,gpt-oss/203313.py,18.0,1.0,11.0,6.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,,,,,8.0,9.0,8.0,8.0,161.0,16.0,89.0,48.0,69.0,57.0,,,71.0,38.0,61.0,,,,,,5.0,5.0,5.0,5.0,3.0,0.0,2.0,0.64,21.0,21.0,22.0,22.0,13.0,203313.py,203313.DirectNBody:::203313.py
Class,203355.SympyWrapper,gpt-oss/203355.py,20.0,2.0,8.0,10.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,3.0,3.0,67.0,8.0,24.0,13.0,17.0,35.0,,,21.0,11.0,16.0,,,,,,3.0,3.0,4.0,4.0,1.0,0.0,1.0,1.46,7.0,7.0,8.0,8.0,4.0,203355.py,203355.SympyWrapper:::203355.py
Class,203365.Parser,gpt-oss/203365.py,12.0,0.0,10.0,2.0,4.0,4.0,5.0,5.0,2.0,0.0,6.0,0.0,0.0,,,,,16.0,2.0,16.0,16.0,214.0,16.0,162.0,35.0,145.0,36.0,,,144.0,35.0,127.0,,,,,,13.0,13.0,15.0,15.0,10.0,0.0,3.0,0.22,63.0,63.0,77.0,77.0,37.0,203365.py,203365.Parser:::203365.py
Class,203366.Serializer,gpt-oss/203366.py,8.0,0.0,7.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,,,,,12.0,4.0,12.0,12.0,132.0,14.0,105.0,38.0,91.0,13.0,,,82.0,37.0,69.0,,,,,,7.0,7.0,7.0,7.0,7.0,0.0,2.0,0.12,28.0,28.0,29.0,29.0,18.0,203366.py,203366.Serializer:::203366.py
Class,203419.Resource,gpt-oss/203419.py,13.0,2.0,7.0,4.0,3.0,3.0,4.0,4.0,3.0,0.0,7.0,0.0,0.0,,,,,9.0,2.0,9.0,9.0,142.0,24.0,68.0,25.0,52.0,50.0,,,62.0,19.0,52.0,,,,,,9.0,9.0,14.0,14.0,8.0,0.0,2.0,0.74,26.0,26.0,33.0,33.0,25.0,203419.py,203419.Resource:::203419.py
Class,203459.LinodeClient,gpt-oss/203459.py,16.0,0.0,12.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,,,,,8.0,0.0,8.0,8.0,137.0,7.0,95.0,48.0,47.0,35.0,,,17.0,9.0,8.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.37,8.0,8.0,8.0,8.0,8.0,203459.py,203459.LinodeClient:::203459.py
Class,203462.OAuthScopes.Account,gpt-oss/203462.py,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,10.0,1.0,5.0,4.0,3.0,4.0,,,5.0,4.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,1.0,1.0,1.0,1.0,1.0,203462.py,203462.OAuthScopes.Account:::203462.py
Class,203462.OAuthScopes.Clients,gpt-oss/203462.py,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,6.0,1.0,5.0,4.0,3.0,0.0,,,5.0,4.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,203462.py,203462.OAuthScopes.Clients:::203462.py
Class,203462.OAuthScopes.Domains,gpt-oss/203462.py,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,9.0,1.0,5.0,4.0,3.0,3.0,,,5.0,4.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6,1.0,1.0,1.0,1.0,1.0,203462.py,203462.OAuthScopes.Domains:::203462.py
Class,203462.OAuthScopes.Events,gpt-oss/203462.py,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,9.0,1.0,5.0,4.0,3.0,3.0,,,5.0,4.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6,1.0,1.0,1.0,1.0,1.0,203462.py,203462.OAuthScopes.Events:::203462.py
Class,203462.OAuthScopes.Firewalls,gpt-oss/203462.py,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,9.0,1.0,5.0,4.0,3.0,3.0,,,5.0,4.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6,1.0,1.0,1.0,1.0,1.0,203462.py,203462.OAuthScopes.Firewalls:::203462.py
Class,203462.OAuthScopes.IPs,gpt-oss/203462.py,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,9.0,1.0,5.0,4.0,3.0,3.0,,,5.0,4.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6,1.0,1.0,1.0,1.0,1.0,203462.py,203462.OAuthScopes.IPs:::203462.py
Class,203462.OAuthScopes.LKE,gpt-oss/203462.py,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,9.0,1.0,5.0,4.0,3.0,3.0,,,5.0,4.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6,1.0,1.0,1.0,1.0,1.0,203462.py,203462.OAuthScopes.LKE:::203462.py
Class,203462.OAuthScopes.Linodes,gpt-oss/203462.py,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,9.0,1.0,5.0,4.0,3.0,3.0,,,5.0,4.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6,1.0,1.0,1.0,1.0,1.0,203462.py,203462.OAuthScopes.Linodes:::203462.py
Class,203462.OAuthScopes.Longview,gpt-oss/203462.py,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,9.0,1.0,5.0,4.0,3.0,3.0,,,5.0,4.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6,1.0,1.0,1.0,1.0,1.0,203462.py,203462.OAuthScopes.Longview:::203462.py
Class,203462.OAuthScopes.NodeBalancers,gpt-oss/203462.py,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,9.0,1.0,5.0,4.0,3.0,3.0,,,5.0,4.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6,1.0,1.0,1.0,1.0,1.0,203462.py,203462.OAuthScopes.NodeBalancers:::203462.py
Class,203462.OAuthScopes.ObjectStorage,gpt-oss/203462.py,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,9.0,1.0,5.0,4.0,3.0,3.0,,,5.0,4.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6,1.0,1.0,1.0,1.0,1.0,203462.py,203462.OAuthScopes.ObjectStorage:::203462.py
Class,203462.OAuthScopes.StackScripts,gpt-oss/203462.py,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,9.0,1.0,5.0,4.0,3.0,3.0,,,5.0,4.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6,1.0,1.0,1.0,1.0,1.0,203462.py,203462.OAuthScopes.StackScripts:::203462.py
Class,203462.OAuthScopes.Tickets,gpt-oss/203462.py,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,9.0,1.0,5.0,4.0,3.0,3.0,,,5.0,4.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6,1.0,1.0,1.0,1.0,1.0,203462.py,203462.OAuthScopes.Tickets:::203462.py
Class,203462.OAuthScopes.Tokens,gpt-oss/203462.py,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,6.0,1.0,5.0,4.0,3.0,0.0,,,5.0,4.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,203462.py,203462.OAuthScopes.Tokens:::203462.py
Class,203462.OAuthScopes.Users,gpt-oss/203462.py,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,6.0,1.0,5.0,4.0,3.0,0.0,,,5.0,4.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,203462.py,203462.OAuthScopes.Users:::203462.py
Class,203462.OAuthScopes.Volumes,gpt-oss/203462.py,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,9.0,1.0,5.0,4.0,3.0,3.0,,,5.0,4.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6,1.0,1.0,1.0,1.0,1.0,203462.py,203462.OAuthScopes.Volumes:::203462.py
Class,203462.OAuthScopes,gpt-oss/203462.py,5.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,21.0,16.0,0.0,,,,,0.0,0.0,4.0,4.0,237.0,36.0,138.0,80.0,97.0,63.0,,,113.0,76.0,76.0,,,,,,5.0,5.0,5.0,5.0,5.0,0.0,3.0,0.46,29.0,29.0,29.0,29.0,29.0,203462.py,203462.OAuthScopes:::203462.py
Class,203469.Grant,gpt-oss/203469.py,10.0,0.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,3.0,6.0,3.0,3.0,43.0,3.0,22.0,12.0,17.0,18.0,,,15.0,11.0,11.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.82,4.0,4.0,4.0,4.0,3.0,203469.py,203469.Grant:::203469.py
Class,203478.UserGrants,gpt-oss/203478.py,10.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,6.0,4.0,6.0,6.0,76.0,10.0,30.0,18.0,21.0,36.0,,,25.0,16.0,18.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.2,8.0,8.0,8.0,8.0,6.0,203478.py,203478.UserGrants:::203478.py
Class,203481.MappedObject,gpt-oss/203481.py,8.0,0.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,,,,,5.0,0.0,6.0,6.0,61.0,6.0,26.0,12.0,17.0,29.0,,,23.0,10.0,16.0,,,,,,3.0,3.0,3.0,3.0,1.0,0.0,2.0,1.12,11.0,11.0,11.0,11.0,6.0,203481.py,203481.MappedObject:::203481.py
Class,203495.Filter,gpt-oss/203495.py,6.0,0.0,6.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,,,,,6.0,1.0,6.0,6.0,47.0,7.0,34.0,14.0,26.0,6.0,,,32.0,14.0,24.0,,,,,,3.0,3.0,3.0,3.0,3.0,0.0,2.0,0.18,13.0,13.0,13.0,13.0,9.0,203495.py,203495.Filter:::203495.py
Class,203496.FilterableAttribute,gpt-oss/203496.py,6.0,0.0,6.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,,,,,8.0,1.0,8.0,8.0,53.0,7.0,46.0,11.0,37.0,0.0,,,46.0,11.0,37.0,,,,,,3.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,22.0,22.0,22.0,22.0,20.0,203496.py,203496.FilterableAttribute:::203496.py
Class,203582.EventPoller,gpt-oss/203582.py,16.0,0.0,10.0,6.0,3.0,3.0,3.0,3.0,3.0,0.0,5.0,0.0,0.0,,,,,7.0,5.0,7.0,7.0,123.0,7.0,71.0,35.0,53.0,45.0,,,54.0,25.0,46.0,,,,,,7.0,7.0,7.0,7.0,7.0,0.0,5.0,0.63,21.0,21.0,21.0,21.0,19.0,203582.py,203582.EventPoller:::203582.py
Class,203689.VersioneerConfig,gpt-oss/203689.py,11.0,0.0,10.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,3.0,0.0,0.0,,,,,2.0,0.0,3.0,3.0,48.0,4.0,40.0,13.0,35.0,4.0,,,30.0,12.0,26.0,,,,,,9.0,9.0,9.0,9.0,9.0,0.0,1.0,0.1,11.0,11.0,11.0,11.0,11.0,203689.py,203689.VersioneerConfig:::203689.py
Class,203703.Label,gpt-oss/203703.py,9.0,0.0,5.0,5.0,2.0,2.0,2.0,2.0,1.0,0.0,6.0,0.0,0.0,,,,,14.0,5.0,14.0,14.0,162.0,14.0,69.0,27.0,50.0,79.0,,,54.0,23.0,39.0,,,,,,3.0,3.0,5.0,5.0,3.0,0.0,1.0,1.14,25.0,25.0,32.0,32.0,18.0,203703.py,203703.Label:::203703.py
Class,203704.Label,gpt-oss/203704.py,10.0,0.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,6.0,0.0,0.0,,,,,14.0,5.0,14.0,14.0,165.0,14.0,72.0,27.0,53.0,80.0,,,58.0,23.0,43.0,,,,,,4.0,4.0,5.0,5.0,4.0,0.0,1.0,1.11,27.0,27.0,34.0,34.0,21.0,203704.py,203704.Label:::203704.py
Class,203766.Splitter,gpt-oss/203766.py,13.0,0.0,10.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,,,,,13.0,2.0,13.0,13.0,227.0,16.0,158.0,70.0,141.0,53.0,,,113.0,68.0,96.0,,,,,,3.0,3.0,3.0,3.0,1.0,0.0,2.0,0.34,31.0,31.0,31.0,31.0,16.0,203766.py,203766.Splitter:::203766.py
Class,203788.MultiFramePartitionData,gpt-oss/203788.py,19.0,2.0,14.0,4.0,3.0,3.0,4.0,4.0,2.0,0.0,5.0,0.0,0.0,,,,,4.0,11.0,4.0,4.0,91.0,10.0,56.0,35.0,50.0,27.0,,,54.0,34.0,49.0,,,,,,6.0,6.0,9.0,9.0,3.0,0.0,2.0,0.48,13.0,13.0,16.0,16.0,6.0,203788.py,203788.MultiFramePartitionData:::203788.py
Class,203791.Partition,gpt-oss/203791.py,8.0,0.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,,,,,5.0,5.0,5.0,5.0,43.0,5.0,23.0,13.0,17.0,15.0,,,23.0,13.0,17.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.65,7.0,7.0,7.0,7.0,5.0,203791.py,203791.Partition:::203791.py
Class,203794.PartitioningContainerLoader,gpt-oss/203794.py,20.0,1.0,14.0,5.0,4.0,4.0,4.0,4.0,2.0,0.0,9.0,2.0,0.0,,,,,6.0,7.0,7.0,7.0,199.0,15.0,99.0,44.0,89.0,86.0,,,87.0,41.0,79.0,,,,,,5.0,5.0,6.0,6.0,5.0,0.0,3.0,0.87,29.0,29.0,31.0,31.0,17.0,203794.py,203794.PartitioningContainerLoader:::203794.py
Class,203795.PartitioningFeatureIterator,gpt-oss/203795.py,19.0,2.0,15.0,3.0,4.0,4.0,4.0,4.0,2.0,0.0,4.0,0.0,0.0,,,,,6.0,13.0,7.0,7.0,199.0,21.0,108.0,49.0,98.0,75.0,,,101.0,47.0,93.0,,,,,,6.0,6.0,6.0,6.0,5.0,0.0,2.0,0.69,26.0,26.0,27.0,27.0,13.0,203795.py,203795.PartitioningFeatureIterator:::203795.py
Class,203804.Chunk,gpt-oss/203804.py,22.0,2.0,18.0,3.0,6.0,6.0,7.0,7.0,6.0,0.0,6.0,0.0,0.0,,,,,2.0,5.0,2.0,2.0,62.0,7.0,36.0,12.0,33.0,20.0,,,29.0,12.0,26.0,,,,,,10.0,10.0,12.0,12.0,10.0,0.0,3.0,0.56,11.0,11.0,13.0,13.0,11.0,203804.py,203804.Chunk:::203804.py
Class,203822.Utterance,gpt-oss/203822.py,16.0,0.0,9.0,7.0,3.0,3.0,3.0,3.0,2.0,0.0,5.0,0.0,0.0,,,,,15.0,6.0,15.0,15.0,275.0,15.0,134.0,54.0,115.0,126.0,,,107.0,51.0,91.0,,,,,,8.0,8.0,8.0,8.0,4.0,0.0,2.0,0.94,41.0,41.0,45.0,45.0,26.0,203822.py,203822.Utterance:::203822.py
Class,203823.DataStats,gpt-oss/203823.py,18.0,1.0,12.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,,,,,3.0,5.0,5.0,5.0,107.0,11.0,63.0,29.0,54.0,36.0,,,47.0,26.0,41.0,,,,,,6.0,6.0,6.0,6.0,5.0,0.0,2.0,0.57,10.0,10.0,10.0,10.0,9.0,203823.py,203823.DataStats:::203823.py
Class,203986.BELMetadata,gpt-oss/203986.py,14.0,1.0,5.0,8.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,2.0,0.0,2.0,2.0,39.0,5.0,12.0,5.0,9.0,22.0,,,12.0,5.0,9.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.83,4.0,4.0,4.0,4.0,2.0,203986.py,203986.BELMetadata:::203986.py
Class,203987.BELRepository,gpt-oss/203987.py,8.0,0.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,6.0,0.0,0.0,,,,,26.0,0.0,26.0,26.0,306.0,34.0,210.0,106.0,144.0,62.0,,,163.0,68.0,131.0,,,,,,11.0,11.0,11.0,11.0,7.0,0.0,4.0,0.3,73.0,73.0,73.0,73.0,45.0,203987.py,203987.BELRepository:::203987.py
Class,203995.WeightedRandomGenerator,gpt-oss/203995.py,8.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,0.0,0.0,,,,,4.0,4.0,4.0,4.0,41.0,8.0,22.0,12.0,16.0,11.0,,,21.0,11.0,16.0,,,,,,4.0,4.0,4.0,4.0,3.0,0.0,1.0,0.5,7.0,7.0,7.0,7.0,6.0,203995.py,203995.WeightedRandomGenerator:::203995.py
Class,203996.Pipeline,gpt-oss/203996.py,6.0,0.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,,,,,13.0,1.0,21.0,21.0,156.0,21.0,110.0,57.0,76.0,25.0,,,94.0,47.0,70.0,,,,,,4.0,4.0,4.0,4.0,1.0,0.0,2.0,0.23,38.0,38.0,38.0,38.0,23.0,203996.py,203996.Pipeline:::203996.py
Class,204003.Query,gpt-oss/204003.py,9.0,1.0,5.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,4.0,0.0,0.0,,,,,14.0,3.0,17.0,17.0,177.0,33.0,96.0,41.0,64.0,48.0,,,80.0,27.0,62.0,,,,,,4.0,4.0,4.0,4.0,3.0,0.0,1.0,0.5,33.0,33.0,33.0,33.0,19.0,204003.py,204003.Query:::204003.py
Class,204006.Query,gpt-oss/204006.py,9.0,1.0,5.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,5.0,1.0,0.0,,,,,14.0,3.0,17.0,17.0,186.0,30.0,88.0,43.0,56.0,68.0,,,66.0,29.0,48.0,,,,,,5.0,5.0,5.0,5.0,3.0,0.0,1.0,0.77,27.0,27.0,27.0,27.0,19.0,204006.py,204006.Query:::204006.py
Class,204008.CLI,gpt-oss/204008.py,6.0,0.0,6.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,5.0,0.0,0.0,,,,,19.0,6.0,19.0,19.0,159.0,18.0,119.0,61.0,92.0,22.0,,,109.0,51.0,89.0,,,,,,5.0,5.0,6.0,6.0,3.0,0.0,2.0,0.18,32.0,32.0,33.0,33.0,21.0,204008.py,204008.CLI:::204008.py
Class,204021.LocalDataDirectory,gpt-oss/204021.py,11.0,1.0,5.0,6.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,,,,,12.0,4.0,12.0,12.0,156.0,19.0,63.0,23.0,50.0,74.0,,,52.0,23.0,39.0,,,,,,4.0,4.0,4.0,4.0,1.0,0.0,3.0,1.17,22.0,22.0,22.0,22.0,12.0,204021.py,204021.LocalDataDirectory:::204021.py
Class,204024.LocalDataFile,gpt-oss/204024.py,7.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,6.0,0.0,0.0,,,,,13.0,4.0,13.0,13.0,108.0,12.0,56.0,24.0,42.0,40.0,,,55.0,18.0,41.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.71,21.0,21.0,21.0,21.0,13.0,204024.py,204024.LocalDataFile:::204024.py
Class,204030.Insights,gpt-oss/204030.py,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,1.0,1.0,1.0,1.0,3.0,0.0,3.0,3.0,1.0,0.0,,,3.0,3.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,204030.py,204030.Insights:::204030.py
Class,204041.ContextDir,gpt-oss/204041.py,5.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,,,,,3.0,1.0,3.0,3.0,21.0,3.0,9.0,5.0,5.0,9.0,,,9.0,5.0,5.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,204041.py,204041.ContextDir:::204041.py
Class,204051.WorkflowDataDecoder,gpt-oss/204051.py,12.0,0.0,9.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,,,,,2.0,0.0,2.0,2.0,27.0,3.0,16.0,5.0,12.0,8.0,,,14.0,5.0,10.0,,,,,,5.0,5.0,5.0,5.0,5.0,0.0,3.0,0.5,7.0,7.0,7.0,7.0,7.0,204051.py,204051.WorkflowDataDecoder:::204051.py
Class,204110.RemoteSource,gpt-oss/204110.py,14.0,2.0,2.0,10.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,,,,,1.0,0.0,5.0,5.0,100.0,16.0,20.0,11.0,9.0,64.0,,,15.0,6.0,9.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,0.0,3.2,9.0,9.0,9.0,9.0,5.0,204110.py,204110.RemoteSource:::204110.py
Class,204133.PodmanRemote,gpt-oss/204133.py,15.0,1.0,10.0,4.0,3.0,3.0,3.0,3.0,1.0,0.0,5.0,0.0,0.0,,,,,5.0,2.0,6.0,6.0,103.0,13.0,62.0,32.0,42.0,28.0,,,42.0,18.0,35.0,,,,,,8.0,8.0,8.0,8.0,1.0,0.0,2.0,0.45,17.0,17.0,17.0,17.0,6.0,204133.py,204133.PodmanRemote:::204133.py
