Kind,Name,File,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,CyclomaticStrictModified,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential
Module File,"279.py",claude-3-haiku/279.py,5,0,5,0,2,2,2,2,1,,,,,0,1,,1,,,,,5,0,5,1,4,0,0,0,4,1,3,0,0,0,0,0,2,2,2,2,1,,1,0.00,2,2,2,2,1
Function,"28._allreduce_layernorm_grads",claude-3-haiku/28.py,,,,,,,,,,,,,,,,,,,,,,19,0,13,2,12,6,34,2,13,2,12,8,8,8,8,1,,,,,,,3,0.46,,,,,
Module File,"28.py",claude-3-haiku/28.py,19,0,13,6,8,8,8,8,1,,,,,0,1,,1,,,,,21,1,14,3,12,6,0,0,14,3,12,0,0,0,0,0,8,8,8,8,1,,3,0.43,8,8,8,8,1
Function,"280.process_single_directory",claude-3-haiku/280.py,,,,,,,,,,,,,,,,,,,,,,23,3,20,5,19,0,5,1,16,4,15,5,5,5,5,3,,,,,,,3,0.00,,,,,
Module File,"280.py",claude-3-haiku/280.py,23,3,20,0,5,5,5,5,3,,,,,0,1,,1,,,,,28,4,24,9,19,0,0,0,20,8,15,0,0,0,0,0,5,5,5,5,3,,3,0.00,5,5,5,5,3
Function,"281.evaluate_exact",claude-3-haiku/281.py,,,,,,,,,,,,,,,,,,,,,,29,2,15,7,8,12,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.80,,,,,
Module File,"281.py",claude-3-haiku/281.py,29,2,15,12,1,1,1,1,1,,,,,0,1,,1,,,,,29,2,15,7,8,12,0,0,2,1,1,0,0,0,0,0,1,1,1,1,1,,0,0.80,1,1,1,1,1
Function,"282.bgr_to_rgb",claude-3-haiku/282.py,,,,,,,,,,,,,,,,,,,,,,7,1,2,1,1,4,1,0,2,1,1,1,1,1,1,1,,,,,,,0,2.00,,,,,
Module File,"282.py",claude-3-haiku/282.py,7,1,2,4,1,1,1,1,1,,,,,0,1,,1,,,,,7,1,2,1,1,4,0,0,2,1,1,0,0,0,0,0,1,1,1,1,1,,0,2.00,1,1,1,1,1
Function,"283.diamond_peptidase_options",claude-3-haiku/283.py,,,,,,,,,,,,,,,,,,,,,,12,0,12,3,10,0,1,0,9,3,7,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"283.diamond_peptidase_options.wrapper",claude-3-haiku/283.py,,,,,,,,,,,,,,,,,,,,,,10,0,10,2,9,0,4,1,7,2,6,4,4,4,4,4,,,,,,,1,0.00,,,,,
Module File,"283.py",claude-3-haiku/283.py,11,0,11,0,3,3,3,3,3,,,,,0,2,,2,,,,,12,0,12,3,10,0,0,0,9,3,7,0,0,0,0,0,4,4,4,4,4,,1,0.00,5,5,5,5,5
Function,"284.get_str_len",claude-3-haiku/284.py,,,,,,,,,,,,,,,,,,,,,,5,0,5,3,4,0,2,0,5,3,4,2,2,2,2,1,,,,,,,1,0.00,,,,,
Module File,"284.py",claude-3-haiku/284.py,5,0,5,0,2,2,2,2,1,,,,,0,1,,1,,,,,5,0,5,3,4,0,0,0,5,3,4,0,0,0,0,0,2,2,2,2,1,,1,0.00,2,2,2,2,1
Function,"285._str_to_int",claude-3-haiku/285.py,,,,,,,,,,,,,,,,,,,,,,6,0,6,1,5,0,2,0,6,1,5,2,2,2,2,1,,,,,,,1,0.00,,,,,
Module File,"285.py",claude-3-haiku/285.py,6,0,6,0,2,2,2,2,1,,,,,0,1,,1,,,,,6,0,6,1,5,0,0,0,6,1,5,0,0,0,0,0,2,2,2,2,1,,1,0.00,2,2,2,2,1
Function,"286.feat_training_for_one_split",claude-3-haiku/286.py,,,,,,,,,,,,,,,,,,,,,,39,4,31,22,19,4,5,1,24,15,19,4,4,4,4,1,,,,,,,2,0.13,,,,,
Module File,"286.py",claude-3-haiku/286.py,39,4,31,4,4,4,4,4,1,,,,,0,1,,1,,,,,39,4,31,22,19,4,0,0,24,15,19,0,0,0,0,0,4,4,4,4,1,,2,0.13,4,4,4,4,1
Module File,"287.py",claude-3-haiku/287.py,6,0,6,0,2,2,2,2,1,,,,,0,1,,1,,,,,10,1,9,4,5,0,0,0,9,4,5,0,0,0,0,0,2,2,2,2,1,,1,0.00,2,2,2,2,1
Function,"287.set_all_random_seed",claude-3-haiku/287.py,,,,,,,,,,,,,,,,,,,,,,6,0,6,1,5,0,2,0,6,1,5,2,2,2,2,1,,,,,,,1,0.00,,,,,
Module File,"288.py",claude-3-haiku/288.py,35,8,15,12,6,6,6,6,1,,,,,0,1,,1,,,,,37,9,16,5,14,12,0,0,15,5,13,0,0,0,0,0,6,6,6,6,1,,3,0.75,6,6,6,6,1
Function,"288.split_text_for_tts",claude-3-haiku/288.py,,,,,,,,,,,,,,,,,,,,,,35,8,15,4,14,12,16,1,14,4,13,6,6,6,6,1,,,,,,,3,0.80,,,,,
Module File,"289.py",claude-3-haiku/289.py,4,0,4,0,1,1,1,1,1,,,,,0,1,,1,,,,,4,0,4,3,3,0,0,0,4,3,3,0,0,0,0,0,1,1,1,1,1,,0,0.00,1,1,1,1,1
Function,"289.run_min_window",claude-3-haiku/289.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,3,3,0,1,0,4,3,3,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"29.masked_max",claude-3-haiku/29.py,,,,,,,,,,,,,,,,,,,,,,6,0,6,3,5,0,2,0,5,2,4,2,2,2,2,1,,,,,,,1,0.00,,,,,
Module File,"29.py",claude-3-haiku/29.py,6,0,6,0,2,2,2,2,1,,,,,0,1,,1,,,,,6,0,6,3,5,0,0,0,5,2,4,0,0,0,0,0,2,2,2,2,1,,1,0.00,2,2,2,2,1
Module File,"290.py",claude-3-haiku/290.py,15,1,9,5,2,2,2,2,1,,,,,0,1,,1,,,,,18,2,11,4,8,5,0,0,5,4,2,0,0,0,0,0,2,2,2,2,1,,0,0.45,2,2,2,2,1
Function,"290.setup_logging",claude-3-haiku/290.py,,,,,,,,,,,,,,,,,,,,,,15,1,9,2,8,5,1,0,3,2,2,2,2,2,2,1,,,,,,,0,0.56,,,,,
Function,"291._prepare_parameters",claude-3-haiku/291.py,,,,,,,,,,,,,,,,,,,,,,21,2,19,12,8,0,2,0,9,2,8,2,2,2,2,1,,,,,,,1,0.00,,,,,
Module File,"291.py",claude-3-haiku/291.py,21,2,19,0,2,2,2,2,1,,,,,0,1,,1,,,,,21,2,19,12,8,0,0,0,9,2,8,0,0,0,0,0,2,2,2,2,1,,1,0.00,2,2,2,2,1
Module File,"292.py",claude-3-haiku/292.py,25,6,8,11,2,2,2,2,1,,,,,0,1,,1,,,,,25,6,8,3,7,11,0,0,8,3,7,0,0,0,0,0,2,2,2,2,1,,1,1.38,2,2,2,2,1
Function,"292.save_pretrained",claude-3-haiku/292.py,,,,,,,,,,,,,,,,,,,,,,25,6,8,3,7,11,2,0,8,3,7,2,2,2,2,1,,,,,,,1,1.38,,,,,
Function,"293.format_alert",claude-3-haiku/293.py,,,,,,,,,,,,,,,,,,,,,,8,1,6,5,5,1,1,0,6,5,5,1,1,1,1,1,,,,,,,0,0.17,,,,,
Module File,"293.py",claude-3-haiku/293.py,8,1,6,1,1,1,1,1,1,,,,,0,1,,1,,,,,8,1,6,5,5,1,0,0,6,5,5,0,0,0,0,0,1,1,1,1,1,,0,0.17,1,1,1,1,1
Function,"294.policy_fn",claude-3-haiku/294.py,,,,,,,,,,,,,,,,,,,,,,20,2,5,1,4,13,2,0,4,1,3,2,2,2,2,1,,,,,,,1,2.60,,,,,
Module File,"294.py",claude-3-haiku/294.py,20,2,5,13,2,2,2,2,1,,,,,0,1,,1,,,,,20,2,5,1,4,13,0,0,4,1,3,0,0,0,0,0,2,2,2,2,1,,1,2.60,2,2,2,2,1
Function,"295.obv",claude-3-haiku/295.py,,,,,,,,,,,,,,,,,,,,,,22,3,13,5,12,6,4,1,11,5,10,4,4,4,4,1,,,,,,,2,0.46,,,,,
Module File,"295.py",claude-3-haiku/295.py,22,3,13,6,4,4,4,4,1,,,,,0,1,,1,,,,,24,4,14,6,12,6,0,0,12,6,10,0,0,0,0,0,4,4,4,4,1,,2,0.43,4,4,4,4,1
Function,"296.move_object_to_collection",claude-3-haiku/296.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,1,3,0,2,0,4,1,3,2,2,2,2,1,,,,,,,1,0.00,,,,,
Module File,"296.py",claude-3-haiku/296.py,4,0,4,0,2,2,2,2,1,,,,,0,1,,1,,,,,4,0,4,1,3,0,0,0,4,1,3,0,0,0,0,0,2,2,2,2,1,,1,0.00,2,2,2,2,1
Class,"297.ForwardRef",claude-3-haiku/297.py,3,0,3,0,2,2,2,2,2,0,1,0,0,,,,,4,1,4,4,16,3,13,6,8,0,,,12,6,7,,,,,,3,3,3,3,3,0,1,0.00,6,6,6,6,6
Function,"297.ForwardRef.__eq__",claude-3-haiku/297.py,,,,,,,,,,,,,,,,,,,,,,6,0,6,1,5,0,3,0,5,1,4,3,3,3,3,3,,,,,,,1,0.00,,,,,
Function,"297.ForwardRef.__hash__",claude-3-haiku/297.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"297.ForwardRef.__init__",claude-3-haiku/297.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,1,0,1,0,2,2,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"297.ForwardRef.__repr__",claude-3-haiku/297.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"297.make_forwardref",claude-3-haiku/297.py,,,,,,,,,,,,,,,,,,,,,,6,0,6,2,5,0,2,0,6,2,5,2,2,2,2,1,,,,,,,1,0.00,,,,,
Module File,"297.py",claude-3-haiku/297.py,4,0,4,0,2,2,2,2,1,,,,,1,5,,5,,,,,25,5,20,9,13,0,0,0,19,9,12,0,0,0,0,0,3,3,3,3,3,,1,0.00,8,8,8,8,7
Function,"298.on_workflow_start",claude-3-haiku/298.py,,,,,,,,,,,,,,,,,,,,,,19,2,2,1,1,15,1,0,2,1,1,1,1,1,1,1,,,,,,,0,7.50,,,,,
Module File,"298.py",claude-3-haiku/298.py,19,2,2,15,1,1,1,1,1,,,,,0,1,,1,,,,,19,2,2,1,1,15,0,0,2,1,1,0,0,0,0,0,1,1,1,1,1,,0,7.50,1,1,1,1,1
Function,"299.get_database_tables",claude-3-haiku/299.py,,,,,,,,,,,,,,,,,,,,,,13,0,13,6,12,0,2,0,12,5,11,3,3,3,3,1,,,,,,,2,0.00,,,,,
Module File,"299.py",claude-3-haiku/299.py,13,0,13,0,3,3,3,3,1,,,,,0,1,,1,,,,,15,1,14,7,12,0,0,0,13,6,11,0,0,0,0,0,3,3,3,3,1,,2,0.00,3,3,3,3,1
Function,"3._enumerate_files",claude-3-haiku/3.py,,,,,,,,,,,,,,,,,,,,,,30,2,20,11,14,8,12,1,14,6,13,8,8,8,8,4,,,,,,,6,0.40,,,,,
Module File,"3.py",claude-3-haiku/3.py,30,2,20,8,8,8,8,8,4,,,,,0,1,,1,,,,,34,3,23,14,14,8,0,0,17,9,13,0,0,0,0,0,8,8,8,8,4,,6,0.35,8,8,8,8,4
Module File,"30.py",claude-3-haiku/30.py,5,0,5,0,2,2,2,2,1,,,,,0,1,,1,,,,,7,1,6,3,4,0,0,0,6,3,4,0,0,0,0,0,2,2,2,2,1,,1,0.00,2,2,2,2,1
Function,"30.sequence_mask",claude-3-haiku/30.py,,,,,,,,,,,,,,,,,,,,,,5,0,5,2,4,0,2,0,5,2,4,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"300.import_command",claude-3-haiku/300.py,,,,,,,,,,,,,,,,,,,,,,20,3,17,6,16,0,9,1,16,6,15,6,6,6,6,1,,,,,,,2,0.00,,,,,
Module File,"300.py",claude-3-haiku/300.py,20,3,17,0,6,6,6,6,1,,,,,0,1,,1,,,,,25,4,21,10,16,0,0,0,20,10,15,0,0,0,0,0,6,6,6,6,1,,2,0.00,6,6,6,6,1
Function,"301.mean_with_nan",claude-3-haiku/301.py,,,,,,,,,,,,,,,,,,,,,,17,1,9,2,8,7,3,0,8,2,7,3,3,3,3,1,,,,,,,2,0.78,,,,,
Module File,"301.py",claude-3-haiku/301.py,17,1,9,7,3,3,3,3,1,,,,,0,1,,1,,,,,19,2,10,3,8,7,0,0,9,3,7,0,0,0,0,0,3,3,3,3,1,,2,0.70,3,3,3,3,1
Function,"302.create_tenant",claude-3-haiku/302.py,,,,,,,,,,,,,,,,,,,,,,27,2,22,18,4,3,2,0,5,1,4,2,2,2,2,1,,,,,,,1,0.14,,,,,
Module File,"302.py",claude-3-haiku/302.py,27,2,22,3,2,2,2,2,1,,,,,0,1,,1,,,,,27,2,22,18,4,3,0,0,5,1,4,0,0,0,0,0,2,2,2,2,1,,1,0.14,2,2,2,2,1
Module File,"303.py",claude-3-haiku/303.py,16,2,11,3,3,3,3,3,3,,,,,0,1,,1,,,,,19,3,13,6,10,3,0,0,12,6,9,0,0,0,0,0,3,3,3,3,3,,2,0.23,3,3,3,3,3
Function,"303.verify_credentials",claude-3-haiku/303.py,,,,,,,,,,,,,,,,,,,,,,16,2,11,4,10,3,3,0,10,4,9,3,3,3,3,3,,,,,,,2,0.27,,,,,
Function,"304._get_exception_context",claude-3-haiku/304.py,,,,,,,,,,,,,,,,,,,,,,24,5,11,2,10,8,4,1,7,2,6,3,3,3,3,1,,,,,,,1,0.73,,,,,
Module File,"304.py",claude-3-haiku/304.py,24,5,11,8,3,3,3,3,1,,,,,0,1,,1,,,,,27,6,13,4,10,8,0,0,9,4,6,0,0,0,0,0,3,3,3,3,1,,1,0.62,3,3,3,3,1
Function,"305.compute_source_coverage",claude-3-haiku/305.py,,,,,,,,,,,,,,,,,,,,,,12,2,9,5,6,1,3,0,7,3,6,3,3,4,4,1,,,,,,,1,0.11,,,,,
Module File,"305.py",claude-3-haiku/305.py,12,2,9,1,3,3,4,4,1,,,,,0,1,,1,,,,,12,2,9,5,6,1,0,0,7,3,6,0,0,0,0,0,3,3,4,4,1,,1,0.11,3,3,4,4,1
Function,"306._format_index",claude-3-haiku/306.py,,,,,,,,,,,,,,,,,,,,,,5,0,5,4,4,0,1,0,5,4,4,2,2,2,2,1,,,,,,,0,0.00,,,,,
Module File,"306.py",claude-3-haiku/306.py,5,0,5,0,2,2,2,2,1,,,,,0,1,,1,,,,,5,0,5,4,4,0,0,0,5,4,4,0,0,0,0,0,2,2,2,2,1,,0,0.00,2,2,2,2,1
Module File,"307.py",claude-3-haiku/307.py,8,0,8,0,3,3,3,3,3,,,,,0,1,,1,,,,,10,1,9,2,7,0,0,0,9,2,7,0,0,0,0,0,3,3,3,3,3,,1,0.00,3,3,3,3,3
Function,"307.validate_regex",claude-3-haiku/307.py,,,,,,,,,,,,,,,,,,,,,,8,0,8,1,7,0,3,0,8,1,7,3,3,3,3,3,,,,,,,1,0.00,,,,,
Function,"308.initialize_app",claude-3-haiku/308.py,,,,,,,,,,,,,,,,,,,,,,33,5,16,3,15,12,2,0,9,3,8,2,2,2,2,1,,,,,,,1,0.75,,,,,
Module File,"308.py",claude-3-haiku/308.py,33,5,16,12,2,2,2,2,1,,,,,0,1,,1,,,,,33,5,16,3,15,12,0,0,9,3,8,0,0,0,0,0,2,2,2,2,1,,1,0.75,2,2,2,2,1
Function,"309.get_default_group_cast_config",claude-3-haiku/309.py,,,,,,,,,,,,,,,,,,,,,,34,2,25,1,24,7,3,0,5,1,4,3,3,3,3,3,,,,,,,1,0.28,,,,,
Module File,"309.py",claude-3-haiku/309.py,34,2,25,7,3,3,3,3,3,,,,,0,1,,1,,,,,34,2,25,1,24,7,0,0,5,1,4,0,0,0,0,0,3,3,3,3,3,,1,0.28,3,3,3,3,3
Module File,"31.py",claude-3-haiku/31.py,18,4,10,4,3,3,3,3,1,,,,,0,1,,1,,,,,18,4,10,5,7,4,0,0,10,5,7,0,0,0,0,0,3,3,3,3,1,,1,0.40,3,3,3,3,1
Function,"31.unregister",claude-3-haiku/31.py,,,,,,,,,,,,,,,,,,,,,,18,4,10,5,7,4,4,1,10,5,7,3,3,3,3,1,,,,,,,1,0.40,,,,,
Function,"310.pad_to_length",claude-3-haiku/310.py,,,,,,,,,,,,,,,,,,,,,,20,4,6,2,5,10,2,0,6,2,5,2,2,2,2,1,,,,,,,1,1.67,,,,,
Module File,"310.py",claude-3-haiku/310.py,20,4,6,10,2,2,2,2,1,,,,,0,1,,1,,,,,20,4,6,2,5,10,0,0,6,2,5,0,0,0,0,0,2,2,2,2,1,,1,1.67,2,2,2,2,1
Function,"311.list_objects_tool",claude-3-haiku/311.py,,,,,,,,,,,,,,,,,,,,,,35,2,20,19,1,13,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.65,,,,,
Module File,"311.py",claude-3-haiku/311.py,35,2,20,13,1,1,1,1,1,,,,,0,1,,1,,,,,38,3,22,21,1,13,0,0,4,3,1,0,0,0,0,0,1,1,1,1,1,,0,0.59,1,1,1,1,1
Function,"312._get_pages_selector",claude-3-haiku/312.py,,,,,,,,,,,,,,,,,,,,,,11,1,5,1,4,5,1,0,2,1,1,1,1,1,1,1,,,,,,,0,1.00,,,,,
Module File,"312.py",claude-3-haiku/312.py,11,1,5,5,1,1,1,1,1,,,,,0,1,,1,,,,,11,1,5,1,4,5,0,0,2,1,1,0,0,0,0,0,1,1,1,1,1,,0,1.00,1,1,1,1,1
Function,"313._fn",claude-3-haiku/313.py,,,,,,,,,,,,,,,,,,,,,,14,1,7,3,5,6,2,0,6,3,4,2,2,2,2,1,,,,,,,1,0.86,,,,,
Module File,"313.py",claude-3-haiku/313.py,14,1,7,6,2,2,2,2,1,,,,,0,1,,1,,,,,14,1,7,3,5,6,0,0,6,3,4,0,0,0,0,0,2,2,2,2,1,,1,0.86,2,2,2,2,1
Module File,"314.py",claude-3-haiku/314.py,17,2,7,8,3,3,3,3,3,,,,,0,1,,1,,,,,19,3,8,2,6,8,0,0,6,2,4,0,0,0,0,0,3,3,3,3,3,,1,1.00,3,3,3,3,3
Function,"314.update_param_fn",claude-3-haiku/314.py,,,,,,,,,,,,,,,,,,,,,,17,2,7,1,6,8,3,0,5,1,4,3,3,3,3,3,,,,,,,1,1.14,,,,,
Class,"315.RetryConfigs",claude-3-haiku/315.py,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,4,0,4,1,3,0,,,4,1,3,,,,,,0,0,0,0,0,0,0,0.00,0,0,0,0,0
Function,"315.get_global_config_retries",claude-3-haiku/315.py,,,,,,,,,,,,,,,,,,,,,,6,0,6,1,5,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"315.py",claude-3-haiku/315.py,6,0,6,0,1,1,1,1,1,,,,,1,1,,1,,,,,15,2,13,5,8,0,0,0,8,4,4,0,0,0,0,0,1,1,1,1,1,,0,0.00,1,1,1,1,1
Function,"316.load_detector_by_name",claude-3-haiku/316.py,,,,,,,,,,,,,,,,,,,,,,18,2,7,1,6,9,3,0,5,1,4,3,3,3,3,3,,,,,,,1,1.29,,,,,
Module File,"316.py",claude-3-haiku/316.py,18,2,7,9,3,3,3,3,3,,,,,0,1,,1,,,,,26,4,13,7,6,9,0,0,11,7,4,0,0,0,0,0,3,3,3,3,3,,1,0.69,3,3,3,3,3
Function,"317.dfs",claude-3-haiku/317.py,,,,,,,,,,,,,,,,,,,,,,8,2,6,3,5,0,2,0,6,3,5,2,2,2,2,1,,,,,,,1,0.00,,,,,
Module File,"317.py",claude-3-haiku/317.py,8,2,6,0,2,2,2,2,1,,,,,0,1,,1,,,,,8,2,6,3,5,0,0,0,6,3,5,0,0,0,0,0,2,2,2,2,1,,1,0.00,2,2,2,2,1
Module File,"318.py",claude-3-haiku/318.py,30,3,17,10,8,8,13,13,8,,,,,0,1,,1,,,,,30,3,17,1,16,10,0,0,15,1,14,0,0,0,0,0,8,8,13,13,8,,2,0.59,8,8,13,13,8
Function,"318.validate_storage_config",claude-3-haiku/318.py,,,,,,,,,,,,,,,,,,,,,,30,3,17,1,16,10,13,1,15,1,14,8,8,13,13,8,,,,,,,2,0.59,,,,,
Function,"319.collect_tasks",claude-3-haiku/319.py,,,,,,,,,,,,,,,,,,,,,,33,4,22,12,21,7,11,1,22,11,21,11,11,14,14,11,,,,,,,11,0.32,,,,,
Module File,"319.py",claude-3-haiku/319.py,33,4,22,7,11,11,14,14,11,,,,,0,1,,1,,,,,37,5,25,15,21,7,0,0,25,14,21,0,0,0,0,0,11,11,14,14,11,,11,0.28,11,11,14,14,11
Function,"32.enable_ansi_support",claude-3-haiku/32.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,2,3,0,2,0,4,2,3,2,2,2,2,1,,,,,,,1,0.00,,,,,
Module File,"32.py",claude-3-haiku/32.py,4,0,4,0,2,2,2,2,1,,,,,0,1,,1,,,,,7,1,6,4,3,0,0,0,6,4,3,0,0,0,0,0,2,2,2,2,1,,1,0.00,2,2,2,2,1
Function,"320.append_dict_to_csv",claude-3-haiku/320.py,,,,,,,,,,,,,,,,,,,,,,5,0,5,4,4,0,1,0,5,3,4,1,1,1,1,1,,,,,,,1,0.00,,,,,
Module File,"320.py",claude-3-haiku/320.py,5,0,5,0,1,1,1,1,1,,,,,0,1,,1,,,,,8,1,7,6,4,0,0,0,7,5,4,0,0,0,0,0,1,1,1,1,1,,1,0.00,1,1,1,1,1
Class,"321.Prediction",claude-3-haiku/321.py,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,3,0,3,1,2,0,,,3,1,2,,,,,,0,0,0,0,0,0,0,0.00,0,0,0,0,0
Function,"321.get_classification_metrics",claude-3-haiku/321.py,,,,,,,,,,,,,,,,,,,,,,29,3,26,10,25,0,5,1,18,10,17,8,8,8,8,1,,,,,,,3,0.00,,,,,
Module File,"321.py",claude-3-haiku/321.py,29,3,26,0,8,8,8,8,1,,,,,1,1,,1,,,,,37,5,32,14,27,0,0,0,23,13,19,0,0,0,0,0,8,8,8,8,1,,3,0.00,8,8,8,8,1
Function,"322.create_parser_for_language",claude-3-haiku/322.py,,,,,,,,,,,,,,,,,,,,,,22,2,13,3,10,7,5,1,7,1,6,5,5,5,5,5,,,,,,,1,0.54,,,,,
Module File,"322.py",claude-3-haiku/322.py,22,2,13,7,5,5,5,5,5,,,,,0,1,,1,,,,,22,2,13,3,10,7,0,0,7,1,6,0,0,0,0,0,5,5,5,5,5,,1,0.54,5,5,5,5,5
Function,"323.fnv1_32_hash",claude-3-haiku/323.py,,,,,,,,,,,,,,,,,,,,,,11,1,6,3,5,4,2,0,6,3,5,2,2,2,2,1,,,,,,,1,0.67,,,,,
Module File,"323.py",claude-3-haiku/323.py,11,1,6,4,2,2,2,2,1,,,,,0,1,,1,,,,,11,1,6,3,5,4,0,0,6,3,5,0,0,0,0,0,2,2,2,2,1,,1,0.67,2,2,2,2,1
Function,"324.onnx_compatible_tril",claude-3-haiku/324.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"324.py",claude-3-haiku/324.py,2,0,2,0,1,1,1,1,1,,,,,0,1,,1,,,,,4,1,3,2,1,0,0,0,3,2,1,0,0,0,0,0,1,1,1,1,1,,0,0.00,1,1,1,1,1
Function,"325._is_c_file",claude-3-haiku/325.py,,,,,,,,,,,,,,,,,,,,,,14,3,4,1,3,7,2,0,4,1,3,2,2,3,3,1,,,,,,,1,1.75,,,,,
Module File,"325.py",claude-3-haiku/325.py,14,3,4,7,2,2,3,3,1,,,,,0,1,,1,,,,,14,3,4,1,3,7,0,0,4,1,3,0,0,0,0,0,2,2,3,3,1,,1,1.75,2,2,3,3,1
Function,"326._quantize",claude-3-haiku/326.py,,,,,,,,,,,,,,,,,,,,,,22,5,6,5,5,11,1,0,6,5,5,1,1,1,1,1,,,,,,,0,1.83,,,,,
Module File,"326.py",claude-3-haiku/326.py,22,5,6,11,1,1,1,1,1,,,,,0,1,,1,,,,,22,5,6,5,5,11,0,0,6,5,5,0,0,0,0,0,1,1,1,1,1,,0,1.83,1,1,1,1,1
Function,"327._select_choice",claude-3-haiku/327.py,,,,,,,,,,,,,,,,,,,,,,20,4,16,6,15,0,9,1,16,6,15,7,7,7,7,3,,,,,,,3,0.00,,,,,
Module File,"327.py",claude-3-haiku/327.py,20,4,16,0,7,7,7,7,3,,,,,0,1,,1,,,,,20,4,16,6,15,0,0,0,16,6,15,0,0,0,0,0,7,7,7,7,3,,3,0.00,7,7,7,7,3
Function,"328.get_middleware_info",claude-3-haiku/328.py,,,,,,,,,,,,,,,,,,,,,,27,5,17,6,16,5,3,0,11,6,10,3,3,4,4,1,,,,,,,2,0.29,,,,,
Module File,"328.py",claude-3-haiku/328.py,27,5,17,5,3,3,4,4,1,,,,,0,1,,1,,,,,32,6,21,10,16,5,0,0,15,10,10,0,0,0,0,0,3,3,4,4,1,,2,0.24,3,3,4,4,1
Module File,"329.py",claude-3-haiku/329.py,36,6,12,18,3,3,3,3,1,,,,,0,1,,1,,,,,38,7,13,5,11,18,0,0,10,5,8,0,0,0,0,0,3,3,3,3,1,,1,1.38,3,3,3,3,1
Function,"329.rgb2ycbcr",claude-3-haiku/329.py,,,,,,,,,,,,,,,,,,,,,,36,6,12,4,11,18,4,1,9,4,8,3,3,3,3,1,,,,,,,1,1.50,,,,,
Module File,"33.py",claude-3-haiku/33.py,19,2,10,7,2,2,2,2,1,,,,,0,1,,1,,,,,22,3,12,4,9,7,0,0,7,4,4,0,0,0,0,0,2,2,2,2,1,,1,0.58,2,2,2,2,1
Function,"33.set_logger",claude-3-haiku/33.py,,,,,,,,,,,,,,,,,,,,,,19,2,10,2,9,7,2,0,5,2,4,2,2,2,2,1,,,,,,,1,0.70,,,,,
Module File,"330.py",claude-3-haiku/330.py,26,0,21,5,1,1,1,1,1,,,,,0,1,,1,,,,,26,0,21,20,1,5,0,0,2,1,1,0,0,0,0,0,1,1,1,1,1,,0,0.24,1,1,1,1,1
Function,"330.simulation",claude-3-haiku/330.py,,,,,,,,,,,,,,,,,,,,,,26,0,21,20,1,5,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.24,,,,,
Module File,"331.py",claude-3-haiku/331.py,9,2,7,0,3,3,3,3,1,,,,,0,1,,1,,,,,9,2,7,4,4,0,0,0,7,4,4,0,0,0,0,0,3,3,3,3,1,,0,0.00,3,3,3,3,1
Function,"331.unexpect_error",claude-3-haiku/331.py,,,,,,,,,,,,,,,,,,,,,,9,2,7,4,4,0,1,0,7,4,4,3,3,3,3,1,,,,,,,0,0.00,,,,,
Function,"332.has_scope",claude-3-haiku/332.py,,,,,,,,,,,,,,,,,,,,,,18,4,7,2,6,7,3,0,7,2,6,3,3,3,3,3,,,,,,,1,1.00,,,,,
