Kind,Name,File,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,CyclomaticStrictModified,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential
Function,"276.rand_gumbel_like",claude-4-5-haiku/276.py,,,,,,,,,,,,,,,,,,,,,,64,14,36,10,34,14,6,1,19,10,17,6,6,6,6,1,,,,,,,2,0.39,,,,,
Function,"277.create_streaming_end_chunks",claude-4-5-haiku/277.py,,,,,,,,,,,,,,,,,,,,,,38,7,20,5,17,11,2,0,9,3,8,2,2,2,2,1,,,,,,,1,0.55,,,,,
Module File,"277.py",claude-4-5-haiku/277.py,38,7,20,11,2,2,2,2,1,,,,,0,1,,1,,,,,38,7,20,5,17,11,0,0,9,3,8,0,0,0,0,0,2,2,2,2,1,,1,0.55,2,2,2,2,1
Function,"278.load_state_dict_from_folder",claude-4-5-haiku/278.py,,,,,,,,,,,,,,,,,,,,,,78,12,51,17,48,15,840,3,48,16,45,19,19,19,19,1,,,,,,,6,0.29,,,,,
Module File,"278.py",claude-4-5-haiku/278.py,78,12,51,15,19,19,19,19,1,,,,,0,1,,1,,,,,84,14,55,21,48,15,0,0,52,20,45,0,0,0,0,0,19,19,19,19,1,,6,0.27,19,19,19,19,1
Function,"279._is_true",claude-4-5-haiku/279.py,,,,,,,,,,,,,,,,,,,,,,10,0,10,1,9,0,5,1,10,1,9,5,5,5,5,5,,,,,,,1,0.00,,,,,
Module File,"279.py",claude-4-5-haiku/279.py,10,0,10,0,5,5,5,5,5,,,,,0,1,,1,,,,,10,0,10,1,9,0,0,0,10,1,9,0,0,0,0,0,5,5,5,5,5,,1,0.00,5,5,5,5,5
Function,"28._allreduce_layernorm_grads",claude-4-5-haiku/28.py,,,,,,,,,,,,,,,,,,,,,,37,5,23,9,20,14,8,1,17,9,14,8,8,9,9,3,,,,,,,5,0.61,,,,,
Module File,"28.py",claude-4-5-haiku/28.py,37,5,23,14,8,8,9,9,3,,,,,0,1,,1,,,,,37,5,23,9,20,14,0,0,17,9,14,0,0,0,0,0,8,8,9,9,3,,5,0.61,8,8,9,9,3
Function,"280.process_single_directory",claude-4-5-haiku/280.py,,,,,,,,,,,,,,,,,,,,,,51,10,41,16,36,0,40,2,37,15,32,12,12,12,12,10,,,,,,,4,0.00,,,,,
Module File,"280.py",claude-4-5-haiku/280.py,51,10,41,0,12,12,12,12,10,,,,,0,1,,1,,,,,51,10,41,16,36,0,0,0,37,15,32,0,0,0,0,0,12,12,12,12,10,,4,0.00,12,12,12,12,10
Function,"281.evaluate_exact",claude-4-5-haiku/281.py,,,,,,,,,,,,,,,,,,,,,,29,2,15,7,8,12,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.80,,,,,
Module File,"281.py",claude-4-5-haiku/281.py,29,2,15,12,1,1,1,1,1,,,,,0,1,,1,,,,,29,2,15,7,8,12,0,0,2,1,1,0,0,0,0,0,1,1,1,1,1,,0,0.80,1,1,1,1,1
Function,"282.bgr_to_rgb",claude-4-5-haiku/282.py,,,,,,,,,,,,,,,,,,,,,,7,1,2,1,1,4,1,0,2,1,1,1,1,1,1,1,,,,,,,0,2.00,,,,,
Module File,"282.py",claude-4-5-haiku/282.py,7,1,2,4,1,1,1,1,1,,,,,0,1,,1,,,,,7,1,2,1,1,4,0,0,2,1,1,0,0,0,0,0,1,1,1,1,1,,0,2.00,1,1,1,1,1
Function,"283.diamond_peptidase_options",claude-4-5-haiku/283.py,,,,,,,,,,,,,,,,,,,,,,51,8,33,10,30,10,1,0,14,9,12,1,1,1,1,1,,,,,,,0,0.30,,,,,
Function,"283.diamond_peptidase_options.wrapper",claude-4-5-haiku/283.py,,,,,,,,,,,,,,,,,,,,,,43,7,30,8,29,6,3,0,12,8,11,3,3,3,3,1,,,,,,,1,0.20,,,,,
Function,"283.get_peptidase_tools",claude-4-5-haiku/283.py,,,,,,,,,,,,,,,,,,,,,,55,0,54,1,53,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.02,,,,,
Module File,"283.py",claude-4-5-haiku/283.py,40,5,39,6,3,3,3,3,1,,,,,0,4,,3,,,,,133,17,101,18,93,15,7,1,29,16,23,5,5,5,5,1,5,5,5,5,1,,3,0.15,10,10,10,10,4
Function,"284.get_str_len",claude-4-5-haiku/284.py,,,,,,,,,,,,,,,,,,,,,,32,5,18,5,17,9,2,0,9,5,8,2,2,2,2,1,,,,,,,1,0.50,,,,,
Module File,"284.py",claude-4-5-haiku/284.py,32,5,18,9,2,2,2,2,1,,,,,0,1,,1,,,,,35,7,19,6,17,9,0,0,10,6,8,0,0,0,0,0,2,2,2,2,1,,1,0.47,2,2,2,2,1
Function,"285._str_to_int",claude-4-5-haiku/285.py,,,,,,,,,,,,,,,,,,,,,,6,0,6,1,5,0,2,0,6,1,5,2,2,2,2,1,,,,,,,1,0.00,,,,,
Module File,"285.py",claude-4-5-haiku/285.py,6,0,6,0,2,2,2,2,1,,,,,0,1,,1,,,,,6,0,6,1,5,0,0,0,6,1,5,0,0,0,0,0,2,2,2,2,1,,1,0.00,2,2,2,2,1
Function,"286._combine_features",claude-4-5-haiku/286.py,,,,,,,,,,,,,,,,,,,,,,7,0,6,3,5,1,3,0,6,3,5,3,3,3,3,1,,,,,,,2,0.17,,,,,
Function,"286._extract_corpus_features",claude-4-5-haiku/286.py,,,,,,,,,,,,,,,,,,,,,,5,0,4,1,3,1,2,0,4,1,3,2,2,2,2,1,,,,,,,1,0.25,,,,,
Function,"286._extract_matrix_features",claude-4-5-haiku/286.py,,,,,,,,,,,,,,,,,,,,,,5,0,4,1,3,1,2,0,4,1,3,2,2,2,2,1,,,,,,,1,0.25,,,,,
Function,"286._extract_model_features",claude-4-5-haiku/286.py,,,,,,,,,,,,,,,,,,,,,,5,0,4,1,3,1,2,0,4,1,3,2,2,3,3,1,,,,,,,1,0.25,,,,,
Function,"286._get_output_path",claude-4-5-haiku/286.py,,,,,,,,,,,,,,,,,,,,,,4,0,3,2,2,1,1,0,3,2,2,1,1,1,1,1,,,,,,,0,0.33,,,,,
Function,"286._load_corpus_data",claude-4-5-haiku/286.py,,,,,,,,,,,,,,,,,,,,,,10,0,9,5,7,1,3,0,9,4,7,3,3,3,3,3,,,,,,,3,0.11,,,,,
Function,"286._load_matrix_data",claude-4-5-haiku/286.py,,,,,,,,,,,,,,,,,,,,,,9,0,8,4,6,1,3,0,8,4,6,3,3,3,3,3,,,,,,,2,0.13,,,,,
Function,"286._load_pretrained_model",claude-4-5-haiku/286.py,,,,,,,,,,,,,,,,,,,,,,8,0,7,4,5,1,2,0,7,3,5,2,2,3,3,1,,,,,,,2,0.14,,,,,
Function,"286._save_features",claude-4-5-haiku/286.py,,,,,,,,,,,,,,,,,,,,,,6,0,5,4,3,1,1,0,5,3,3,1,1,1,1,1,,,,,,,1,0.20,,,,,
Function,"286.feat_training_for_one_split",claude-4-5-haiku/286.py,,,,,,,,,,,,,,,,,,,,,,94,16,70,18,59,8,6912,4,45,11,41,15,15,16,16,1,,,,,,,2,0.11,,,,,
Module File,"286.py",claude-4-5-haiku/286.py,15,2,12,2,3,3,4,4,1,,,,,0,10,,10,,,,,171,34,120,43,96,17,0,0,95,33,78,0,0,0,0,0,15,15,16,16,3,,3,0.14,34,34,37,37,14
Module File,"287.py",claude-4-5-haiku/287.py,12,0,12,0,3,3,3,3,1,,,,,0,1,,1,,,,,16,1,15,5,10,0,0,0,15,5,10,0,0,0,0,0,3,3,3,3,1,,2,0.00,3,3,3,3,1
Function,"287.set_all_random_seed",claude-4-5-haiku/287.py,,,,,,,,,,,,,,,,,,,,,,12,0,12,2,10,0,3,0,12,2,10,3,3,3,3,1,,,,,,,2,0.00,,,,,
Module File,"288.py",claude-4-5-haiku/288.py,84,13,53,18,21,21,21,21,1,,,,,0,1,,1,,,,,84,13,53,14,52,18,0,0,48,14,47,0,0,0,0,0,21,21,21,21,1,,9,0.34,21,21,21,21,1
Function,"288.split_text_for_tts",claude-4-5-haiku/288.py,,,,,,,,,,,,,,,,,,,,,,84,13,53,14,52,18,1009,3,48,14,47,21,21,21,21,1,,,,,,,9,0.34,,,,,
Class,"289.Solution",claude-4-5-haiku/289.py,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,2,0,2,1,1,0,,,2,1,1,,,,,,0,0,0,0,0,0,0,0.00,0,0,0,0,0
Module File,"289.py",claude-4-5-haiku/289.py,43,18,40,16,4,4,4,4,1,,,,,1,2,,1,,,,,96,25,54,14,51,17,3,0,29,14,26,3,3,3,3,1,5,5,5,5,1,,2,0.31,8,8,8,8,2
Function,"289.run_min_window",claude-4-5-haiku/289.py,,,,,,,,,,,,,,,,,,,,,,74,18,40,9,39,16,12,1,21,9,20,5,5,5,5,1,,,,,,,2,0.40,,,,,
Function,"29.masked_max",claude-4-5-haiku/29.py,,,,,,,,,,,,,,,,,,,,,,46,8,22,8,21,16,6,1,16,8,15,4,4,4,4,3,,,,,,,2,0.73,,,,,
Module File,"29.py",claude-4-5-haiku/29.py,46,8,22,16,4,4,4,4,3,,,,,0,1,,1,,,,,49,10,23,9,21,16,0,0,17,9,15,0,0,0,0,0,4,4,4,4,3,,2,0.70,4,4,4,4,3
Module File,"290.py",claude-4-5-haiku/290.py,31,7,17,7,4,4,4,4,1,,,,,0,1,,1,,,,,34,8,19,8,16,7,0,0,16,8,13,0,0,0,0,0,4,4,4,4,1,,1,0.37,4,4,4,4,1
Function,"290.setup_logging",claude-4-5-haiku/290.py,,,,,,,,,,,,,,,,,,,,,,31,7,17,6,16,7,4,1,14,6,13,4,4,4,4,1,,,,,,,1,0.41,,,,,
Function,"291._prepare_parameters",claude-4-5-haiku/291.py,,,,,,,,,,,,,,,,,,,,,,60,8,44,13,33,8,576,3,21,3,20,11,11,11,11,11,,,,,,,2,0.18,,,,,
Module File,"291.py",claude-4-5-haiku/291.py,60,8,44,8,11,11,11,11,11,,,,,0,1,,1,,,,,60,8,44,13,33,8,0,0,21,3,20,0,0,0,0,0,11,11,11,11,11,,2,0.18,11,11,11,11,11
Module File,"292.py",claude-4-5-haiku/292.py,71,10,53,8,14,14,18,18,1,,,,,0,1,,1,,,,,71,10,53,21,47,8,0,0,44,18,38,0,0,0,0,0,14,14,18,18,1,,3,0.15,14,14,18,18,1
Function,"292.save_pretrained",claude-4-5-haiku/292.py,,,,,,,,,,,,,,,,,,,,,,71,10,53,21,47,8,512,3,44,18,38,14,14,18,18,1,,,,,,,3,0.15,,,,,
Function,"293.format_alert",claude-4-5-haiku/293.py,,,,,,,,,,,,,,,,,,,,,,23,4,18,4,17,1,1,0,5,4,4,1,1,1,1,1,,,,,,,0,0.06,,,,,
Module File,"293.py",claude-4-5-haiku/293.py,21,4,18,1,2,2,2,2,1,,,,,0,2,,1,,,,,49,9,39,8,36,1,2,0,12,8,9,2,2,2,2,1,2,2,2,2,1,,1,0.03,3,3,3,3,2
Function,"294.policy_fn",claude-4-5-haiku/294.py,,,,,,,,,,,,,,,,,,,,,,5,0,2,1,1,3,1,0,2,1,1,1,1,1,1,1,,,,,,,0,1.50,,,,,
Module File,"294.py",claude-4-5-haiku/294.py,5,0,2,3,1,1,1,1,1,,,,,0,1,,1,,,,,5,0,2,1,1,3,0,0,2,1,1,0,0,0,0,0,1,1,1,1,1,,0,1.50,1,1,1,1,1
Function,"295.obv",claude-4-5-haiku/295.py,,,,,,,,,,,,,,,,,,,,,,26,5,17,4,15,4,7,1,14,4,12,7,7,7,7,1,,,,,,,3,0.24,,,,,
Module File,"295.py",claude-4-5-haiku/295.py,26,5,17,4,7,7,7,7,1,,,,,0,1,,1,,,,,26,5,17,4,15,4,0,0,14,4,12,0,0,0,0,0,7,7,7,7,1,,3,0.24,7,7,7,7,1
Function,"296.move_object_to_collection",claude-4-5-haiku/296.py,,,,,,,,,,,,,,,,,,,,,,66,8,50,8,49,8,5,1,13,8,12,5,5,5,5,5,,,,,,,4,0.16,,,,,
Module File,"296.py",claude-4-5-haiku/296.py,35,8,50,8,4,4,4,4,3,,,,,0,2,,1,,,,,74,12,54,10,52,8,2,0,17,10,15,2,2,2,2,1,5,5,5,5,5,,4,0.15,7,7,7,7,6
Function,"297.make_forwardref",claude-4-5-haiku/297.py,,,,,,,,,,,,,,,,,,,,,,8,1,7,3,5,0,2,0,7,3,5,2,2,2,2,1,,,,,,,1,0.00,,,,,
Module File,"297.py",claude-4-5-haiku/297.py,8,1,7,0,2,2,2,2,1,,,,,0,1,,1,,,,,8,1,7,3,5,0,0,0,7,3,5,0,0,0,0,0,2,2,2,2,1,,1,0.00,2,2,2,2,1
Function,"298.on_workflow_start",claude-4-5-haiku/298.py,,,,,,,,,,,,,,,,,,,,,,21,4,10,4,7,7,2,0,7,4,4,2,2,2,2,1,,,,,,,1,0.70,,,,,
Module File,"298.py",claude-4-5-haiku/298.py,21,4,10,7,2,2,2,2,1,,,,,0,1,,1,,,,,21,4,10,4,7,7,0,0,7,4,4,0,0,0,0,0,2,2,2,2,1,,1,0.70,2,2,2,2,1
Function,"299.get_database_tables",claude-4-5-haiku/299.py,,,,,,,,,,,,,,,,,,,,,,68,11,50,10,49,7,16,1,22,10,21,10,10,10,10,7,,,,,,,5,0.14,,,,,
Module File,"299.py",claude-4-5-haiku/299.py,68,11,50,7,10,10,10,10,7,,,,,0,1,,1,,,,,71,13,51,11,49,7,0,0,23,11,21,0,0,0,0,0,10,10,10,10,7,,5,0.14,10,10,10,10,7
Function,"3._enumerate_files",claude-4-5-haiku/3.py,,,,,,,,,,,,,,,,,,,,,,56,8,33,17,24,15,14,1,26,12,22,17,17,21,21,1,,,,,,,7,0.45,,,,,
Module File,"3.py",claude-4-5-haiku/3.py,56,8,33,15,17,17,21,21,1,,,,,0,1,,1,,,,,56,8,33,17,24,15,0,0,26,12,22,0,0,0,0,0,17,17,21,21,1,,7,0.45,17,17,21,21,1
Module File,"30.py",claude-4-5-haiku/30.py,3,0,3,0,1,1,1,1,1,,,,,0,1,,1,,,,,3,0,3,2,1,0,0,0,3,2,1,0,0,0,0,0,1,1,1,1,1,,0,0.00,1,1,1,1,1
Function,"30.sequence_mask",claude-4-5-haiku/30.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,2,1,0,1,0,3,2,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"300.import_command",claude-4-5-haiku/300.py,,,,,,,,,,,,,,,,,,,,,,35,5,26,10,22,4,12,1,23,8,19,9,9,9,9,3,,,,,,,3,0.15,,,,,
Module File,"300.py",claude-4-5-haiku/300.py,35,5,26,4,9,9,9,9,3,,,,,0,1,,1,,,,,35,5,26,10,22,4,0,0,23,8,19,0,0,0,0,0,9,9,9,9,3,,3,0.15,9,9,9,9,3
Function,"301.mean_with_nan",claude-4-5-haiku/301.py,,,,,,,,,,,,,,,,,,,,,,27,4,12,6,10,11,2,0,11,6,9,2,2,2,2,1,,,,,,,1,0.92,,,,,
Module File,"301.py",claude-4-5-haiku/301.py,27,4,12,11,2,2,2,2,1,,,,,0,1,,1,,,,,27,4,12,6,10,11,0,0,11,6,9,0,0,0,0,0,2,2,2,2,1,,1,0.92,2,2,2,2,1
Function,"302.create_tenant",claude-4-5-haiku/302.py,,,,,,,,,,,,,,,,,,,,,,43,2,41,19,23,0,4,1,7,2,6,3,3,3,3,1,,,,,,,1,0.00,,,,,
Module File,"302.py",claude-4-5-haiku/302.py,43,2,41,0,3,3,3,3,1,,,,,0,1,,1,,,,,43,2,41,19,23,0,0,0,7,2,6,0,0,0,0,0,3,3,3,3,1,,1,0.00,3,3,3,3,1
Module File,"303.py",claude-4-5-haiku/303.py,86,10,62,14,7,7,7,7,1,,,,,0,1,,1,,,,,91,12,65,12,61,14,0,0,21,12,17,0,0,0,0,0,7,7,7,7,1,,3,0.22,7,7,7,7,1
Function,"303.verify_credentials",claude-4-5-haiku/303.py,,,,,,,,,,,,,,,,,,,,,,86,10,62,9,61,14,16,1,18,9,17,7,7,7,7,1,,,,,,,3,0.23,,,,,
Function,"304._get_exception_context",claude-4-5-haiku/304.py,,,,,,,,,,,,,,,,,,,,,,52,10,34,9,31,8,20,1,19,9,16,6,6,8,8,1,,,,,,,2,0.24,,,,,
Module File,"304.py",claude-4-5-haiku/304.py,52,10,34,8,6,6,8,8,1,,,,,0,1,,1,,,,,52,10,34,9,31,8,0,0,19,9,16,0,0,0,0,0,6,6,8,8,1,,2,0.24,6,6,8,8,1
Function,"305.compute_source_coverage",claude-4-5-haiku/305.py,,,,,,,,,,,,,,,,,,,,,,20,4,15,7,12,1,6,1,13,5,12,6,6,7,7,3,,,,,,,3,0.07,,,,,
Module File,"305.py",claude-4-5-haiku/305.py,20,4,15,1,6,6,7,7,3,,,,,0,1,,1,,,,,20,4,15,7,12,1,0,0,13,5,12,0,0,0,0,0,6,6,7,7,3,,3,0.07,6,6,7,7,3
Function,"306._format_index",claude-4-5-haiku/306.py,,,,,,,,,,,,,,,,,,,,,,10,2,7,6,6,1,1,0,7,6,6,2,2,2,2,1,,,,,,,0,0.14,,,,,
Module File,"306.py",claude-4-5-haiku/306.py,10,2,7,1,2,2,2,2,1,,,,,0,1,,1,,,,,10,2,7,6,6,1,0,0,7,6,6,0,0,0,0,0,2,2,2,2,1,,0,0.14,2,2,2,2,1
Module File,"307.py",claude-4-5-haiku/307.py,40,8,25,7,4,4,4,4,4,,,,,0,1,,1,,,,,44,10,27,6,24,7,0,0,15,6,12,0,0,0,0,0,4,4,4,4,4,,2,0.26,4,4,4,4,4
Function,"307.validate_regex",claude-4-5-haiku/307.py,,,,,,,,,,,,,,,,,,,,,,40,8,25,4,24,7,4,1,13,4,12,4,4,4,4,4,,,,,,,2,0.28,,,,,
Function,"308.initialize_app",claude-4-5-haiku/308.py,,,,,,,,,,,,,,,,,,,,,,40,6,21,3,20,13,640,3,21,3,20,13,13,13,13,1,,,,,,,4,0.62,,,,,
Module File,"308.py",claude-4-5-haiku/308.py,40,6,21,13,13,13,13,13,1,,,,,0,1,,1,,,,,40,6,21,3,20,13,0,0,21,3,20,0,0,0,0,0,13,13,13,13,1,,4,0.62,13,13,13,13,1
Function,"309.get_default_group_cast_config",claude-4-5-haiku/309.py,,,,,,,,,,,,,,,,,,,,,,36,4,22,7,18,10,4,1,16,7,12,4,4,4,4,1,,,,,,,2,0.45,,,,,
Module File,"309.py",claude-4-5-haiku/309.py,36,4,22,10,4,4,4,4,1,,,,,0,1,,1,,,,,36,4,22,7,18,10,0,0,16,7,12,0,0,0,0,0,4,4,4,4,1,,2,0.45,4,4,4,4,1
Module File,"31.py",claude-4-5-haiku/31.py,18,3,12,3,3,3,4,4,1,,,,,0,1,,1,,,,,18,3,12,5,9,3,0,0,9,5,6,0,0,0,0,0,3,3,4,4,1,,1,0.25,3,3,4,4,1
Function,"31.unregister",claude-4-5-haiku/31.py,,,,,,,,,,,,,,,,,,,,,,18,3,12,5,9,3,4,1,9,5,6,3,3,4,4,1,,,,,,,1,0.25,,,,,
Function,"310.pad_to_length",claude-4-5-haiku/310.py,,,,,,,,,,,,,,,,,,,,,,44,9,13,7,11,23,4,1,13,7,11,3,3,3,3,1,,,,,,,1,1.77,,,,,
Module File,"310.py",claude-4-5-haiku/310.py,44,9,13,23,3,3,3,3,1,,,,,0,1,,1,,,,,46,10,14,8,11,23,0,0,14,8,11,0,0,0,0,0,3,3,3,3,1,,1,1.64,3,3,3,3,1
Function,"311.list_objects_tool",claude-4-5-haiku/311.py,,,,,,,,,,,,,,,,,,,,,,46,5,35,22,16,6,32,2,15,3,14,7,7,9,9,1,,,,,,,1,0.17,,,,,
Module File,"311.py",claude-4-5-haiku/311.py,46,5,35,6,7,7,9,9,1,,,,,0,1,,1,,,,,46,5,35,22,16,6,0,0,15,3,14,0,0,0,0,0,7,7,9,9,1,,1,0.17,7,7,9,9,1
Function,"312._get_pages_selector",claude-4-5-haiku/312.py,,,,,,,,,,,,,,,,,,,,,,19,1,13,3,12,5,1,0,4,3,3,1,1,1,1,1,,,,,,,0,0.38,,,,,
Module File,"312.py",claude-4-5-haiku/312.py,19,1,13,5,1,1,1,1,1,,,,,0,1,,1,,,,,19,1,13,3,12,5,0,0,4,3,3,0,0,0,0,0,1,1,1,1,1,,0,0.38,1,1,1,1,1
Function,"313._fn",claude-4-5-haiku/313.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"313.py",claude-4-5-haiku/313.py,2,0,2,0,1,1,1,1,1,,,,,0,1,,1,,,,,2,0,2,1,1,0,0,0,2,1,1,0,0,0,0,0,1,1,1,1,1,,0,0.00,1,1,1,1,1
Module File,"314.py",claude-4-5-haiku/314.py,7,0,7,0,3,3,3,3,3,,,,,0,1,,1,,,,,7,0,7,1,6,0,0,0,5,1,4,0,0,0,0,0,3,3,3,3,3,,1,0.00,3,3,3,3,3
Function,"314.update_param_fn",claude-4-5-haiku/314.py,,,,,,,,,,,,,,,,,,,,,,7,0,7,1,6,0,3,0,5,1,4,3,3,3,3,3,,,,,,,1,0.00,,,,,
Function,"315.get_global_config_retries",claude-4-5-haiku/315.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Module File,"315.py",claude-4-5-haiku/315.py,3,0,2,1,1,1,1,1,1,,,,,0,1,,1,,,,,3,0,2,1,1,1,0,0,2,1,1,0,0,0,0,0,1,1,1,1,1,,0,0.50,1,1,1,1,1
Function,"316.load_detector_by_name",claude-4-5-haiku/316.py,,,,,,,,,,,,,,,,,,,,,,44,8,20,8,16,16,1,0,16,8,12,1,1,1,1,1,,,,,,,0,0.80,,,,,
Class,"316.load_detector_by_name.YOLODetector",claude-4-5-haiku/316.py,14,2,9,4,3,3,3,3,1,0,1,0,0,,,,,2,2,2,2,29,4,18,7,15,7,,,14,7,11,,,,,,4,4,4,4,1,0,1,0.39,6,6,6,6,2
Function,"316.load_detector_by_name.YOLODetector.__init__",claude-4-5-haiku/316.py,,,,,,,,,,,,,,,,,,,,,,6,0,6,3,5,0,2,0,5,3,4,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"316.load_detector_by_name.YOLODetector.predict",claude-4-5-haiku/316.py,,,,,,,,,,,,,,,,,,,,,,21,3,11,3,10,7,4,1,8,3,7,4,4,4,4,1,,,,,,,1,0.64,,,,,
Module File,"316.py",claude-4-5-haiku/316.py,24,4,12,8,2,2,2,2,1,,,,,1,3,,3,,,,,49,9,24,12,16,16,0,0,20,12,12,0,0,0,0,0,4,4,4,4,1,,1,0.67,7,7,7,7,3
Function,"317.dfs",claude-4-5-haiku/317.py,,,,,,,,,,,,,,,,,,,,,,8,2,6,3,5,0,2,0,6,3,5,2,2,2,2,1,,,,,,,1,0.00,,,,,
Module File,"317.py",claude-4-5-haiku/317.py,8,2,6,0,2,2,2,2,1,,,,,0,1,,1,,,,,8,2,6,3,5,0,0,0,6,3,5,0,0,0,0,0,2,2,2,2,1,,1,0.00,2,2,2,2,1
Module File,"318.py",claude-4-5-haiku/318.py,69,8,51,10,22,22,32,32,22,,,,,0,1,,1,,,,,69,8,51,3,50,10,0,0,47,3,46,0,0,0,0,0,22,22,32,32,22,,2,0.20,22,22,32,32,22
Function,"318.validate_storage_config",claude-4-5-haiku/318.py,,,,,,,,,,,,,,,,,,,,,,69,8,51,3,50,10,146,2,47,3,46,22,22,32,32,22,,,,,,,2,0.20,,,,,
Function,"319.collect_tasks",claude-4-5-haiku/319.py,,,,,,,,,,,,,,,,,,,,,,77,14,46,13,43,17,36,2,39,12,36,24,24,26,26,5,,,,,,,9,0.37,,,,,
Module File,"319.py",claude-4-5-haiku/319.py,77,14,46,17,24,24,26,26,5,,,,,0,1,,1,,,,,77,14,46,13,43,17,0,0,39,12,36,0,0,0,0,0,24,24,26,26,5,,9,0.37,24,24,26,26,5
Function,"32.enable_ansi_support",claude-4-5-haiku/32.py,,,,,,,,,,,,,,,,,,,,,,11,0,10,5,8,1,2,0,10,5,8,2,2,2,2,1,,,,,,,1,0.10,,,,,
Module File,"32.py",claude-4-5-haiku/32.py,11,0,10,1,2,2,2,2,1,,,,,0,1,,1,,,,,14,1,12,7,8,1,0,0,12,7,8,0,0,0,0,0,2,2,2,2,1,,1,0.08,2,2,2,2,1
Function,"320.append_dict_to_csv",claude-4-5-haiku/320.py,,,,,,,,,,,,,,,,,,,,,,11,3,7,4,6,1,2,0,7,3,6,2,2,2,2,1,,,,,,,2,0.14,,,,,
Module File,"320.py",claude-4-5-haiku/320.py,11,3,7,1,2,2,2,2,1,,,,,0,1,,1,,,,,14,4,9,6,6,1,0,0,9,5,6,0,0,0,0,0,2,2,2,2,1,,2,0.11,2,2,2,2,1
Function,"321.get_classification_metrics",claude-4-5-haiku/321.py,,,,,,,,,,,,,,,,,,,,,,40,8,29,11,27,3,3,0,17,11,15,6,6,6,6,1,,,,,,,1,0.10,,,,,
Module File,"321.py",claude-4-5-haiku/321.py,40,8,29,3,6,6,6,6,1,,,,,0,1,,1,,,,,40,8,29,11,27,3,0,0,17,11,15,0,0,0,0,0,6,6,6,6,1,,1,0.10,6,6,6,6,1
Function,"322.create_parser_for_language",claude-4-5-haiku/322.py,,,,,,,,,,,,,,,,,,,,,,31,5,19,5,16,7,4,1,8,3,7,3,3,3,3,1,,,,,,,1,0.37,,,,,
Module File,"322.py",claude-4-5-haiku/322.py,31,5,19,7,3,3,3,3,1,,,,,0,1,,1,,,,,31,5,19,5,16,7,0,0,8,3,7,0,0,0,0,0,3,3,3,3,1,,1,0.37,3,3,3,3,1
Function,"323.fnv1_32_hash",claude-4-5-haiku/323.py,,,,,,,,,,,,,,,,,,,,,,16,4,8,5,7,4,2,0,8,5,7,2,2,2,2,1,,,,,,,1,0.50,,,,,
Module File,"323.py",claude-4-5-haiku/323.py,16,4,8,4,2,2,2,2,1,,,,,0,1,,1,,,,,16,4,8,5,7,4,0,0,8,5,7,0,0,0,0,0,2,2,2,2,1,,1,0.50,2,2,2,2,1
Function,"324.onnx_compatible_tril",claude-4-5-haiku/324.py,,,,,,,,,,,,,,,,,,,,,,12,2,3,2,2,7,1,0,3,2,2,1,1,1,1,1,,,,,,,0,2.33,,,,,
Module File,"324.py",claude-4-5-haiku/324.py,12,2,3,7,1,1,1,1,1,,,,,0,1,,1,,,,,14,3,4,3,2,7,0,0,4,3,2,0,0,0,0,0,1,1,1,1,1,,0,1.75,1,1,1,1,1
Function,"325._is_c_file",claude-4-5-haiku/325.py,,,,,,,,,,,,,,,,,,,,,,5,0,4,1,3,1,2,0,4,1,3,2,2,2,2,1,,,,,,,1,0.25,,,,,
Module File,"325.py",claude-4-5-haiku/325.py,5,0,4,1,2,2,2,2,1,,,,,0,1,,1,,,,,5,0,4,1,3,1,0,0,4,1,3,0,0,0,0,0,2,2,2,2,1,,1,0.25,2,2,2,2,1
