Kind,Name,File,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,CyclomaticStrictModified,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential
Function,"164.DisplayGenerator.set_rotation",claude-3-haiku/164.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Class,"164.PreviewManager",claude-3-haiku/164.py,3,0,3,0,1,1,1,1,1,0,4,1,0,,,,,15,8,15,15,61,15,45,25,29,1,,,45,25,29,,,,,,1,1,1,1,1,0,0,0.02,15,15,15,15,15
Function,"164.PreviewManager.__init__",claude-3-haiku/164.py,,,,,,,,,,,,,,,,,,,,,,9,0,9,9,8,0,1,0,9,9,8,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"164.PreviewManager.cleanup",claude-3-haiku/164.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"164.PreviewManager.clear_all",claude-3-haiku/164.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,2,0,1,0,3,1,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"164.PreviewManager.clear_background",claude-3-haiku/164.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"164.PreviewManager.clear_foreground",claude-3-haiku/164.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,2,0,1,0,3,1,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"164.PreviewManager.create_display_generator",claude-3-haiku/164.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"164.PreviewManager.determine_background_type",claude-3-haiku/164.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"164.PreviewManager.initialize_default_background",claude-3-haiku/164.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"164.PreviewManager.pil_image_to_qpixmap",claude-3-haiku/164.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"164.PreviewManager.set_background",claude-3-haiku/164.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,2,0,1,0,3,1,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"164.PreviewManager.set_device_dimensions",claude-3-haiku/164.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"164.PreviewManager.set_foreground",claude-3-haiku/164.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,2,0,1,0,3,1,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"164.PreviewManager.set_foreground_opacity",claude-3-haiku/164.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,2,0,1,0,3,1,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"164.PreviewManager.set_rotation",claude-3-haiku/164.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,2,0,1,0,3,1,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"164.PreviewManager.update_preview_frame",claude-3-haiku/164.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,2,2,0,1,0,3,2,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"164.py",claude-3-haiku/164.py,3,0,3,0,1,1,1,1,1,,,,,2,23,,23,,,,,91,24,66,39,38,1,0,0,66,39,38,0,0,0,0,0,1,1,1,1,1,,0,0.02,23,23,23,23,23
Class,"165.ThreadMessage",claude-3-haiku/165.py,6,0,6,0,1,1,1,1,1,0,2,0,0,,,,,2,4,2,2,18,2,13,7,10,3,,,8,7,5,,,,,,1,1,1,1,1,0,0,0.23,2,2,2,2,2
Function,"165.ThreadMessage.__init__",claude-3-haiku/165.py,,,,,,,,,,,,,,,,,,,,,,5,0,5,5,4,0,1,0,5,5,4,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"165.ThreadMessage.to_dict",claude-3-haiku/165.py,,,,,,,,,,,,,,,,,,,,,,7,0,7,1,6,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"165.py",claude-3-haiku/165.py,6,0,6,0,1,1,1,1,1,,,,,1,2,,2,,,,,20,3,14,8,10,3,0,0,9,8,5,0,0,0,0,0,1,1,1,1,1,,0,0.21,2,2,2,2,2
Class,"166.AirlineAgentCLI",claude-3-haiku/166.py,2,0,2,0,1,1,1,1,1,0,0,0,0,,,,,6,1,6,6,20,6,13,8,6,1,,,13,8,6,,,,,,1,1,1,1,1,0,0,0.08,6,6,6,6,6
Function,"166.AirlineAgentCLI.__init__",claude-3-haiku/166.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,1,0,1,0,2,2,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"166.AirlineAgentCLI.book_flight",claude-3-haiku/166.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"166.AirlineAgentCLI.cancel_flight",claude-3-haiku/166.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"166.AirlineAgentCLI.get_booking_status",claude-3-haiku/166.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"166.AirlineAgentCLI.get_flight_availability",claude-3-haiku/166.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"166.AirlineAgentCLI.initialize",claude-3-haiku/166.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"166.py",claude-3-haiku/166.py,2,0,2,0,1,1,1,1,1,,,,,1,6,,6,,,,,20,6,13,8,6,1,0,0,13,8,6,0,0,0,0,0,1,1,1,1,1,,0,0.08,6,6,6,6,6
Class,"167.SettingsCompat",claude-3-haiku/167.py,6,0,6,0,2,2,2,2,1,0,0,0,0,,,,,5,2,5,5,38,7,30,16,24,1,,,29,14,23,,,,,,2,2,3,3,1,0,2,0.03,9,9,11,11,5
Function,"167.SettingsCompat.__init__",claude-3-haiku/167.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,3,2,0,1,0,3,3,2,1,1,2,2,1,,,,,,,0,0.00,,,,,
Function,"167.SettingsCompat._get_yaml_path",claude-3-haiku/167.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,1,3,0,2,0,4,1,3,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"167.SettingsCompat._load_from_database",claude-3-haiku/167.py,,,,,,,,,,,,,,,,,,,,,,8,0,8,4,7,0,2,0,8,4,7,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"167.SettingsCompat.load_badge_settings",claude-3-haiku/167.py,,,,,,,,,,,,,,,,,,,,,,9,2,7,4,6,0,2,0,7,3,6,2,2,3,3,1,,,,,,,1,0.00,,,,,
Function,"167.SettingsCompat.load_settings",claude-3-haiku/167.py,,,,,,,,,,,,,,,,,,,,,,7,0,7,3,6,0,2,0,6,2,5,2,2,2,2,1,,,,,,,2,0.00,,,,,
Module File,"167.py",claude-3-haiku/167.py,6,0,6,0,2,2,2,2,1,,,,,1,5,,5,,,,,42,8,33,19,24,1,0,0,32,17,23,0,0,0,0,0,2,2,3,3,1,,2,0.03,9,9,11,11,5
Class,"168.OtherArch",claude-3-haiku/168.py,2,0,2,0,1,1,1,1,1,0,1,0,0,,,,,2,1,2,2,7,1,6,5,2,0,,,5,4,2,,,,,,1,1,1,1,1,0,0,0.00,2,2,2,2,2
Function,"168.OtherArch.__init__",claude-3-haiku/168.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,1,0,1,0,2,2,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"168.OtherArch.__str__",claude-3-haiku/168.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"168.py",claude-3-haiku/168.py,2,0,2,0,1,1,1,1,1,,,,,1,2,,2,,,,,7,1,6,5,2,0,0,0,5,4,2,0,0,0,0,0,1,1,1,1,1,,0,0.00,2,2,2,2,2
Class,"169.BaseImageUploader",claude-3-haiku/169.py,4,0,4,0,1,1,1,1,1,0,0,0,0,,,,,2,2,2,2,9,1,8,7,5,0,,,8,6,5,,,,,,1,1,1,1,1,0,1,0.00,2,2,2,2,2
Function,"169.BaseImageUploader.__init__",claude-3-haiku/169.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,3,2,0,1,0,3,3,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"169.BaseImageUploader.upload_file",claude-3-haiku/169.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,3,3,0,1,0,4,2,3,1,1,1,1,1,,,,,,,1,0.00,,,,,
Module File,"169.py",claude-3-haiku/169.py,4,0,4,0,1,1,1,1,1,,,,,1,2,,2,,,,,9,1,8,7,5,0,0,0,8,6,5,0,0,0,0,0,1,1,1,1,1,,1,0.00,2,2,2,2,2
Class,"17.DebeziumJsonEngine",claude-3-haiku/17.py,3,0,3,0,1,1,1,1,1,0,0,0,0,,,,,3,1,3,3,15,3,9,5,5,3,,,9,5,5,,,,,,1,1,1,1,1,0,0,0.33,3,3,3,3,3
Function,"17.DebeziumJsonEngine.__init__",claude-3-haiku/17.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,2,3,0,1,0,4,2,3,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"17.DebeziumJsonEngine.interrupt",claude-3-haiku/17.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"17.DebeziumJsonEngine.run",claude-3-haiku/17.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"17.py",claude-3-haiku/17.py,3,0,3,0,1,1,1,1,1,,,,,1,3,,3,,,,,20,4,13,9,5,3,0,0,13,9,5,0,0,0,0,0,1,1,1,1,1,,0,0.23,3,3,3,3,3
Class,"170.MLIRLoweringPipeline",claude-3-haiku/170.py,6,0,6,0,2,2,2,2,2,0,1,0,0,,,,,8,1,8,8,58,7,51,19,42,0,,,50,19,41,,,,,,4,4,4,4,4,0,3,0.00,19,19,19,19,13
Function,"170.MLIRLoweringPipeline.__init__",claude-3-haiku/170.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,1,0,1,0,2,2,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"170.MLIRLoweringPipeline.create_lowered_file",claude-3-haiku/170.py,,,,,,,,,,,,,,,,,,,,,,7,0,7,1,6,0,2,0,7,1,6,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"170.MLIRLoweringPipeline.find_available_passes",claude-3-haiku/170.py,,,,,,,,,,,,,,,,,,,,,,11,0,11,4,10,0,4,1,11,4,10,4,4,4,4,4,,,,,,,3,0.00,,,,,
Function,"170.MLIRLoweringPipeline.is_tool_available",claude-3-haiku/170.py,,,,,,,,,,,,,,,,,,,,,,6,0,6,1,5,0,2,0,6,1,5,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"170.MLIRLoweringPipeline.process_file",claude-3-haiku/170.py,,,,,,,,,,,,,,,,,,,,,,9,0,9,4,8,0,3,0,8,4,7,3,3,3,3,1,,,,,,,2,0.00,,,,,
Function,"170.MLIRLoweringPipeline.test_lowering_passes",claude-3-haiku/170.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,3,3,0,2,0,4,3,3,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"170.MLIRLoweringPipeline.test_pass_sequence",claude-3-haiku/170.py,,,,,,,,,,,,,,,,,,,,,,7,0,7,1,6,0,2,0,7,1,6,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"170.MLIRLoweringPipeline.verify_tools",claude-3-haiku/170.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,2,3,0,3,0,4,2,3,3,3,3,3,3,,,,,,,2,0.00,,,,,
Module File,"170.py",claude-3-haiku/170.py,6,0,6,0,2,2,2,2,2,,,,,1,8,,8,,,,,61,8,53,21,42,0,0,0,52,21,41,0,0,0,0,0,4,4,4,4,4,,3,0.00,19,19,19,19,13
Class,"171.MultiModalHelper",claude-3-haiku/171.py,4,0,4,0,1,1,2,2,1,0,2,0,0,,,,,0,0,12,12,67,12,55,30,30,0,,,40,18,27,,,,,,4,4,4,4,1,0,1,0.00,17,17,18,18,12
Function,"171.MultiModalHelper.create_multimodal_summary",claude-3-haiku/171.py,,,,,,,,,,,,,,,,,,,,,,9,0,9,2,8,0,8,1,9,2,8,4,4,4,4,1,,,,,,,1,0.00,,,,,
Function,"171.MultiModalHelper.extract_all_content",claude-3-haiku/171.py,,,,,,,,,,,,,,,,,,,,,,5,0,5,1,4,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"171.MultiModalHelper.extract_documents",claude-3-haiku/171.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"171.MultiModalHelper.extract_images",claude-3-haiku/171.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"171.MultiModalHelper.get_multimodal_service",claude-3-haiku/171.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"171.MultiModalHelper.has_documents",claude-3-haiku/171.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"171.MultiModalHelper.has_images",claude-3-haiku/171.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"171.MultiModalHelper.has_multimodal_content",claude-3-haiku/171.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,2,2,1,,,,,,,0,0.00,,,,,
Function,"171.MultiModalHelper.process_all_documents",claude-3-haiku/171.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,2,2,0,1,0,3,2,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"171.MultiModalHelper.process_all_images",claude-3-haiku/171.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,2,2,0,1,0,3,2,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"171.MultiModalHelper.process_first_document",claude-3-haiku/171.py,,,,,,,,,,,,,,,,,,,,,,5,0,5,2,4,0,2,0,5,2,4,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"171.MultiModalHelper.process_first_image",claude-3-haiku/171.py,,,,,,,,,,,,,,,,,,,,,,5,0,5,2,4,0,2,0,5,2,4,2,2,2,2,1,,,,,,,1,0.00,,,,,
Module File,"171.py",claude-3-haiku/171.py,4,0,4,0,1,1,2,2,1,,,,,1,12,,12,,,,,72,13,59,34,30,0,0,0,44,22,27,0,0,0,0,0,4,4,4,4,1,,1,0.00,17,17,18,18,12
Class,"172.ExtraPipelineTaskConfig",claude-3-haiku/172.py,2,0,2,0,1,1,1,1,1,0,3,1,0,,,,,4,1,4,4,13,3,10,7,5,0,,,10,7,5,,,,,,1,1,1,1,1,0,0,0.00,4,4,4,4,4
Function,"172.ExtraPipelineTaskConfig.__init__",claude-3-haiku/172.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,1,0,1,0,2,2,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"172.ExtraPipelineTaskConfig.add_descriptor",claude-3-haiku/172.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,2,2,0,1,0,3,2,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"172.ExtraPipelineTaskConfig.get_descriptor_config",claude-3-haiku/172.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"172.ExtraPipelineTaskConfig.get_descriptors",claude-3-haiku/172.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Class,"172._DescriptorConfig",claude-3-haiku/172.py,4,0,4,0,1,1,1,1,1,0,1,0,0,,,,,1,3,1,1,5,0,5,5,3,0,,,5,5,3,,,,,,1,1,1,1,1,0,0,0.00,1,1,1,1,1
Function,"172._DescriptorConfig.__init__",claude-3-haiku/172.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,4,3,0,1,0,4,4,3,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"172.py",claude-3-haiku/172.py,3,0,3,0,1,1,1,1,1,,,,,2,5,,5,,,,,21,5,16,13,8,0,0,0,16,13,8,0,0,0,0,0,1,1,1,1,1,,0,0.00,5,5,5,5,5
Class,"173.Video",claude-3-haiku/173.py,4,0,4,0,1,1,1,1,1,0,1,0,0,,,,,3,6,3,3,27,4,12,10,8,11,,,12,10,8,,,,,,1,1,2,2,1,0,0,0.92,3,3,4,4,3
Function,"173.Video.__init__",claude-3-haiku/173.py,,,,,,,,,,,,,,,,,,,,,,7,0,7,7,6,0,1,0,7,7,6,1,1,2,2,1,,,,,,,0,0.00,,,,,
Function,"173.Video.__repr__",claude-3-haiku/173.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"173.Video.__str__",claude-3-haiku/173.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"173.py",claude-3-haiku/173.py,4,0,4,0,1,1,1,1,1,,,,,1,3,,3,,,,,27,4,12,10,8,11,0,0,12,10,8,0,0,0,0,0,1,1,2,2,1,,0,0.92,3,3,4,4,3
Class,"174.FastModeRunner",claude-3-haiku/174.py,9,2,8,0,3,3,3,3,1,0,0,0,0,,,,,2,2,2,2,20,4,16,10,13,0,,,16,10,13,,,,,,3,3,3,3,1,0,3,0.00,5,5,5,5,2
Function,"174.FastModeRunner.__init__",claude-3-haiku/174.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,3,2,0,1,0,3,3,2,2,2,2,2,1,,,,,,,0,0.00,,,,,
Function,"174.FastModeRunner.run",claude-3-haiku/174.py,,,,,,,,,,,,,,,,,,,,,,15,3,12,6,11,0,3,0,12,6,11,3,3,3,3,1,,,,,,,3,0.00,,,,,
Module File,"174.py",claude-3-haiku/174.py,9,2,8,0,3,3,3,3,1,,,,,1,2,,2,,,,,28,5,23,17,13,0,0,0,23,17,13,0,0,0,0,0,3,3,3,3,1,,3,0.00,5,5,5,5,2
Class,"175.BaseConnectorManager",claude-3-haiku/175.py,5,0,5,0,2,2,2,2,1,0,3,0,0,,,,,7,4,7,7,43,7,35,15,27,1,,,33,15,25,,,,,,2,2,2,2,1,0,2,0.03,11,11,11,11,7
Function,"175.BaseConnectorManager.__init__",claude-3-haiku/175.py,,,,,,,,,,,,,,,,,,,,,,5,0,5,5,4,0,1,0,5,5,4,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"175.BaseConnectorManager._check_connection_health",claude-3-haiku/175.py,,,,,,,,,,,,,,,,,,,,,,6,0,6,1,5,0,2,0,6,1,5,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"175.BaseConnectorManager._close_connection",claude-3-haiku/175.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"175.BaseConnectorManager._create_connection",claude-3-haiku/175.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,2,2,0,1,0,3,2,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"175.BaseConnectorManager.get_connection",claude-3-haiku/175.py,,,,,,,,,,,,,,,,,,,,,,7,0,7,2,6,0,2,0,6,2,5,2,2,2,2,1,,,,,,,2,0.00,,,,,
Function,"175.BaseConnectorManager.release_connection",claude-3-haiku/175.py,,,,,,,,,,,,,,,,,,,,,,6,0,6,1,5,0,2,0,5,1,4,2,2,2,2,1,,,,,,,2,0.00,,,,,
Function,"175.BaseConnectorManager.shutdown",claude-3-haiku/175.py,,,,,,,,,,,,,,,,,,,,,,5,0,5,2,4,0,2,0,5,2,4,2,2,2,2,1,,,,,,,2,0.00,,,,,
Module File,"175.py",claude-3-haiku/175.py,5,0,5,0,2,2,2,2,1,,,,,1,7,,7,,,,,46,8,37,17,27,1,0,0,35,17,25,0,0,0,0,0,2,2,2,2,1,,2,0.03,11,11,11,11,7
Class,"176.ContextualAutoTuner",claude-3-haiku/176.py,8,1,7,0,2,2,2,2,1,0,1,0,0,,,,,3,5,3,3,27,4,23,15,19,0,,,23,15,19,,,,,,3,3,3,3,1,0,1,0.00,6,6,6,6,3
Function,"176.ContextualAutoTuner.__call__",claude-3-haiku/176.py,,,,,,,,,,,,,,,,,,,,,,15,2,13,7,12,0,4,1,13,7,12,3,3,3,3,1,,,,,,,1,0.00,,,,,
Function,"176.ContextualAutoTuner.__init__",claude-3-haiku/176.py,,,,,,,,,,,,,,,,,,,,,,6,0,6,6,5,0,1,0,6,6,5,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"176.ContextualAutoTuner.dist_print",claude-3-haiku/176.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,2,0,2,0,3,1,2,2,2,2,2,1,,,,,,,1,0.00,,,,,
Module File,"176.py",claude-3-haiku/176.py,8,1,7,0,2,2,2,2,1,,,,,1,3,,3,,,,,31,5,26,18,19,0,0,0,26,18,19,0,0,0,0,0,3,3,3,3,1,,1,0.00,6,6,6,6,3
Class,"177.DataParserFactory",claude-3-haiku/177.py,4,0,4,0,1,1,1,1,1,0,3,0,0,,,,,0,0,2,2,15,2,13,7,7,0,,,11,5,7,,,,,,2,2,2,2,1,0,1,0.00,4,4,4,4,3
Function,"177.DataParserFactory.get_loader",claude-3-haiku/177.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,1,3,0,2,0,4,1,3,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"177.DataParserFactory.register_loader",claude-3-haiku/177.py,,,,,,,,,,,,,,,,,,,,,,5,0,5,2,3,0,1,0,5,2,3,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"177.DataParserFactory.register_loader.decorator",claude-3-haiku/177.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,2,0,1,0,3,1,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"177.py",claude-3-haiku/177.py,4,0,4,0,1,1,1,1,1,,,,,1,3,,3,,,,,15,2,13,7,7,0,0,0,11,5,7,0,0,0,0,0,2,2,2,2,1,,1,0.00,4,4,4,4,3
Class,"178.AuthenticationResult",claude-3-haiku/178.py,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,4,0,4,2,3,0,,,4,2,3,,,,,,0,0,0,0,0,0,0,0.00,0,0,0,0,0
Class,"178.CapabilityContext",claude-3-haiku/178.py,3,0,3,0,1,1,1,1,1,0,6,1,0,,,,,8,2,8,8,42,9,28,15,15,5,,,18,11,9,,,,,,2,2,2,2,1,0,0,0.18,11,11,11,11,8
Function,"178.CapabilityContext.__init__",claude-3-haiku/178.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,3,2,0,1,0,3,3,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"178.CapabilityContext.auth_metadata-getter",claude-3-haiku/178.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,2,2,2,2,1,,,,,,,0,0.00,,,,,
Function,"178.CapabilityContext.has_scope",claude-3-haiku/178.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"178.CapabilityContext.is_authenticated-getter",claude-3-haiku/178.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"178.CapabilityContext.requires_scopes",claude-3-haiku/178.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"178.CapabilityContext.to_dict",claude-3-haiku/178.py,,,,,,,,,,,,,,,,,,,,,,8,0,8,1,7,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"178.CapabilityContext.user_id-getter",claude-3-haiku/178.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,2,2,2,2,1,,,,,,,0,0.00,,,,,
Function,"178.CapabilityContext.user_scopes-getter",claude-3-haiku/178.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,2,2,2,2,1,,,,,,,0,0.00,,,,,
Module File,"178.py",claude-3-haiku/178.py,3,0,3,0,1,1,1,1,1,,,,,2,8,,8,,,,,51,11,35,20,18,5,0,0,24,15,12,0,0,0,0,0,2,2,2,2,1,,0,0.14,11,11,11,11,8
Class,"179.DepthAnythingModel",claude-3-haiku/179.py,12,2,7,3,2,2,2,2,1,0,2,0,0,,,,,3,1,5,5,67,16,37,25,29,14,,,35,23,29,,,,,,3,3,3,3,3,0,2,0.38,8,8,8,8,7
Function,"179.DepthAnythingModel.__call__",claude-3-haiku/179.py,,,,,,,,,,,,,,,,,,,,,,27,6,16,9,15,5,3,0,16,9,15,3,3,3,3,3,,,,,,,2,0.31,,,,,
Function,"179.DepthAnythingModel.__init__",claude-3-haiku/179.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,2,1,1,1,0,2,2,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Function,"179.DepthAnythingModel.predict_depth",claude-3-haiku/179.py,,,,,,,,,,,,,,,,,,,,,,10,2,5,4,4,3,1,0,5,4,4,1,1,1,1,1,,,,,,,0,0.60,,,,,
