Kind,Name,File,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,CyclomaticStrictModified,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential
Function,"165.ThreadMessage.__init__",gpt-3-5/165.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,3,2,0,1,0,3,3,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"165.ThreadMessage.to_dict",gpt-3-5/165.py,,,,,,,,,,,,,,,,,,,,,,5,0,5,1,4,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"165.py",gpt-3-5/165.py,4,0,4,0,1,1,1,1,1,,,,,1,2,,2,,,,,16,3,10,6,6,3,0,0,7,6,3,0,0,0,0,0,1,1,1,1,1,,0,0.30,2,2,2,2,2
Class,"166.AirlineAgentCLI",gpt-3-5/166.py,4,0,4,0,1,1,1,1,1,0,0,0,0,,,,,3,3,3,3,17,3,13,7,9,1,,,13,7,9,,,,,,1,1,1,1,1,0,0,0.08,3,3,3,3,3
Function,"166.AirlineAgentCLI.__init__",gpt-3-5/166.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,4,3,0,1,0,4,4,3,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"166.AirlineAgentCLI.display_agent_details",gpt-3-5/166.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,1,3,0,1,0,4,1,3,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"166.AirlineAgentCLI.set_agent_details",gpt-3-5/166.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,1,3,0,1,0,4,1,3,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"166.py",gpt-3-5/166.py,4,0,4,0,1,1,1,1,1,,,,,1,4,,3,,,,,22,4,16,8,12,2,1,0,16,8,12,1,1,1,1,1,1,1,1,1,1,,0,0.13,4,4,4,4,4
Class,"167.SettingsCompat",gpt-3-5/167.py,4,0,3,0,1,1,2,2,1,0,0,0,0,,,,,5,2,5,5,25,5,18,10,12,2,,,18,9,12,,,,,,2,2,3,3,1,0,1,0.11,7,7,8,8,5
Function,"167.SettingsCompat.__init__",gpt-3-5/167.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,3,2,0,1,0,3,3,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"167.SettingsCompat._get_yaml_path",gpt-3-5/167.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,1,3,0,2,0,4,1,3,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"167.SettingsCompat._load_from_database",gpt-3-5/167.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Function,"167.SettingsCompat.load_badge_settings",gpt-3-5/167.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,1,3,0,2,0,4,1,3,2,2,3,3,1,,,,,,,1,0.00,,,,,
Function,"167.SettingsCompat.load_settings",gpt-3-5/167.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,3,3,0,1,0,4,2,3,1,1,1,1,1,,,,,,,1,0.00,,,,,
Module File,"167.py",gpt-3-5/167.py,4,0,3,0,1,1,2,2,1,,,,,1,5,,5,,,,,27,6,19,11,12,2,0,0,19,10,12,0,0,0,0,0,2,2,3,3,1,,1,0.11,7,7,8,8,5
Class,"168.OtherArch",gpt-3-5/168.py,2,0,2,0,1,1,1,1,1,0,1,0,0,,,,,2,1,2,2,7,2,5,4,2,0,,,5,4,2,,,,,,1,1,1,1,1,0,0,0.00,2,2,2,2,2
Function,"168.OtherArch.__init__",gpt-3-5/168.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,1,0,1,0,2,2,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"168.OtherArch.__str__",gpt-3-5/168.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"168.py",gpt-3-5/168.py,2,0,2,0,1,1,1,1,1,,,,,1,2,,2,,,,,7,2,5,4,2,0,0,0,5,4,2,0,0,0,0,0,1,1,1,1,1,,0,0.00,2,2,2,2,2
Class,"169.BaseImageUploader",gpt-3-5/169.py,3,0,2,2,1,1,1,1,1,0,0,0,0,,,,,1,0,1,1,5,1,3,2,1,2,,,3,2,1,,,,,,1,1,1,1,1,0,0,0.67,1,1,1,1,1
Function,"169.BaseImageUploader.upload_file",gpt-3-5/169.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,2,1,0,2,1,1,1,1,1,1,1,,,,,,,0,1.00,,,,,
Module File,"169.py",gpt-3-5/169.py,3,0,2,2,1,1,1,1,1,,,,,1,2,,1,,,,,9,2,5,3,3,3,1,0,5,3,3,1,1,1,1,1,1,1,1,1,1,,0,0.60,2,2,2,2,2
Class,"17.BasePythonChangeHandler",gpt-3-5/17.py,2,0,2,0,1,1,1,1,1,0,1,0,0,,,,,2,0,2,2,6,1,5,3,2,0,,,5,3,2,,,,,,1,1,1,1,1,0,0,0.00,2,2,2,2,2
Function,"17.BasePythonChangeHandler.__init__",gpt-3-5/17.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"17.BasePythonChangeHandler.handle",gpt-3-5/17.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Class,"17.DebeziumJsonEngine",gpt-3-5/17.py,2,0,2,0,1,1,1,1,1,0,2,2,0,,,,,3,2,3,3,14,3,8,6,4,3,,,8,6,4,,,,,,1,1,1,1,1,0,0,0.38,3,3,3,3,3
Function,"17.DebeziumJsonEngine.__init__",gpt-3-5/17.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,3,2,0,1,0,3,3,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"17.DebeziumJsonEngine.interrupt",gpt-3-5/17.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"17.DebeziumJsonEngine.run",gpt-3-5/17.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Class,"17.Properties",gpt-3-5/17.py,2,0,2,0,1,1,1,1,1,0,1,0,0,,,,,1,1,1,1,3,0,3,3,1,0,,,3,3,1,,,,,,1,1,1,1,1,0,0,0.00,1,1,1,1,1
Function,"17.Properties.__init__",gpt-3-5/17.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,1,0,1,0,2,2,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"17.py",gpt-3-5/17.py,2,0,2,0,1,1,1,1,1,,,,,3,6,,6,,,,,27,7,17,13,7,3,0,0,17,13,7,0,0,0,0,0,1,1,1,1,1,,0,0.18,6,6,6,6,6
Class,"170.MLIRLoweringPipeline",gpt-3-5/170.py,2,0,2,0,1,1,1,1,1,0,0,0,0,,,,,7,0,7,7,22,7,15,8,7,0,,,15,8,7,,,,,,1,1,1,1,1,0,0,0.00,7,7,7,7,7
Function,"170.MLIRLoweringPipeline.__init__",gpt-3-5/170.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"170.MLIRLoweringPipeline.create_lowered_file",gpt-3-5/170.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"170.MLIRLoweringPipeline.find_available_passes",gpt-3-5/170.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"170.MLIRLoweringPipeline.process_file",gpt-3-5/170.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"170.MLIRLoweringPipeline.test_lowering_passes",gpt-3-5/170.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"170.MLIRLoweringPipeline.test_pass_sequence",gpt-3-5/170.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"170.MLIRLoweringPipeline.verify_tools",gpt-3-5/170.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"170.py",gpt-3-5/170.py,2,0,2,0,1,1,1,1,1,,,,,1,7,,7,,,,,22,7,15,8,7,0,0,0,15,8,7,0,0,0,0,0,1,1,1,1,1,,0,0.00,7,7,7,7,7
Class,"171.MultiModalHelper",gpt-3-5/171.py,2,0,2,0,1,1,1,1,1,0,2,0,0,,,,,0,0,12,12,49,12,37,25,12,0,,,25,13,12,,,,,,1,1,1,1,1,0,0,0.00,12,12,12,12,12
Function,"171.MultiModalHelper.create_multimodal_summary",gpt-3-5/171.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"171.MultiModalHelper.extract_all_content",gpt-3-5/171.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"171.MultiModalHelper.extract_documents",gpt-3-5/171.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"171.MultiModalHelper.extract_images",gpt-3-5/171.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"171.MultiModalHelper.get_multimodal_service",gpt-3-5/171.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"171.MultiModalHelper.has_documents",gpt-3-5/171.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"171.MultiModalHelper.has_images",gpt-3-5/171.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"171.MultiModalHelper.has_multimodal_content",gpt-3-5/171.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"171.MultiModalHelper.process_all_documents",gpt-3-5/171.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"171.MultiModalHelper.process_all_images",gpt-3-5/171.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"171.MultiModalHelper.process_first_document",gpt-3-5/171.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"171.MultiModalHelper.process_first_image",gpt-3-5/171.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"171.py",gpt-3-5/171.py,2,0,2,0,1,1,1,1,1,,,,,1,12,,12,,,,,51,13,38,26,12,0,0,0,26,14,12,0,0,0,0,0,1,1,1,1,1,,0,0.00,12,12,12,12,12
Class,"172.ExtraPipelineTaskConfig",gpt-3-5/172.py,2,0,2,0,1,1,1,1,1,0,2,0,0,,,,,4,1,4,4,13,4,9,6,4,0,,,9,6,4,,,,,,1,1,1,1,1,0,0,0.00,4,4,4,4,4
Function,"172.ExtraPipelineTaskConfig.__init__",gpt-3-5/172.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,1,0,1,0,2,2,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"172.ExtraPipelineTaskConfig.add_descriptor",gpt-3-5/172.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"172.ExtraPipelineTaskConfig.get_descriptor_config",gpt-3-5/172.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"172.ExtraPipelineTaskConfig.get_descriptors",gpt-3-5/172.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"172.py",gpt-3-5/172.py,2,0,2,0,1,1,1,1,1,,,,,1,4,,4,,,,,15,5,10,7,4,0,0,0,10,7,4,0,0,0,0,0,1,1,1,1,1,,0,0.00,4,4,4,4,4
Class,"173.Video",gpt-3-5/173.py,7,0,7,0,2,2,2,2,1,0,0,0,0,,,,,1,6,1,1,8,0,8,8,6,0,,,8,8,6,,,,,,2,2,2,2,1,0,0,0.00,2,2,2,2,1
Function,"173.Video.__init__",gpt-3-5/173.py,,,,,,,,,,,,,,,,,,,,,,7,0,7,7,6,0,1,0,7,7,6,2,2,2,2,1,,,,,,,0,0.00,,,,,
Module File,"173.py",gpt-3-5/173.py,7,0,7,0,2,2,2,2,1,,,,,1,2,,1,,,,,17,1,15,9,13,1,1,0,15,9,13,1,1,1,1,1,2,2,2,2,1,,0,0.07,3,3,3,3,2
Class,"174.FastModeRunner",gpt-3-5/174.py,7,0,7,1,2,2,2,2,1,0,0,0,0,,,,,2,0,2,2,17,2,14,3,11,1,,,13,3,10,,,,,,2,2,2,2,1,0,1,0.07,3,3,3,3,2
Function,"174.FastModeRunner.__init__",gpt-3-5/174.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"174.FastModeRunner.run",gpt-3-5/174.py,,,,,,,,,,,,,,,,,,,,,,12,0,11,1,10,1,2,0,10,1,9,2,2,2,2,1,,,,,,,1,0.09,,,,,
Module File,"174.py",gpt-3-5/174.py,7,0,7,1,2,2,2,2,1,,,,,1,2,,2,,,,,17,2,14,3,11,1,0,0,13,3,10,0,0,0,0,0,2,2,2,2,1,,1,0.07,3,3,3,3,2
Class,"175.BaseConnectorManager",gpt-3-5/175.py,3,0,3,0,1,1,1,1,1,0,2,0,0,,,,,7,2,7,7,29,7,21,11,13,3,,,20,11,12,,,,,,2,2,2,2,1,0,1,0.14,8,8,8,8,7
Function,"175.BaseConnectorManager.__init__",gpt-3-5/175.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,3,2,0,1,0,3,3,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"175.BaseConnectorManager._check_connection_health",gpt-3-5/175.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Function,"175.BaseConnectorManager._close_connection",gpt-3-5/175.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Function,"175.BaseConnectorManager._create_connection",gpt-3-5/175.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"175.BaseConnectorManager.get_connection",gpt-3-5/175.py,,,,,,,,,,,,,,,,,,,,,,7,0,7,2,6,0,2,0,6,2,5,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"175.BaseConnectorManager.release_connection",gpt-3-5/175.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"175.BaseConnectorManager.shutdown",gpt-3-5/175.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"175.py",gpt-3-5/175.py,3,0,3,0,1,1,1,1,1,,,,,1,7,,7,,,,,29,7,21,11,13,3,0,0,20,11,12,0,0,0,0,0,2,2,2,2,1,,1,0.14,8,8,8,8,7
Class,"176.ContextualAutoTuner",gpt-3-5/176.py,7,0,7,0,2,2,2,2,1,0,1,0,0,,,,,3,4,3,3,24,3,21,13,17,0,,,20,13,16,,,,,,3,3,3,3,1,0,2,0.00,6,6,6,6,3
Function,"176.ContextualAutoTuner.__call__",gpt-3-5/176.py,,,,,,,,,,,,,,,,,,,,,,12,0,12,6,11,0,3,0,11,6,10,3,3,3,3,1,,,,,,,2,0.00,,,,,
Function,"176.ContextualAutoTuner.__init__",gpt-3-5/176.py,,,,,,,,,,,,,,,,,,,,,,5,0,5,5,4,0,1,0,5,5,4,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"176.ContextualAutoTuner.dist_print",gpt-3-5/176.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,2,0,2,0,3,1,2,2,2,2,2,1,,,,,,,1,0.00,,,,,
Module File,"176.py",gpt-3-5/176.py,7,0,7,0,2,2,2,2,1,,,,,1,3,,3,,,,,26,4,22,14,17,0,0,0,21,14,16,0,0,0,0,0,3,3,3,3,1,,2,0.00,6,6,6,6,3
Class,"177.DataParserFactory",gpt-3-5/177.py,5,0,5,0,1,1,1,1,1,0,3,0,0,,,,,0,0,2,2,17,2,15,8,9,0,,,12,6,8,,,,,,2,2,2,2,1,0,1,0.00,4,4,4,4,3
Function,"177.DataParserFactory.get_loader",gpt-3-5/177.py,,,,,,,,,,,,,,,,,,,,,,6,0,6,2,5,0,2,0,5,2,4,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"177.DataParserFactory.register_loader",gpt-3-5/177.py,,,,,,,,,,,,,,,,,,,,,,5,0,5,2,3,0,1,0,5,2,3,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"177.DataParserFactory.register_loader.decorator",gpt-3-5/177.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,2,0,1,0,3,1,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"177.py",gpt-3-5/177.py,5,0,5,0,1,1,1,1,1,,,,,1,3,,3,,,,,17,2,15,8,9,0,0,0,12,6,8,0,0,0,0,0,2,2,2,2,1,,1,0.00,4,4,4,4,3
Class,"178.CapabilityContext",gpt-3-5/178.py,4,0,4,0,1,1,2,2,1,0,5,0,0,,,,,8,2,8,8,47,9,33,15,20,5,,,24,11,15,,,,,,2,2,2,2,1,0,1,0.15,11,11,13,13,8
Function,"178.CapabilityContext.__init__",gpt-3-5/178.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,3,2,0,1,0,3,3,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"178.CapabilityContext.auth_metadata-getter",gpt-3-5/178.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,1,3,0,2,0,4,1,3,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"178.CapabilityContext.has_scope",gpt-3-5/178.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,2,2,1,,,,,,,0,0.00,,,,,
Function,"178.CapabilityContext.is_authenticated-getter",gpt-3-5/178.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"178.CapabilityContext.requires_scopes",gpt-3-5/178.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,2,2,1,,,,,,,0,0.00,,,,,
Function,"178.CapabilityContext.to_dict",gpt-3-5/178.py,,,,,,,,,,,,,,,,,,,,,,7,0,7,1,6,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"178.CapabilityContext.user_id-getter",gpt-3-5/178.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,1,3,0,2,0,4,1,3,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"178.CapabilityContext.user_scopes-getter",gpt-3-5/178.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,1,3,0,2,0,4,1,3,2,2,2,2,1,,,,,,,1,0.00,,,,,
Module File,"178.py",gpt-3-5/178.py,4,0,4,0,1,1,2,2,1,,,,,1,8,,8,,,,,49,10,34,16,20,5,0,0,25,12,15,0,0,0,0,0,2,2,2,2,1,,1,0.15,11,11,13,13,8
Class,"179.DepthAnythingModel",gpt-3-5/179.py,2,0,2,0,1,1,1,1,1,0,1,0,0,,,,,3,0,5,5,18,5,13,8,5,0,,,11,6,5,,,,,,1,1,1,1,1,0,0,0.00,5,5,5,5,5
Function,"179.DepthAnythingModel.__call__",gpt-3-5/179.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"179.DepthAnythingModel.__init__",gpt-3-5/179.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"179.DepthAnythingModel.predict_depth",gpt-3-5/179.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"179.DepthAnythingModel.save_depth",gpt-3-5/179.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"179.DepthAnythingModel.write_video",gpt-3-5/179.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"179.py",gpt-3-5/179.py,2,0,2,0,1,1,1,1,1,,,,,1,5,,5,,,,,21,6,15,10,5,0,0,0,13,8,5,0,0,0,0,0,1,1,1,1,1,,0,0.00,5,5,5,5,5
Class,"18.DatasetMetrics",gpt-3-5/18.py,2,0,2,0,1,1,1,1,1,0,1,0,0,,,,,3,2,3,3,14,3,10,8,4,1,,,8,6,4,,,,,,1,1,1,1,1,0,0,0.10,3,3,3,3,3
Function,"18.DatasetMetrics.__init__",gpt-3-5/18.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,3,2,0,1,0,3,3,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"18.DatasetMetrics.cer-getter",gpt-3-5/18.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"18.DatasetMetrics.wer-getter",gpt-3-5/18.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"18.py",gpt-3-5/18.py,2,0,2,0,1,1,1,1,1,,,,,1,3,,3,,,,,14,3,10,8,4,1,0,0,8,6,4,0,0,0,0,0,1,1,1,1,1,,0,0.10,3,3,3,3,3
Class,"180.Attention_SDXL",gpt-3-5/180.py,4,0,3,1,1,1,1,1,1,0,0,0,0,,,,,4,6,4,4,21,4,14,11,9,3,,,14,11,9,,,,,,1,1,1,1,1,0,0,0.21,4,4,4,4,4
Function,"180.Attention_SDXL.__init__",gpt-3-5/180.py,,,,,,,,,,,,,,,,,,,,,,7,0,7,7,6,0,1,0,7,7,6,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"180.Attention_SDXL.forward",gpt-3-5/180.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Function,"180.Attention_SDXL.update_ipkv",gpt-3-5/180.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Function,"180.Attention_SDXL.update_scale_and_conuncon",gpt-3-5/180.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Module File,"180.py",gpt-3-5/180.py,4,0,3,1,1,1,1,1,1,,,,,1,4,,4,,,,,23,5,15,12,9,3,0,0,15,12,9,0,0,0,0,0,1,1,1,1,1,,0,0.20,4,4,4,4,4
Class,"181.FastBlendSmoother",gpt-3-5/181.py,2,0,2,0,1,1,1,1,1,0,0,0,0,,,,,3,0,4,4,14,4,10,6,4,0,,,9,5,4,,,,,,1,1,1,1,1,0,0,0.00,4,4,4,4,4
Function,"181.FastBlendSmoother.__call__",gpt-3-5/181.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"181.FastBlendSmoother.__init__",gpt-3-5/181.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"181.FastBlendSmoother.from_model_manager",gpt-3-5/181.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"181.FastBlendSmoother.run",gpt-3-5/181.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"181.py",gpt-3-5/181.py,2,0,2,0,1,1,1,1,1,,,,,1,4,,4,,,,,14,4,10,6,4,0,0,0,9,5,4,0,0,0,0,0,1,1,1,1,1,,0,0.00,4,4,4,4,4
Class,"182.AsyncFunctionsResourceWithRawResponse",gpt-3-5/182.py,2,0,2,0,1,1,1,1,1,0,1,0,0,,,,,2,1,2,2,7,2,5,4,2,0,,,5,4,2,,,,,,1,1,1,1,1,0,0,0.00,2,2,2,2,2
Function,"182.AsyncFunctionsResourceWithRawResponse.__init__",gpt-3-5/182.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,1,0,1,0,2,2,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"182.AsyncFunctionsResourceWithRawResponse.get_raw_response",gpt-3-5/182.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"182.py",gpt-3-5/182.py,2,0,2,0,1,1,1,1,1,,,,,1,2,,2,,,,,10,3,7,6,2,0,0,0,7,6,2,0,0,0,0,0,1,1,1,1,1,,0,0.00,2,2,2,2,2
