Kind,Name,File,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,CyclomaticStrictModified,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential
Function,"268._blake3",human/268.py,,,,,,,,,,,,,,,,,,,,,,12,2,4,2,3,6,1,0,4,2,3,1,1,1,1,1,,,,,,,0,1.50,,,,,
Module File,"268.py",human/268.py,12,2,4,6,1,1,1,1,1,,,,,0,1,,1,,,,,15,3,6,4,3,6,0,0,6,4,3,0,0,0,0,0,1,1,1,1,1,,0,1.00,1,1,1,1,1
Module File,"269.py",human/269.py,45,8,32,5,9,9,10,10,6,,,,,0,1,,1,,,,,50,9,36,14,26,5,0,0,30,8,25,0,0,0,0,0,9,9,10,10,6,,3,0.14,9,9,10,10,6
Function,"269.write_data",human/269.py,,,,,,,,,,,,,,,,,,,,,,45,8,32,10,26,5,38,2,26,4,25,9,9,10,10,6,,,,,,,3,0.16,,,,,
Function,"27.parse_key_value_format",human/27.py,,,,,,,,,,,,,,,,,,,,,,30,4,19,7,18,8,25,1,18,7,17,8,8,10,10,3,,,,,,,4,0.42,,,,,
Module File,"27.py",human/27.py,30,4,19,8,8,8,10,10,3,,,,,0,1,,1,,,,,30,4,19,7,18,8,0,0,18,7,17,0,0,0,0,0,8,8,10,10,3,,4,0.42,8,8,10,10,3
Function,"270.on_response",human/270.py,,,,,,,,,,,,,,,,,,,,,,13,1,12,5,11,0,3,0,12,4,11,3,3,3,3,3,,,,,,,2,0.00,,,,,
Module File,"270.py",human/270.py,13,1,12,0,3,3,3,3,3,,,,,0,1,,1,,,,,16,2,14,7,11,0,0,0,14,6,11,0,0,0,0,0,3,3,3,3,3,,2,0.00,3,3,3,3,3
Function,"271.patch_transformers_module_dir",human/271.py,,,,,,,,,,,,,,,,,,,,,,11,2,9,3,7,0,2,0,8,3,6,2,2,2,2,1,,,,,,,1,0.00,,,,,
Module File,"271.py",human/271.py,11,2,9,0,2,2,2,2,1,,,,,0,1,,1,,,,,14,3,11,5,7,0,0,0,10,5,6,0,0,0,0,0,2,2,2,2,1,,1,0.00,2,2,2,2,1
Function,"272.parse_directory_structure",human/272.py,,,,,,,,,,,,,,,,,,,,,,25,4,12,9,11,9,3,0,12,9,11,3,3,4,4,1,,,,,,,2,0.75,,,,,
Module File,"272.py",human/272.py,25,4,12,9,3,3,4,4,1,,,,,0,1,,1,,,,,27,5,13,10,11,9,0,0,13,10,11,0,0,0,0,0,3,3,4,4,1,,2,0.69,3,3,4,4,1
Function,"273._add_terminate",human/273.py,,,,,,,,,,,,,,,,,,,,,,7,0,7,3,5,0,2,0,7,3,5,2,2,3,3,1,,,,,,,1,0.00,,,,,
Module File,"273.py",human/273.py,7,0,7,0,2,2,3,3,1,,,,,0,1,,1,,,,,21,1,20,16,5,0,0,0,10,6,5,0,0,0,0,0,2,2,3,3,1,,1,0.00,2,2,3,3,1
Function,"274._upload_partial_checkpoint_gr00t",human/274.py,,,,,,,,,,,,,,,,,,,,,,60,5,48,14,43,7,12,1,28,9,27,7,7,8,8,5,,,,,,,2,0.15,,,,,
Module File,"274.py",human/274.py,60,5,48,7,7,7,8,8,5,,,,,0,1,,1,,,,,64,6,51,17,43,7,0,0,31,12,27,0,0,0,0,0,7,7,8,8,5,,2,0.14,7,7,8,8,5
Function,"275.packed_broadcast_producer",human/275.py,,,,,,,,,,,,,,,,,,,,,,57,6,34,9,33,18,6,1,28,9,27,6,6,6,6,5,,,,,,,5,0.53,,,,,
Module File,"275.py",human/275.py,57,6,34,18,6,6,6,6,5,,,,,0,1,,1,,,,,59,7,35,10,33,18,0,0,29,10,27,0,0,0,0,0,6,6,6,6,5,,5,0.51,6,6,6,6,5
Module File,"276.py",human/276.py,3,0,3,0,1,1,1,1,1,,,,,0,1,,1,,,,,3,0,3,2,2,0,0,0,3,2,2,0,0,0,0,0,1,1,1,1,1,,0,0.00,1,1,1,1,1
Function,"276.rand_gumbel_like",human/276.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,2,2,0,1,0,3,2,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"277.create_streaming_end_chunks",human/277.py,,,,,,,,,,,,,,,,,,,,,,29,2,17,3,14,10,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.59,,,,,
Module File,"277.py",human/277.py,29,2,17,10,1,1,1,1,1,,,,,0,1,,1,,,,,31,3,18,4,14,10,0,0,3,2,1,0,0,0,0,0,1,1,1,1,1,,0,0.56,1,1,1,1,1
Function,"278.load_state_dict_from_folder",human/278.py,,,,,,,,,,,,,,,,,,,,,,6,0,6,3,5,0,3,0,6,3,5,3,3,4,4,1,,,,,,,2,0.00,,,,,
Module File,"278.py",human/278.py,6,0,6,0,3,3,4,4,1,,,,,0,1,,1,,,,,8,1,7,4,5,0,0,0,7,4,5,0,0,0,0,0,3,3,4,4,1,,2,0.00,3,3,4,4,1
Function,"279._is_true",human/279.py,,,,,,,,,,,,,,,,,,,,,,5,1,4,1,3,0,2,0,4,1,3,3,3,4,4,1,,,,,,,1,0.00,,,,,
Module File,"279.py",human/279.py,5,1,4,0,3,3,4,4,1,,,,,0,1,,1,,,,,5,1,4,1,3,0,0,0,4,1,3,0,0,0,0,0,3,3,4,4,1,,1,0.00,3,3,4,4,1
Function,"28._allreduce_layernorm_grads",human/28.py,,,,,,,,,,,,,,,,,,,,,,39,4,29,8,28,8,79,2,22,8,21,12,12,18,18,5,,,,,,,6,0.28,,,,,
Module File,"28.py",human/28.py,39,4,29,8,12,12,18,18,5,,,,,0,1,,1,,,,,44,5,33,12,28,8,0,0,26,12,21,0,0,0,0,0,12,12,18,18,5,,6,0.24,12,12,18,18,5
Function,"280.process_single_directory",human/280.py,,,,,,,,,,,,,,,,,,,,,,125,12,113,24,112,0,2897,3,82,23,81,23,23,29,29,11,,,,,,,5,0.00,,,,,
Module File,"280.py",human/280.py,125,12,113,0,23,23,29,29,11,,,,,0,1,,1,,,,,130,13,117,28,112,0,0,0,86,27,81,0,0,0,0,0,23,23,29,29,11,,5,0.00,23,23,29,29,11
Function,"281.evaluate_exact",human/281.py,,,,,,,,,,,,,,,,,,,,,,29,2,15,7,8,12,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.80,,,,,
Module File,"281.py",human/281.py,29,2,15,12,1,1,1,1,1,,,,,0,1,,1,,,,,32,3,17,9,8,12,0,0,4,3,1,0,0,0,0,0,1,1,1,1,1,,0,0.71,1,1,1,1,1
Function,"282.bgr_to_rgb",human/282.py,,,,,,,,,,,,,,,,,,,,,,9,1,4,1,3,4,2,0,4,1,3,2,2,2,2,1,,,,,,,1,1.00,,,,,
Module File,"282.py",human/282.py,9,1,4,4,2,2,2,2,1,,,,,0,1,,1,,,,,9,1,4,1,3,4,0,0,4,1,3,0,0,0,0,0,2,2,2,2,1,,1,1.00,2,2,2,2,1
Function,"283.diamond_peptidase_options",human/283.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,1,3,0,1,0,4,1,3,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"283.py",human/283.py,4,0,4,0,1,1,1,1,1,,,,,0,1,,1,,,,,6,1,5,2,3,0,0,0,5,2,3,0,0,0,0,0,1,1,1,1,1,,0,0.00,1,1,1,1,1
Function,"284.get_str_len",human/284.py,,,,,,,,,,,,,,,,,,,,,,10,0,10,3,9,1,4,1,8,3,7,4,4,4,4,1,,,,,,,2,0.10,,,,,
Module File,"284.py",human/284.py,10,0,10,1,4,4,4,4,1,,,,,0,1,,1,,,,,10,0,10,3,9,1,0,0,8,3,7,0,0,0,0,0,4,4,4,4,1,,2,0.10,4,4,4,4,1
Function,"285._str_to_int",human/285.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,1,3,0,1,0,4,1,3,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"285.py",human/285.py,4,0,4,0,1,1,1,1,1,,,,,0,1,,1,,,,,4,0,4,1,3,0,0,0,4,1,3,0,0,0,0,0,1,1,1,1,1,,0,0.00,1,1,1,1,1
Function,"286.feat_training_for_one_split",human/286.py,,,,,,,,,,,,,,,,,,,,,,327,32,256,67,246,39,501336,6,164,60,161,33,33,35,35,3,,,,,,,6,0.15,,,,,
Module File,"286.py",human/286.py,327,32,256,39,33,33,35,35,3,,,,,0,1,,1,,,,,336,33,264,75,246,39,0,0,172,68,161,0,0,0,0,0,33,33,35,35,3,,6,0.15,33,33,35,35,3
Module File,"287.py",human/287.py,5,0,5,0,1,1,1,1,1,,,,,0,1,,1,,,,,9,1,8,4,4,0,0,0,8,4,4,0,0,0,0,0,1,1,1,1,1,,0,0.00,1,1,1,1,1
Function,"287.set_all_random_seed",human/287.py,,,,,,,,,,,,,,,,,,,,,,5,0,5,1,4,0,1,0,5,1,4,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"288.py",human/288.py,60,13,27,20,10,10,11,11,8,,,,,0,1,,1,,,,,60,13,27,8,26,20,0,0,27,8,26,0,0,0,0,0,10,10,11,11,8,,4,0.74,10,10,11,11,8
Function,"288.split_text_for_tts",human/288.py,,,,,,,,,,,,,,,,,,,,,,60,13,27,8,26,20,51,2,27,8,26,10,10,11,11,8,,,,,,,4,0.74,,,,,
Module File,"289.py",human/289.py,3,0,3,0,1,1,1,1,1,,,,,0,1,,1,,,,,3,0,3,2,2,0,0,0,3,2,2,0,0,0,0,0,1,1,1,1,1,,0,0.00,1,1,1,1,1
Function,"289.run_min_window",human/289.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,2,2,0,1,0,3,2,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"29.masked_max",human/29.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,1,3,1,2,0,4,1,3,2,2,2,2,1,,,,,,,1,0.25,,,,,
Module File,"29.py",human/29.py,4,0,4,1,2,2,2,2,1,,,,,0,1,,1,,,,,7,1,6,3,3,1,0,0,6,3,3,0,0,0,0,0,2,2,2,2,1,,1,0.17,2,2,2,2,1
Module File,"290.py",human/290.py,19,4,13,2,2,2,2,2,1,,,,,0,1,,1,,,,,21,5,14,4,12,2,0,0,13,4,11,0,0,0,0,0,2,2,2,2,1,,1,0.14,2,2,2,2,1
Function,"290.setup_logging",human/290.py,,,,,,,,,,,,,,,,,,,,,,19,4,13,3,12,2,2,0,12,3,11,2,2,2,2,1,,,,,,,1,0.15,,,,,
Function,"291._prepare_parameters",human/291.py,,,,,,,,,,,,,,,,,,,,,,197,25,155,33,144,18,74085,5,95,23,94,40,40,46,46,6,,,,,,,6,0.12,,,,,
Module File,"291.py",human/291.py,197,25,155,18,40,40,46,46,6,,,,,0,1,,1,,,,,199,26,156,34,144,18,0,0,96,24,94,0,0,0,0,0,40,40,46,46,6,,6,0.12,40,40,46,46,6
Module File,"292.py",human/292.py,56,10,42,4,6,6,7,7,1,,,,,0,1,,1,,,,,69,11,54,26,41,4,0,0,51,23,40,0,0,0,0,0,6,6,7,7,1,,3,0.07,6,6,7,7,1
Function,"292.save_pretrained",human/292.py,,,,,,,,,,,,,,,,,,,,,,56,10,42,14,41,4,24,1,41,13,40,6,6,7,7,1,,,,,,,3,0.10,,,,,
Function,"293.format_alert",human/293.py,,,,,,,,,,,,,,,,,,,,,,10,0,9,2,8,1,1,0,3,2,2,1,1,1,1,1,,,,,,,0,0.11,,,,,
Module File,"293.py",human/293.py,10,0,9,1,1,1,1,1,1,,,,,0,1,,1,,,,,10,0,9,2,8,1,0,0,3,2,2,0,0,0,0,0,1,1,1,1,1,,0,0.11,1,1,1,1,1
Function,"294.policy_fn",human/294.py,,,,,,,,,,,,,,,,,,,,,,16,0,13,3,12,4,7,1,13,3,12,6,6,6,6,5,,,,,,,2,0.31,,,,,
Module File,"294.py",human/294.py,16,0,13,4,6,6,6,6,5,,,,,0,1,,1,,,,,19,1,15,5,12,4,0,0,15,5,12,0,0,0,0,0,6,6,6,6,5,,2,0.27,6,6,6,6,5
Function,"295.obv",human/295.py,,,,,,,,,,,,,,,,,,,,,,16,1,11,2,10,4,4,1,9,2,8,4,4,4,4,1,,,,,,,1,0.36,,,,,
Module File,"295.py",human/295.py,16,1,11,4,4,4,4,4,1,,,,,0,1,,1,,,,,19,2,13,4,10,4,0,0,11,4,8,0,0,0,0,0,4,4,4,4,1,,1,0.31,4,4,4,4,1
Function,"296.move_object_to_collection",human/296.py,,,,,,,,,,,,,,,,,,,,,,12,1,11,5,10,0,4,1,10,5,9,3,3,3,3,1,,,,,,,1,0.00,,,,,
Module File,"296.py",human/296.py,12,1,11,0,3,3,3,3,1,,,,,0,1,,1,,,,,12,1,11,5,10,0,0,0,10,5,9,0,0,0,0,0,3,3,3,3,1,,1,0.00,3,3,3,3,1
Function,"297.make_forwardref",human/297.py,,,,,,,,,,,,,,,,,,,,,,7,0,3,2,2,4,1,0,3,2,2,1,1,1,1,1,,,,,,,0,1.33,,,,,
Module File,"297.py",human/297.py,7,0,3,4,1,1,1,1,1,,,,,0,1,,1,,,,,11,1,6,5,2,4,0,0,6,5,2,0,0,0,0,0,1,1,1,1,1,,0,0.67,1,1,1,1,1
Function,"298.on_workflow_start",human/298.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,2,0,1,0,3,1,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"298.py",human/298.py,3,0,3,0,1,1,1,1,1,,,,,0,1,,1,,,,,6,1,5,3,2,0,0,0,5,3,2,0,0,0,0,0,1,1,1,1,1,,0,0.00,1,1,1,1,1
Function,"299.get_database_tables",human/299.py,,,,,,,,,,,,,,,,,,,,,,5,0,5,2,4,0,1,0,5,2,4,2,2,3,3,1,,,,,,,0,0.00,,,,,
Module File,"299.py",human/299.py,5,0,5,0,2,2,3,3,1,,,,,0,1,,1,,,,,7,1,6,3,4,0,0,0,6,3,4,0,0,0,0,0,2,2,3,3,1,,0,0.00,2,2,3,3,1
Function,"3._enumerate_files",human/3.py,,,,,,,,,,,,,,,,,,,,,,24,3,13,7,7,8,3,0,6,2,5,3,3,3,3,3,,,,,,,1,0.62,,,,,
Module File,"3.py",human/3.py,24,3,13,8,3,3,3,3,3,,,,,0,1,,1,,,,,27,4,15,9,7,8,0,0,8,4,5,0,0,0,0,0,3,3,3,3,3,,1,0.53,3,3,3,3,3
Module File,"30.py",human/30.py,5,0,5,0,2,2,2,2,1,,,,,0,1,,1,,,,,7,1,6,3,4,0,0,0,6,3,4,0,0,0,0,0,2,2,2,2,1,,1,0.00,2,2,2,2,1
Function,"30.sequence_mask",human/30.py,,,,,,,,,,,,,,,,,,,,,,5,0,5,2,4,0,2,0,5,2,4,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"300.import_command",human/300.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,2,3,0,1,0,4,2,3,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"300.py",human/300.py,4,0,4,0,1,1,1,1,1,,,,,0,1,,1,,,,,9,1,8,6,3,0,0,0,8,6,3,0,0,0,0,0,1,1,1,1,1,,0,0.00,1,1,1,1,1
Function,"301.mean_with_nan",human/301.py,,,,,,,,,,,,,,,,,,,,,,11,1,3,2,2,7,1,0,3,2,2,1,1,1,1,1,,,,,,,0,2.33,,,,,
Module File,"301.py",human/301.py,11,1,3,7,1,1,1,1,1,,,,,0,1,,1,,,,,13,2,4,3,2,7,0,0,4,3,2,0,0,0,0,0,1,1,1,1,1,,0,1.75,1,1,1,1,1
Function,"302.create_tenant",human/302.py,,,,,,,,,,,,,,,,,,,,,,57,3,49,22,30,5,2,0,9,5,7,3,3,3,3,1,,,,,,,1,0.10,,,,,
Module File,"302.py",human/302.py,57,3,49,5,3,3,3,3,1,,,,,0,1,,1,,,,,61,4,52,25,30,5,0,0,12,8,7,0,0,0,0,0,3,3,3,3,1,,1,0.10,3,3,3,3,1
Module File,"303.py",human/303.py,6,0,6,0,2,2,2,2,1,,,,,0,1,,1,,,,,9,1,8,4,5,0,0,0,8,4,5,0,0,0,0,0,2,2,2,2,1,,1,0.00,2,2,2,2,1
Function,"303.verify_credentials",human/303.py,,,,,,,,,,,,,,,,,,,,,,6,0,6,2,5,0,2,0,6,2,5,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"304._get_exception_context",human/304.py,,,,,,,,,,,,,,,,,,,,,,48,7,27,4,26,14,7,1,16,4,15,6,6,6,6,1,,,,,,,3,0.52,,,,,
Module File,"304.py",human/304.py,48,7,27,14,6,6,6,6,1,,,,,0,1,,1,,,,,53,8,31,8,26,14,0,0,20,8,15,0,0,0,0,0,6,6,6,6,1,,3,0.45,6,6,6,6,1
Function,"305.compute_source_coverage",human/305.py,,,,,,,,,,,,,,,,,,,,,,10,0,9,4,6,1,1,0,3,2,2,2,2,2,2,1,,,,,,,0,0.11,,,,,
Module File,"305.py",human/305.py,10,0,9,1,2,2,2,2,1,,,,,0,1,,1,,,,,12,1,10,5,6,1,0,0,4,3,2,0,0,0,0,0,2,2,2,2,1,,0,0.10,2,2,2,2,1
Function,"306._format_index",human/306.py,,,,,,,,,,,,,,,,,,,,,,5,0,5,1,4,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"306.py",human/306.py,5,0,5,0,1,1,1,1,1,,,,,0,1,,1,,,,,7,1,6,2,4,0,0,0,3,2,1,0,0,0,0,0,1,1,1,1,1,,0,0.00,1,1,1,1,1
Module File,"307.py",human/307.py,10,1,9,0,3,3,3,3,3,,,,,0,1,,1,,,,,12,2,10,3,8,0,0,0,10,2,8,0,0,0,0,0,3,3,3,3,3,,1,0.00,3,3,3,3,3
Function,"307.validate_regex",human/307.py,,,,,,,,,,,,,,,,,,,,,,10,1,9,2,8,0,3,0,9,1,8,3,3,3,3,3,,,,,,,1,0.00,,,,,
Function,"308.initialize_app",human/308.py,,,,,,,,,,,,,,,,,,,,,,81,13,55,11,51,13,2,0,28,11,24,2,2,2,2,1,,,,,,,1,0.24,,,,,
Module File,"308.py",human/308.py,81,13,55,13,2,2,2,2,1,,,,,0,1,,1,,,,,93,14,66,22,51,13,0,0,35,18,24,0,0,0,0,0,2,2,2,2,1,,1,0.20,2,2,2,2,1
Function,"309.get_default_group_cast_config",human/309.py,,,,,,,,,,,,,,,,,,,,,,26,3,15,2,14,8,1,0,4,2,3,1,1,1,1,1,,,,,,,0,0.53,,,,,
Module File,"309.py",human/309.py,26,3,15,8,1,1,1,1,1,,,,,0,1,,1,,,,,26,3,15,2,14,8,0,0,4,2,3,0,0,0,0,0,1,1,1,1,1,,0,0.53,1,1,1,1,1
Module File,"31.py",human/31.py,3,0,3,0,2,2,2,2,1,,,,,0,1,,1,,,,,5,1,4,3,2,0,0,0,4,3,2,0,0,0,0,0,2,2,2,2,1,,1,0.00,2,2,2,2,1
Function,"31.unregister",human/31.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,2,2,0,2,0,3,2,2,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"310.pad_to_length",human/310.py,,,,,,,,,,,,,,,,,,,,,,9,0,9,2,8,0,2,0,6,2,5,2,2,2,2,1,,,,,,,1,0.00,,,,,
Module File,"310.py",human/310.py,9,0,9,0,2,2,2,2,1,,,,,0,1,,1,,,,,11,1,10,3,8,0,0,0,7,3,5,0,0,0,0,0,2,2,2,2,1,,1,0.00,2,2,2,2,1
Function,"311.list_objects_tool",human/311.py,,,,,,,,,,,,,,,,,,,,,,27,0,27,19,8,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"311.py",human/311.py,27,0,27,0,1,1,1,1,1,,,,,0,1,,1,,,,,30,1,29,21,8,0,0,0,4,3,1,0,0,0,0,0,1,1,1,1,1,,0,0.00,1,1,1,1,1
Function,"312._get_pages_selector",human/312.py,,,,,,,,,,,,,,,,,,,,,,28,6,17,3,16,5,1,0,4,3,3,1,1,1,1,1,,,,,,,0,0.29,,,,,
Module File,"312.py",human/312.py,28,6,17,5,1,1,1,1,1,,,,,0,1,,1,,,,,28,6,17,3,16,5,0,0,4,3,3,0,0,0,0,0,1,1,1,1,1,,0,0.29,1,1,1,1,1
Function,"313._fn",human/313.py,,,,,,,,,,,,,,,,,,,,,,17,3,14,4,13,0,3,0,11,4,10,3,3,3,3,3,,,,,,,1,0.00,,,,,
Module File,"313.py",human/313.py,17,3,14,0,3,3,3,3,3,,,,,0,1,,1,,,,,20,4,16,6,13,0,0,0,13,6,10,0,0,0,0,0,3,3,3,3,3,,1,0.00,3,3,3,3,3
Module File,"314.py",human/314.py,7,0,7,0,1,1,1,1,1,,,,,0,1,,1,,,,,9,1,8,3,6,0,0,0,5,3,3,0,0,0,0,0,1,1,1,1,1,,0,0.00,1,1,1,1,1
Function,"314.update_param_fn",human/314.py,,,,,,,,,,,,,,,,,,,,,,7,0,7,2,6,0,1,0,4,2,3,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"315.get_global_config_retries",human/315.py,,,,,,,,,,,,,,,,,,,,,,11,1,10,5,9,0,2,0,10,4,9,2,2,2,2,1,,,,,,,2,0.00,,,,,
Module File,"315.py",human/315.py,11,1,10,0,2,2,2,2,1,,,,,0,1,,1,,,,,17,2,15,10,9,0,0,0,15,9,9,0,0,0,0,0,2,2,2,2,1,,2,0.00,2,2,2,2,1
Function,"316.load_detector_by_name",human/316.py,,,,,,,,,,,,,,,,,,,,,,30,4,26,6,21,0,9,1,16,6,11,9,9,9,9,9,,,,,,,1,0.00,,,,,
Module File,"316.py",human/316.py,30,4,26,0,9,9,9,9,9,,,,,0,1,,1,,,,,39,5,34,14,21,0,0,0,24,14,11,0,0,0,0,0,9,9,9,9,9,,1,0.00,9,9,9,9,9
Function,"317.dfs",human/317.py,,,,,,,,,,,,,,,,,,,,,,21,5,9,5,7,7,2,0,9,5,7,2,2,2,2,1,,,,,,,1,0.78,,,,,
Module File,"317.py",human/317.py,21,5,9,7,2,2,2,2,1,,,,,0,1,,1,,,,,23,6,10,6,7,7,0,0,10,6,7,0,0,0,0,0,2,2,2,2,1,,1,0.70,2,2,2,2,1
Module File,"318.py",human/318.py,47,9,26,12,12,12,12,12,12,,,,,0,1,,1,,,,,49,10,27,4,25,12,0,0,22,4,20,0,0,0,0,0,12,12,12,12,12,,3,0.44,12,12,12,12,12
Function,"318.validate_storage_config",human/318.py,,,,,,,,,,,,,,,,,,,,,,47,9,26,3,25,12,12,1,21,3,20,12,12,12,12,12,,,,,,,3,0.46,,,,,
Function,"319.collect_tasks",human/319.py,,,,,,,,,,,,,,,,,,,,,,36,6,22,11,21,8,9,1,19,8,18,6,6,6,6,6,,,,,,,5,0.36,,,,,
Module File,"319.py",human/319.py,36,6,22,8,6,6,6,6,6,,,,,0,1,,1,,,,,42,7,27,16,21,8,0,0,22,11,18,0,0,0,0,0,6,6,6,6,6,,5,0.30,6,6,6,6,6
Function,"32.enable_ansi_support",human/32.py,,,,,,,,,,,,,,,,,,,,,,13,1,10,4,9,4,4,1,10,4,9,4,4,4,4,4,,,,,,,1,0.40,,,,,
Module File,"32.py",human/32.py,13,1,10,4,4,4,4,4,4,,,,,0,1,,1,,,,,17,2,13,7,9,4,0,0,13,7,9,0,0,0,0,0,4,4,4,4,4,,1,0.31,4,4,4,4,4
Function,"320.append_dict_to_csv",human/320.py,,,,,,,,,,,,,,,,,,,,,,11,0,11,5,10,0,2,0,11,4,10,2,2,2,2,1,,,,,,,3,0.00,,,,,
Module File,"320.py",human/320.py,11,0,11,0,2,2,2,2,1,,,,,0,1,,1,,,,,16,1,15,9,10,0,0,0,15,8,10,0,0,0,0,0,2,2,2,2,1,,3,0.00,2,2,2,2,1
Function,"321.get_classification_metrics",human/321.py,,,,,,,,,,,,,,,,,,,,,,21,1,20,8,19,1,2,0,10,8,9,4,4,6,6,1,,,,,,,1,0.05,,,,,
Module File,"321.py",human/321.py,21,1,20,1,4,4,6,6,1,,,,,0,1,,1,,,,,23,2,21,9,19,1,0,0,11,9,9,0,0,0,0,0,4,4,6,6,1,,1,0.05,4,4,6,6,1
Function,"322.create_parser_for_language",human/322.py,,,,,,,,,,,,,,,,,,,,,,14,2,5,4,2,7,1,0,3,2,2,1,1,1,1,1,,,,,,,0,1.40,,,,,
Module File,"322.py",human/322.py,14,2,5,7,1,1,1,1,1,,,,,0,1,,1,,,,,19,3,9,8,2,7,0,0,7,6,2,0,0,0,0,0,1,1,1,1,1,,0,0.78,1,1,1,1,1
Function,"323.fnv1_32_hash",human/323.py,,,,,,,,,,,,,,,,,,,,,,12,2,6,3,5,4,2,0,6,3,5,2,2,2,2,1,,,,,,,1,0.67,,,,,
Module File,"323.py",human/323.py,12,2,6,4,2,2,2,2,1,,,,,0,1,,1,,,,,12,2,6,3,5,4,0,0,6,3,5,0,0,0,0,0,2,2,2,2,1,,1,0.67,2,2,2,2,1
Function,"324.onnx_compatible_tril",human/324.py,,,,,,,,,,,,,,,,,,,,,,5,0,5,1,4,0,2,0,4,1,3,2,2,2,2,1,,,,,,,1,0.00,,,,,
Module File,"324.py",human/324.py,5,0,5,0,2,2,2,2,1,,,,,0,1,,1,,,,,7,1,6,2,4,0,0,0,5,2,3,0,0,0,0,0,2,2,2,2,1,,1,0.00,2,2,2,2,1
Function,"325._is_c_file",human/325.py,,,,,,,,,,,,,,,,,,,,,,5,0,5,2,4,0,2,0,5,2,4,2,2,2,2,1,,,,,,,1,0.00,,,,,
Module File,"325.py",human/325.py,5,0,5,0,2,2,2,2,1,,,,,0,1,,1,,,,,7,1,6,3,4,0,0,0,6,3,4,0,0,0,0,0,2,2,2,2,1,,1,0.00,2,2,2,2,1
Function,"326._quantize",human/326.py,,,,,,,,,,,,,,,,,,,,,,5,0,5,2,4,0,1,0,5,2,4,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"326.py",human/326.py,5,0,5,0,1,1,1,1,1,,,,,0,1,,1,,,,,8,1,7,4,4,0,0,0,7,4,4,0,0,0,0,0,1,1,1,1,1,,0,0.00,1,1,1,1,1
Function,"327._select_choice",human/327.py,,,,,,,,,,,,,,,,,,,,,,84,8,62,10,61,14,518,3,43,10,42,18,18,21,21,10,,,,,,,5,0.23,,,,,
Module File,"327.py",human/327.py,84,8,62,14,18,18,21,21,10,,,,,0,1,,1,,,,,92,9,69,17,61,14,0,0,50,17,42,0,0,0,0,0,18,18,21,21,10,,5,0.20,18,18,21,21,10
Function,"328.get_middleware_info",human/328.py,,,,,,,,,,,,,,,,,,,,,,8,0,8,2,7,0,1,0,3,2,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"328.py",human/328.py,8,0,8,0,1,1,1,1,1,,,,,0,1,,1,,,,,10,1,9,3,7,0,0,0,4,3,2,0,0,0,0,0,1,1,1,1,1,,0,0.00,1,1,1,1,1
Module File,"329.py",human/329.py,31,4,10,17,2,2,2,2,1,,,,,0,1,,1,,,,,33,5,11,4,9,17,0,0,9,4,7,0,0,0,0,0,2,2,2,2,1,,1,1.55,2,2,2,2,1
