Kind,Name,File,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,CyclomaticStrictModified,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential,BaseFile,composite_key
Function,185817._rolling_lstsq,claude-4-5-haiku/185817.py,,,,,,,,,,,,,,,,,,,,,,22.0,3.0,13.0,3.0,11.0,6.0,8.0,1.0,13.0,3.0,11.0,4.0,4.0,4.0,4.0,1.0,,,,,,,1.0,0.46,,,,,,185817.py,185817._rolling_lstsq:::185817.py
Function,185841.ewm_bootstrap,claude-4-5-haiku/185841.py,,,,,,,,,,,,,,,,,,,,,,70.0,11.0,22.0,8.0,18.0,37.0,10.0,1.0,17.0,6.0,15.0,6.0,6.0,6.0,6.0,5.0,,,,,,,2.0,1.68,,,,,,185841.py,185841.ewm_bootstrap:::185841.py
Function,185842.factor_loadings,claude-4-5-haiku/185842.py,,,,,,,,,,,,,,,,,,,,,,100.0,16.0,50.0,18.0,43.0,36.0,60.0,2.0,39.0,16.0,34.0,9.0,9.0,9.0,9.0,1.0,,,,,,,4.0,0.72,,,,,,185842.py,185842.factor_loadings:::185842.py
Function,185854._try_to_squeeze,claude-4-5-haiku/185854.py,,,,,,,,,,,,,,,,,,,,,,21.0,4.0,12.0,2.0,10.0,5.0,5.0,1.0,10.0,2.0,8.0,5.0,5.0,5.0,5.0,5.0,,,,,,,2.0,0.42,,,,,,185854.py,185854._try_to_squeeze:::185854.py
Function,185897.dropout,claude-4-5-haiku/185897.py,,,,,,,,,,,,,,,,,,,,,,33.0,6.0,9.0,4.0,7.0,18.0,2.0,0.0,8.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,2.0,,,,,,185897.py,185897.dropout:::185897.py
Function,185935.fillNoneValues,claude-4-5-haiku/185935.py,,,,,,,,,,,,,,,,,,,,,,9.0,2.0,2.0,1.0,1.0,5.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,2.5,,,,,,185935.py,185935.fillNoneValues:::185935.py
Function,185936.convertTimestamps,claude-4-5-haiku/185936.py,,,,,,,,,,,,,,,,,,,,,,17.0,4.0,6.0,2.0,4.0,7.0,2.0,0.0,6.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,1.17,,,,,,185936.py,185936.convertTimestamps:::185936.py
Function,185968.excepthook,claude-4-5-haiku/185968.py,,,,,,,,,,,,,,,,,,,,,,91.0,21.0,58.0,9.0,57.0,12.0,6.0,1.0,30.0,9.0,29.0,5.0,5.0,5.0,5.0,5.0,,,,,,,3.0,0.21,,,,,,185968.py,185968.excepthook:::185968.py
Function,185982.read_file,claude-4-5-haiku/185982.py,,,,,,,,,,,,,,,,,,,,,,20.0,4.0,10.0,5.0,7.0,6.0,2.0,0.0,9.0,5.0,6.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,0.6,,,,,,185982.py,185982.read_file:::185982.py
Function,186008.__buttonEvent,claude-4-5-haiku/186008.py,,,,,,,,,,,,,,,,,,,,,,22.0,1.0,19.0,4.0,18.0,2.0,10.0,1.0,16.0,4.0,15.0,10.0,10.0,11.0,11.0,1.0,,,,,,,3.0,0.11,,,,,,186008.py,186008.__buttonEvent:::186008.py
Function,186044.normalize_nfc,claude-4-5-haiku/186044.py,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,1.0,,,,,,186044.py,186044.normalize_nfc:::186044.py
Function,186049.publickey_unsafe,claude-4-5-haiku/186049.py,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.67,,,,,,186049.py,186049.publickey_unsafe:::186049.py
Function,186080.decode_bridged_message,claude-4-5-haiku/186080.py,,,,,,,,,,,,,,,,,,,,,,36.0,7.0,26.0,5.0,25.0,3.0,7.0,1.0,22.0,5.0,21.0,7.0,7.0,8.0,8.0,1.0,,,,,,,4.0,0.12,,,,,,186080.py,186080.decode_bridged_message:::186080.py
Function,186081.rx_filter,claude-4-5-haiku/186081.py,,,,,,,,,,,,,,,,,,,,,,61.0,13.0,31.0,14.0,30.0,17.0,13.0,1.0,31.0,14.0,30.0,9.0,9.0,9.0,9.0,8.0,,,,,,,1.0,0.55,,,,,,186081.py,186081.rx_filter:::186081.py
Function,186094.export_3_column,claude-4-5-haiku/186094.py,,,,,,,,,,,,,,,,,,,,,,55.0,11.0,29.0,14.0,24.0,15.0,20.0,1.0,25.0,10.0,23.0,7.0,7.0,7.0,7.0,1.0,,,,,,,3.0,0.52,,,,,,186094.py,186094.export_3_column:::186094.py
Function,186100._calc_sfnr,claude-4-5-haiku/186100.py,,,,,,,,,,,,,,,,,,,,,,62.0,15.0,23.0,17.0,18.0,24.0,5.0,1.0,19.0,15.0,16.0,5.0,5.0,5.0,5.0,1.0,,,,,,,4.0,1.04,,,,,,186100.py,186100._calc_sfnr:::186100.py
Function,186107._generate_noise_temporal_autoregression,claude-4-5-haiku/186107.py,,,,,,,,,,,,,,,,,,,,,,78.0,15.0,32.0,14.0,26.0,31.0,90.0,2.0,26.0,10.0,24.0,11.0,11.0,11.0,11.0,1.0,,,,,,,4.0,0.97,,,,,,186107.py,186107._generate_noise_temporal_autoregression:::186107.py
Function,186110._generate_noise_temporal,claude-4-5-haiku/186110.py,,,,,,,,,,,,,,,,,,,,,,91.0,18.0,35.0,22.0,26.0,38.0,216.0,2.0,29.0,16.0,26.0,11.0,11.0,14.0,14.0,1.0,,,,,,,3.0,1.09,,,,,,186110.py,186110._generate_noise_temporal:::186110.py
Function,186139.get_next_sample,claude-4-5-haiku/186139.py,,,,,,,,,,,,,,,,,,,,,,88.0,23.0,35.0,21.0,33.0,30.0,16.0,1.0,35.0,21.0,33.0,5.0,5.0,5.0,5.0,1.0,,,,,,,1.0,0.86,,,,,,186139.py,186139.get_next_sample:::186139.py
Function,186146.prepare_fcma_data,claude-4-5-haiku/186146.py,,,,,,,,,,,,,,,,,,,,,,98.0,19.0,38.0,23.0,36.0,41.0,15.0,1.0,37.0,22.0,36.0,8.0,8.0,8.0,8.0,1.0,,,,,,,4.0,1.08,,,,,,186146.py,186146.prepare_fcma_data:::186146.py
Function,186151.from_sym_2_tri,claude-4-5-haiku/186151.py,,,,,,,,,,,,,,,,,,,,,,21.0,4.0,7.0,5.0,6.0,10.0,3.0,0.0,7.0,5.0,6.0,3.0,3.0,3.0,3.0,1.0,,,,,,,2.0,1.43,,,,,,186151.py,186151.from_sym_2_tri:::186151.py
Function,186156._read_stimtime_FSL,claude-4-5-haiku/186156.py,,,,,,,,,,,,,,,,,,,,,,109.0,21.0,47.0,19.0,46.0,41.0,510.0,3.0,42.0,18.0,41.0,13.0,13.0,13.0,13.0,7.0,,,,,,,4.0,0.87,,,,,,186156.py,186156._read_stimtime_FSL:::186156.py
Function,186208.recon_err,claude-4-5-haiku/186208.py,,,,,,,,,,,,,,,,,,,,,,32.0,10.0,6.0,5.0,4.0,16.0,1.0,0.0,6.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,2.67,,,,,,186208.py,186208.recon_err:::186208.py
Function,186288.mask_image,claude-4-5-haiku/186288.py,,,,,,,,,,,,,,,,,,,,,,34.0,8.0,9.0,4.0,7.0,17.0,4.0,1.0,8.0,3.0,7.0,3.0,3.0,3.0,3.0,1.0,,,,,,,1.0,1.89,,,,,,186288.py,186288.mask_image:::186288.py
Function,186335.mock_django_setup,claude-4-5-haiku/186335.py,,,,,,,,,,,,,,,,,,,,,,51.0,7.0,28.0,6.0,22.0,16.0,4.0,1.0,15.0,6.0,9.0,3.0,3.0,3.0,3.0,1.0,,,,,,,1.0,0.57,,,,,,186335.py,186335.mock_django_setup:::186335.py
Function,186340._is_array_integer,claude-4-5-haiku/186340.py,,,,,,,,,,,,,,,,,,,,,,21.0,4.0,7.0,2.0,5.0,10.0,3.0,0.0,7.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,,,,,,,1.0,1.43,,,,,,186340.py,186340._is_array_integer:::186340.py
Function,186343._varargs_labels_as_list,claude-4-5-haiku/186343.py,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,4.0,1.0,3.0,2.0,2.0,0.0,4.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,,,,,,,1.0,0.5,,,,,,186343.py,186343._varargs_labels_as_list:::186343.py
Function,186414._lat_lons_from_geojson,claude-4-5-haiku/186414.py,,,,,,,,,,,,,,,,,,,,,,18.0,4.0,9.0,3.0,8.0,5.0,4.0,1.0,9.0,3.0,8.0,4.0,4.0,4.0,4.0,3.0,,,,,,,1.0,0.56,,,,,,186414.py,186414._lat_lons_from_geojson:::186414.py
Function,186544._cast_number,claude-4-5-haiku/186544.py,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,8.0,1.0,7.0,2.0,3.0,0.0,7.0,1.0,6.0,3.0,3.0,4.0,4.0,3.0,,,,,,,2.0,0.25,,,,,,186544.py,186544._cast_number:::186544.py
Function,186548.detect_worksheets,claude-4-5-haiku/186548.py,,,,,,,,,,,,,,,,,,,,,,32.0,6.0,22.0,12.0,19.0,4.0,4.0,1.0,18.0,11.0,15.0,4.0,4.0,4.0,4.0,1.0,,,,,,,4.0,0.18,,,,,,186548.py,186548.detect_worksheets:::186548.py
Function,186549.read_string_table,claude-4-5-haiku/186549.py,,,,,,,,,,,,,,,,,,,,,,81.0,17.0,57.0,8.0,56.0,7.0,5.0,1.0,24.0,8.0,23.0,4.0,4.0,4.0,4.0,4.0,,,,,,,2.0,0.12,,,,,,186549.py,186549.read_string_table:::186549.py
Function,186551.create_node,claude-4-5-haiku/186551.py,,,,,,,,,,,,,,,,,,,,,,14.0,2.0,11.0,7.0,7.0,1.0,1.0,0.0,11.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.09,,,,,,186551.py,186551.create_node:::186551.py
Function,186555.graph_from_seeds,claude-4-5-haiku/186555.py,,,,,,,,,,,,,,,,,,,,,,60.0,12.0,39.0,12.0,36.0,9.0,308.0,2.0,36.0,12.0,33.0,15.0,15.0,18.0,18.0,3.0,,,,,,,5.0,0.23,,,,,,186555.py,186555.graph_from_seeds:::186555.py
Function,186602.resolve_one_of,claude-4-5-haiku/186602.py,,,,,,,,,,,,,,,,,,,,,,13.0,2.0,5.0,2.0,4.0,6.0,3.0,0.0,5.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,,,,,,,2.0,1.2,,,,,,186602.py,186602.resolve_one_of:::186602.py
Function,186631.select_distinct,claude-4-5-haiku/186631.py,,,,,,,,,,,,,,,,,,,,,,31.0,6.0,21.0,8.0,19.0,4.0,7.0,1.0,16.0,8.0,14.0,6.0,6.0,6.0,6.0,1.0,,,,,,,2.0,0.19,,,,,,186631.py,186631.select_distinct:::186631.py
Function,186642.search_by_attribute_set,claude-4-5-haiku/186642.py,,,,,,,,,,,,,,,,,,,,,,45.0,7.0,23.0,11.0,16.0,15.0,2.0,0.0,11.0,7.0,8.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,0.65,,,,,,186642.py,186642.search_by_attribute_set:::186642.py
Function,186643.compare_attribute_sets,claude-4-5-haiku/186643.py,,,,,,,,,,,,,,,,,,,,,,70.0,11.0,49.0,19.0,43.0,10.0,17.0,1.0,30.0,15.0,27.0,12.0,12.0,14.0,14.0,1.0,,,,,,,3.0,0.2,,,,,,186643.py,186643.compare_attribute_sets:::186643.py
Function,186644.get_attribute_information_profile,claude-4-5-haiku/186644.py,,,,,,,,,,,,,,,,,,,,,,30.0,7.0,14.0,8.0,8.0,9.0,4.0,1.0,11.0,5.0,8.0,3.0,3.0,3.0,3.0,1.0,,,,,,,1.0,0.64,,,,,,186644.py,186644.get_attribute_information_profile:::186644.py
Function,186685.main,claude-4-5-haiku/186685.py,,,,,,,,,,,,,,,,,,,,,,68.0,13.0,45.0,16.0,41.0,10.0,15.0,1.0,45.0,15.0,41.0,11.0,11.0,11.0,11.0,8.0,,,,,,,3.0,0.22,,,,,,186685.py,186685.main:::186685.py
Function,186707.get_config,claude-4-5-haiku/186707.py,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,5.0,2.0,3.0,3.0,2.0,0.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,0.6,,,,,,186707.py,186707.get_config:::186707.py
Function,186708.set_config,claude-4-5-haiku/186708.py,,,,,,,,,,,,,,,,,,,,,,21.0,6.0,14.0,3.0,13.0,1.0,32.0,2.0,14.0,2.0,13.0,6.0,6.0,6.0,6.0,1.0,,,,,,,1.0,0.07,,,,,,186708.py,186708.set_config:::186708.py
Function,186752.run_query,claude-4-5-haiku/186752.py,,,,,,,,,,,,,,,,,,,,,,41.0,10.0,25.0,10.0,23.0,6.0,36.0,2.0,24.0,10.0,22.0,10.0,10.0,14.0,14.0,1.0,,,,,,,3.0,0.24,,,,,,186752.py,186752.run_query:::186752.py
Function,186815.get_edges,claude-4-5-haiku/186815.py,,,,,,,,,,,,,,,,,,,,,,12.0,2.0,6.0,4.0,5.0,4.0,3.0,0.0,6.0,4.0,5.0,3.0,3.0,3.0,3.0,1.0,,,,,,,2.0,0.67,,,,,,186815.py,186815.get_edges:::186815.py
Function,186837.convert_json_object,claude-4-5-haiku/186837.py,,,,,,,,,,,,,,,,,,,,,,38.0,7.0,24.0,17.0,21.0,7.0,14.0,1.0,23.0,17.0,20.0,6.0,6.0,7.0,7.0,1.0,,,,,,,3.0,0.29,,,,,,186837.py,186837.convert_json_object:::186837.py
Function,186846.format_node,claude-4-5-haiku/186846.py,,,,,,,,,,,,,,,,,,,,,,11.0,2.0,8.0,3.0,7.0,1.0,3.0,0.0,8.0,3.0,7.0,3.0,3.0,3.0,3.0,1.0,,,,,,,2.0,0.13,,,,,,186846.py,186846.format_node:::186846.py
Function,186847._find_package,claude-4-5-haiku/186847.py,,,,,,,,,,,,,,,,,,,,,,15.0,2.0,11.0,6.0,8.0,2.0,3.0,0.0,11.0,6.0,8.0,3.0,3.0,3.0,3.0,3.0,,,,,,,2.0,0.18,,,,,,186847.py,186847._find_package:::186847.py
Function,186850.get_imports,claude-4-5-haiku/186850.py,,,,,,,,,,,,,,,,,,,,,,35.0,9.0,23.0,10.0,22.0,3.0,8.0,1.0,22.0,9.0,21.0,8.0,8.0,9.0,9.0,1.0,,,,,,,4.0,0.13,,,,,,186850.py,186850.get_imports:::186850.py
Function,186862.expand_source_files,claude-4-5-haiku/186862.py,,,,,,,,,,,,,,,,,,,,,,37.0,8.0,16.0,7.0,14.0,13.0,14.0,1.0,15.0,7.0,13.0,9.0,9.0,10.0,10.0,1.0,,,,,,,5.0,0.81,,,,,,186862.py,186862.expand_source_files:::186862.py
Function,187.get_offset_with_default,claude-4-5-haiku/187.py,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,4.0,1.0,3.0,3.0,2.0,0.0,4.0,1.0,3.0,2.0,2.0,4.0,4.0,1.0,,,,,,,1.0,0.75,,,,,,187.py,187.get_offset_with_default:::187.py
Function,187020.pegasus_elimination_order,claude-4-5-haiku/187020.py,,,,,,,,,,,,,,,,,,,,,,44.0,8.0,15.0,4.0,14.0,21.0,16.0,1.0,13.0,4.0,12.0,7.0,7.0,7.0,7.0,1.0,,,,,,,3.0,1.4,,,,,,187020.py,187020.pegasus_elimination_order:::187020.py
Function,187031.markov_network_bqm,claude-4-5-haiku/187031.py,,,,,,,,,,,,,,,,,,,,,,33.0,6.0,15.0,6.0,12.0,12.0,9.0,1.0,13.0,6.0,10.0,5.0,5.0,5.0,5.0,1.0,,,,,,,2.0,0.8,,,,,,187031.py,187031.markov_network_bqm:::187031.py
Function,187036.maximum_clique,claude-4-5-haiku/187036.py,,,,,,,,,,,,,,,,,,,,,,52.0,13.0,25.0,16.0,21.0,14.0,12.0,1.0,24.0,16.0,20.0,5.0,5.0,5.0,5.0,1.0,,,,,,,2.0,0.56,,,,,,187036.py,187036.maximum_clique:::187036.py
Function,187054.treewidth_branch_and_bound,claude-4-5-haiku/187054.py,,,,,,,,,,,,,,,,,,,,,,158.0,35.0,75.0,33.0,68.0,48.0,5.0,1.0,74.0,33.0,67.0,4.0,4.0,4.0,4.0,1.0,,,,,,,1.0,0.64,,,,,,187054.py,187054.treewidth_branch_and_bound:::187054.py
Function,187056._graph_reduction,claude-4-5-haiku/187056.py,,,,,,,,,,,,,,,,,,,,,,46.0,7.0,34.0,9.0,33.0,5.0,563.0,3.0,34.0,9.0,33.0,16.0,16.0,17.0,17.0,10.0,,,,,,,6.0,0.15,,,,,,187056.py,187056._graph_reduction:::187056.py
Function,187065.min_vertex_coloring,claude-4-5-haiku/187065.py,,,,,,,,,,,,,,,,,,,,,,124.0,23.0,36.0,15.0,34.0,65.0,380.0,3.0,35.0,15.0,33.0,15.0,15.0,15.0,15.0,5.0,,,,,,,4.0,1.81,,,,,,187065.py,187065.min_vertex_coloring:::187065.py
Function,187066._minimum_coloring_qubo,claude-4-5-haiku/187066.py,,,,,,,,,,,,,,,,,,,,,,18.0,4.0,8.0,4.0,7.0,6.0,3.0,0.0,8.0,4.0,7.0,3.0,3.0,3.0,3.0,1.0,,,,,,,2.0,0.75,,,,,,187066.py,187066._minimum_coloring_qubo:::187066.py
Function,187087.draw_pegasus_yield,claude-4-5-haiku/187087.py,,,,,,,,,,,,,,,,,,,,,,79.0,17.0,32.0,13.0,28.0,30.0,16.0,1.0,25.0,13.0,21.0,5.0,5.0,5.0,5.0,1.0,,,,,,,1.0,0.94,,,,,,187087.py,187087.draw_pegasus_yield:::187087.py
Function,187093.pairwise,claude-4-5-haiku/187093.py,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,5.0,3.0,3.0,2.0,1.0,0.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.4,,,,,,187093.py,187093.pairwise:::187093.py
Function,187137.generate_safemode_windows,claude-4-5-haiku/187137.py,,,,,,,,,,,,,,,,,,,,,,25.0,6.0,15.0,3.0,14.0,4.0,1.0,0.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,0.27,,,,,,187137.py,187137.generate_safemode_windows:::187137.py
Function,187150.format_text,claude-4-5-haiku/187150.py,,,,,,,,,,,,,,,,,,,,,,22.0,3.0,18.0,3.0,17.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.06,,,,,,187150.py,187150.format_text:::187150.py
Function,187178.format_records,claude-4-5-haiku/187178.py,,,,,,,,,,,,,,,,,,,,,,29.0,6.0,19.0,5.0,18.0,4.0,1.0,0.0,6.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.21,,,,,,187178.py,187178.format_records:::187178.py
Function,187181.format_instance,claude-4-5-haiku/187181.py,,,,,,,,,,,,,,,,,,,,,,36.0,9.0,13.0,2.0,12.0,14.0,8.0,1.0,9.0,2.0,8.0,4.0,4.0,6.0,6.0,1.0,,,,,,,1.0,1.08,,,,,,187181.py,187181.format_instance:::187181.py
Function,187182.format_plugins,claude-4-5-haiku/187182.py,,,,,,,,,,,,,,,,,,,,,,18.0,3.0,12.0,3.0,11.0,3.0,5.0,1.0,10.0,3.0,9.0,5.0,5.0,5.0,5.0,1.0,,,,,,,2.0,0.25,,,,,,187182.py,187182.format_plugins:::187182.py
Function,187199.patch,claude-4-5-haiku/187199.py,,,,,,,,,,,,,,,,,,,,,,77.0,12.0,14.0,4.0,10.0,51.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,3.64,,,,,,187199.py,187199.patch:::187199.py
Function,187202.mock_open,claude-4-5-haiku/187202.py,,,,,,,,,,,,,,,,,,,,,,26.0,7.0,12.0,3.0,10.0,7.0,2.0,0.0,12.0,3.0,10.0,3.0,3.0,3.0,3.0,1.0,,,,,,,1.0,0.58,,,,,,187202.py,187202.mock_open:::187202.py
Function,187213._wrapinstance,claude-4-5-haiku/187213.py,,,,,,,,,,,,,,,,,,,,,,25.0,7.0,5.0,2.0,3.0,13.0,2.0,0.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,2.6,,,,,,187213.py,187213._wrapinstance:::187213.py
Function,187233.tab_should_insert_whitespace,claude-4-5-haiku/187233.py,,,,,,,,,,,,,,,,,,,,,,36.0,10.0,17.0,8.0,15.0,9.0,5.0,1.0,17.0,8.0,15.0,5.0,5.0,7.0,7.0,5.0,,,,,,,1.0,0.53,,,,,,187233.py,187233.tab_should_insert_whitespace:::187233.py
Function,187257._select_other_window,claude-4-5-haiku/187257.py,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,6.0,1.0,5.0,1.0,2.0,0.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,0.17,,,,,,187257.py,187257._select_other_window:::187257.py
Function,187317.get_GEO,claude-4-5-haiku/187317.py,,,,,,,,,,,,,,,,,,,,,,81.0,7.0,41.0,11.0,34.0,33.0,24.0,1.0,22.0,9.0,17.0,9.0,9.0,9.0,9.0,4.0,,,,,,,3.0,0.8,,,,,,187317.py,187317.get_GEO:::187317.py
Function,187318.get_GEO_file,claude-4-5-haiku/187318.py,,,,,,,,,,,,,,,,,,,,,,81.0,14.0,48.0,15.0,42.0,19.0,864.0,3.0,44.0,11.0,39.0,14.0,14.0,14.0,14.0,6.0,,,,,,,3.0,0.4,,,,,,187318.py,187318.get_GEO_file:::187318.py
Function,187326.parse_GSE,claude-4-5-haiku/187326.py,,,,,,,,,,,,,,,,,,,,,,72.0,9.0,58.0,18.0,53.0,5.0,64.0,2.0,53.0,17.0,48.0,16.0,16.0,22.0,22.0,5.0,,,,,,,5.0,0.09,,,,,,187326.py,187326.parse_GSE:::187326.py
Function,187330.smart_open,claude-4-5-haiku/187330.py,,,,,,,,,,,,,,,,,,,,,,38.0,4.0,29.0,8.0,22.0,5.0,1.0,0.0,23.0,6.0,17.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.17,,,,,,187330.py,187330.smart_open:::187330.py
Function,187467.clean_regex,claude-4-5-haiku/187467.py,,,,,,,,,,,,,,,,,,,,,,20.0,4.0,10.0,5.0,8.0,6.0,3.0,0.0,9.0,5.0,7.0,3.0,3.0,3.0,3.0,1.0,,,,,,,2.0,0.6,,,,,,187467.py,187467.clean_regex:::187467.py
Function,187481.run_suite,claude-4-5-haiku/187481.py,,,,,,,,,,,,,,,,,,,,,,23.0,5.0,9.0,6.0,4.0,9.0,2.0,0.0,9.0,6.0,4.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,1.0,,,,,,187481.py,187481.run_suite:::187481.py
Function,187507._start_services_on_ads,claude-4-5-haiku/187507.py,,,,,,,,,,,,,,,,,,,,,,15.0,2.0,8.0,3.0,7.0,5.0,4.0,1.0,8.0,2.0,7.0,4.0,4.0,4.0,4.0,1.0,,,,,,,2.0,0.63,,,,,,187507.py,187507._start_services_on_ads:::187507.py
Function,187538.expect_no_raises,claude-4-5-haiku/187538.py,,,,,,,,,,,,,,,,,,,,,,42.0,8.0,24.0,12.0,16.0,10.0,1.0,0.0,23.0,10.0,16.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.42,,,,,,187538.py,187538.expect_no_raises:::187538.py
Function,187565.list_occupied_adb_ports,claude-4-5-haiku/187565.py,,,,,,,,,,,,,,,,,,,,,,34.0,5.0,22.0,8.0,20.0,7.0,10.0,1.0,20.0,8.0,18.0,7.0,7.0,7.0,7.0,6.0,,,,,,,4.0,0.32,,,,,,187565.py,187565.list_occupied_adb_ports:::187565.py
Function,187574.assert_raises_regex,claude-4-5-haiku/187574.py,,,,,,,,,,,,,,,,,,,,,,44.0,5.0,26.0,11.0,17.0,13.0,1.0,0.0,15.0,5.0,11.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.5,,,,,,187574.py,187574.assert_raises_regex:::187574.py
Function,187628.create_dir,claude-4-5-haiku/187628.py,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,4.0,2.0,2.0,3.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,0.75,,,,,,187628.py,187628.create_dir:::187628.py
Function,187632.find_files,claude-4-5-haiku/187632.py,,,,,,,,,,,,,,,,,,,,,,26.0,5.0,13.0,6.0,11.0,8.0,8.0,1.0,12.0,6.0,10.0,8.0,8.0,8.0,8.0,1.0,,,,,,,5.0,0.62,,,,,,187632.py,187632.find_files:::187632.py
Function,187639.stop_standing_subprocess,claude-4-5-haiku/187639.py,,,,,,,,,,,,,,,,,,,,,,35.0,7.0,20.0,2.0,19.0,8.0,48.0,2.0,20.0,1.0,19.0,8.0,8.0,8.0,8.0,8.0,,,,,,,2.0,0.4,,,,,,187639.py,187639.stop_standing_subprocess:::187639.py
Function,187665._load_job,claude-4-5-haiku/187665.py,,,,,,,,,,,,,,,,,,,,,,44.0,5.0,30.0,14.0,28.0,9.0,1.0,0.0,16.0,14.0,14.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.3,,,,,,187665.py,187665._load_job:::187665.py
Function,187708.get_best_match,claude-4-5-haiku/187708.py,,,,,,,,,,,,,,,,,,,,,,24.0,6.0,16.0,7.0,15.0,2.0,6.0,1.0,16.0,7.0,15.0,6.0,6.0,8.0,8.0,3.0,,,,,,,3.0,0.13,,,,,,187708.py,187708.get_best_match:::187708.py
Function,187710.mark_best_classifications,claude-4-5-haiku/187710.py,,,,,,,,,,,,,,,,,,,,,,20.0,3.0,11.0,6.0,10.0,6.0,7.0,1.0,11.0,6.0,10.0,5.0,5.0,6.0,6.0,1.0,,,,,,,3.0,0.55,,,,,,187710.py,187710.mark_best_classifications:::187710.py
Function,187714.store_job_info_artifact,claude-4-5-haiku/187714.py,,,,,,,,,,,,,,,,,,,,,,25.0,2.0,21.0,3.0,19.0,2.0,16.0,1.0,17.0,3.0,15.0,8.0,8.0,9.0,9.0,1.0,,,,,,,3.0,0.1,,,,,,187714.py,187714.store_job_info_artifact:::187714.py
Function,187727.raw_query,claude-4-5-haiku/187727.py,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,1.5,,,,,,187727.py,187727.raw_query:::187727.py
Function,187729.search,claude-4-5-haiku/187729.py,,,,,,,,,,,,,,,,,,,,,,13.0,2.0,10.0,6.0,8.0,1.0,2.0,0.0,10.0,5.0,8.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,0.1,,,,,,187729.py,187729.search:::187729.py
