Kind,Name,File,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,CyclomaticStrictModified,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential,BaseFile,composite_key
Function,106327.SWdensityFromCTD,human/106327.py,,,,,,,,,,,,,,,,,,,,,,27.0,5.0,7.0,4.0,4.0,15.0,2.0,0.0,7.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,2.14,,,,,,106327.py,106327.SWdensityFromCTD:::106327.py
Function,106332.is_spam,human/106332.py,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,5.0,3.0,4.0,5.0,3.0,0.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,,,,,,,2.0,1.0,,,,,,106332.py,106332.is_spam:::106332.py
Function,106334.render,human/106334.py,,,,,,,,,,,,,,,,,,,,,,20.0,2.0,14.0,2.0,12.0,4.0,2.0,0.0,7.0,1.0,6.0,2.0,2.0,3.0,3.0,1.0,,,,,,,1.0,0.29,,,,,,106334.py,106334.render:::106334.py
Function,106373._fullqualname_builtin_py3,human/106373.py,,,,,,,,,,,,,,,,,,,,,,16.0,2.0,9.0,2.0,8.0,5.0,3.0,0.0,7.0,2.0,6.0,3.0,3.0,3.0,3.0,1.0,,,,,,,2.0,0.56,,,,,,106373.py,106373._fullqualname_builtin_py3:::106373.py
Function,106384.get,human/106384.py,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,13.0,6.0,12.0,1.0,1.0,0.0,11.0,5.0,10.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,0.08,,,,,,106384.py,106384.get:::106384.py
Function,106385.find_packages,human/106385.py,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,6.0,3.0,5.0,6.0,3.0,0.0,6.0,3.0,5.0,3.0,3.0,3.0,3.0,1.0,,,,,,,2.0,1.0,,,,,,106385.py,106385.find_packages:::106385.py
Function,106394.jwt_get_secret_key,human/106394.py,,,,,,,,,,,,,,,,,,,,,,15.0,1.0,7.0,4.0,6.0,8.0,2.0,0.0,7.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,1.14,,,,,,106394.py,106394.jwt_get_secret_key:::106394.py
Function,106437.validate_url,human/106437.py,,,,,,,,,,,,,,,,,,,,,,27.0,5.0,19.0,4.0,18.0,6.0,8.0,1.0,12.0,4.0,11.0,4.0,4.0,4.0,4.0,4.0,,,,,,,1.0,0.32,,,,,,106437.py,106437.validate_url:::106437.py
Function,106449.perform_templating,human/106449.py,,,,,,,,,,,,,,,,,,,,,,19.0,2.0,16.0,3.0,15.0,1.0,2.0,0.0,6.0,3.0,5.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,0.06,,,,,,106449.py,106449.perform_templating:::106449.py
Function,106498._parse_format_pages_isbn,human/106498.py,,,,,,,,,,,,,,,,,,,,,,35.0,8.0,17.0,6.0,16.0,10.0,3.0,0.0,15.0,6.0,14.0,4.0,4.0,4.0,4.0,1.0,,,,,,,1.0,0.59,,,,,,106498.py,106498._parse_format_pages_isbn:::106498.py
Function,106517.red_home,human/106517.py,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,4.0,1.0,3.0,6.0,2.0,0.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,1.5,,,,,,106517.py,106517.red_home:::106517.py
Function,106543.write_fixture_file,human/106543.py,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,5.0,2.0,4.0,1.0,1.0,0.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,0.2,,,,,,106543.py,106543.write_fixture_file:::106543.py
Function,10655._read,human/10655.py,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,6.0,1.0,5.0,4.0,1.0,0.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,0.67,,,,,,10655.py,10655._read:::10655.py
Function,10662.setup_job,human/10662.py,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,11.0,1.0,10.0,3.0,2.0,0.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,0.27,,,,,,10662.py,10662.setup_job:::10662.py
Function,106659.command_update,human/106659.py,,,,,,,,,,,,,,,,,,,,,,55.0,10.0,34.0,10.0,33.0,11.0,192.0,2.0,27.0,10.0,26.0,9.0,9.0,9.0,9.0,1.0,,,,,,,2.0,0.32,,,,,,106659.py,106659.command_update:::106659.py
Function,106660.load_plugin,human/106660.py,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,7.0,2.0,6.0,2.0,2.0,0.0,6.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,0.29,,,,,,106660.py,106660.load_plugin:::106660.py
Function,10670._retry_over_time,human/10670.py,,,,,,,,,,,,,,,,,,,,,,36.0,3.0,17.0,7.0,14.0,16.0,6.0,1.0,12.0,4.0,11.0,6.0,6.0,7.0,7.0,4.0,,,,,,,3.0,0.94,,,,,,10670.py,10670._retry_over_time:::10670.py
Function,10673.atomicish_move,human/10673.py,,,,,,,,,,,,,,,,,,,,,,20.0,1.0,6.0,4.0,5.0,13.0,1.0,0.0,6.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,2.17,,,,,,10673.py,10673.atomicish_move:::10673.py
Function,10676.build_submit_description,human/10676.py,,,,,,,,,,,,,,,,,,,,,,30.0,2.0,12.0,4.0,11.0,16.0,2.0,0.0,12.0,4.0,11.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,1.33,,,,,,10676.py,10676.build_submit_description:::10676.py
Function,106849.cache_key_prefix,human/106849.py,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,7.0,2.0,6.0,4.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,0.0,0.57,,,,,,106849.py,106849.cache_key_prefix:::106849.py
Function,106854._adium_status,human/106854.py,,,,,,,,,,,,,,,,,,,,,,41.0,7.0,20.0,4.0,19.0,15.0,4.0,1.0,11.0,4.0,10.0,3.0,3.0,3.0,3.0,1.0,,,,,,,1.0,0.75,,,,,,106854.py,106854._adium_status:::106854.py
Function,106857._osx_skype_status,human/106857.py,,,,,,,,,,,,,,,,,,,,,,84.0,12.0,47.0,6.0,46.0,27.0,1.0,0.0,16.0,6.0,15.0,5.0,5.0,6.0,6.0,3.0,,,,,,,3.0,0.57,,,,,,106857.py,106857._osx_skype_status:::106857.py
Function,106904.get_space_id,human/106904.py,,,,,,,,,,,,,,,,,,,,,,18.0,3.0,12.0,6.0,8.0,3.0,3.0,0.0,6.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,,,,,,,2.0,0.25,,,,,,106904.py,106904.get_space_id:::106904.py
Function,106965.recursive_input,human/106965.py,,,,,,,,,,,,,,,,,,,,,,38.0,7.0,15.0,5.0,13.0,16.0,3.0,0.0,15.0,5.0,13.0,3.0,3.0,3.0,3.0,3.0,,,,,,,2.0,1.07,,,,,,106965.py,106965.recursive_input:::106965.py
Function,106969.set_model_permissions,human/106969.py,,,,,,,,,,,,,,,,,,,,,,16.0,1.0,9.0,6.0,8.0,6.0,2.0,0.0,9.0,6.0,8.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,0.67,,,,,,106969.py,106969.set_model_permissions:::106969.py
Function,106980.get_buildout_config,human/106980.py,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,10.0,2.0,9.0,2.0,3.0,0.0,10.0,2.0,9.0,3.0,3.0,3.0,3.0,3.0,,,,,,,2.0,0.2,,,,,,106980.py,106980.get_buildout_config:::106980.py
Function,106982.get_buildout_eggs,human/106982.py,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,9.0,4.0,8.0,3.0,5.0,1.0,9.0,4.0,8.0,4.0,4.0,4.0,4.0,3.0,,,,,,,2.0,0.33,,,,,,106982.py,106982.get_buildout_eggs:::106982.py
Function,107074.profile,human/107074.py,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,6.0,4.0,4.0,3.0,1.0,0.0,5.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,,,,,,,0.0,0.5,,,,,,107074.py,107074.profile:::107074.py
Function,107075.profile_update,human/107075.py,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,15.0,6.0,13.0,3.0,3.0,0.0,13.0,5.0,12.0,3.0,3.0,7.0,7.0,3.0,,,,,,,2.0,0.2,,,,,,107075.py,107075.profile_update:::107075.py
Function,10708.parse_changelog,human/10708.py,,,,,,,,,,,,,,,,,,,,,,70.0,8.0,19.0,9.0,18.0,43.0,27.0,1.0,19.0,9.0,18.0,7.0,7.0,7.0,7.0,3.0,,,,,,,2.0,2.26,,,,,,10708.py,10708.parse_changelog:::10708.py
Function,107092.masked,human/107092.py,,,,,,,,,,,,,,,,,,,,,,13.0,2.0,6.0,2.0,5.0,6.0,2.0,0.0,5.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,1.0,,,,,,107092.py,107092.masked:::107092.py
Function,107098.set_lines,human/107098.py,,,,,,,,,,,,,,,,,,,,,,23.0,6.0,16.0,9.0,15.0,1.0,9.0,1.0,16.0,9.0,15.0,5.0,5.0,6.0,6.0,4.0,,,,,,,2.0,0.06,,,,,,107098.py,107098.set_lines:::107098.py
Function,107099.save_archive,human/107099.py,,,,,,,,,,,,,,,,,,,,,,20.0,5.0,4.0,1.0,3.0,11.0,1.0,0.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,2.75,,,,,,107099.py,107099.save_archive:::107099.py
Function,107134.get_context,human/107134.py,,,,,,,,,,,,,,,,,,,,,,61.0,9.0,31.0,10.0,30.0,21.0,176.0,2.0,29.0,10.0,28.0,11.0,11.0,12.0,12.0,7.0,,,,,,,5.0,0.68,,,,,,107134.py,107134.get_context:::107134.py
Function,107136.extract_captions,human/107136.py,,,,,,,,,,,,,,,,,,,,,,400.0,58.0,226.0,49.0,225.0,119.0,999999999.0,11.0,171.0,49.0,170.0,54.0,54.0,60.0,60.0,16.0,,,,,,,5.0,0.53,,,,,,107136.py,107136.extract_captions:::107136.py
Function,10715.release_role,human/10715.py,,,,,,,,,,,,,,,,,,,,,,18.0,1.0,10.0,7.0,9.0,7.0,2.0,0.0,10.0,7.0,9.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,0.7,,,,,,10715.py,10715.release_role:::10715.py
Function,107170.get_signatures_with_results,human/107170.py,,,,,,,,,,,,,,,,,,,,,,14.0,2.0,6.0,3.0,5.0,6.0,2.0,0.0,6.0,3.0,5.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,1.0,,,,,,107170.py,107170.get_signatures_with_results:::107170.py
Function,107192._fix_repo_url,human/107192.py,,,,,,,,,,,,,,,,,,,,,,18.0,3.0,11.0,7.0,10.0,4.0,2.0,0.0,11.0,7.0,10.0,3.0,3.0,5.0,5.0,1.0,,,,,,,1.0,0.36,,,,,,107192.py,107192._fix_repo_url:::107192.py
Function,107206.log_file_name,human/107206.py,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,7.0,3.0,6.0,6.0,2.0,0.0,7.0,3.0,6.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,0.86,,,,,,107206.py,107206.log_file_name:::107206.py
Function,107220._safe_mkdir,human/107220.py,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,6.0,2.0,5.0,1.0,3.0,0.0,6.0,1.0,5.0,3.0,3.0,3.0,3.0,3.0,,,,,,,2.0,0.17,,,,,,107220.py,107220._safe_mkdir:::107220.py
Function,107224._out_of_date,human/107224.py,,,,,,,,,,,,,,,,,,,,,,45.0,10.0,34.0,11.0,33.0,1.0,17.0,1.0,23.0,11.0,22.0,8.0,8.0,12.0,12.0,8.0,,,,,,,2.0,0.03,,,,,,107224.py,107224._out_of_date:::107224.py
Function,107251.filter_headers,human/107251.py,,,,,,,,,,,,,,,,,,,,,,15.0,1.0,7.0,4.0,6.0,7.0,4.0,1.0,7.0,4.0,6.0,4.0,4.0,4.0,4.0,1.0,,,,,,,3.0,1.0,,,,,,107251.py,107251.filter_headers:::107251.py
Function,107314.list_tags,human/107314.py,,,,,,,,,,,,,,,,,,,,,,26.0,3.0,17.0,6.0,16.0,11.0,1.0,0.0,16.0,6.0,15.0,2.0,2.0,2.0,2.0,1.0,,,,,,,0.0,0.65,,,,,,107314.py,107314.list_tags:::107314.py
Function,107347._build_entry,human/107347.py,,,,,,,,,,,,,,,,,,,,,,59.0,4.0,30.0,5.0,26.0,26.0,33.0,2.0,20.0,2.0,19.0,9.0,9.0,12.0,12.0,9.0,,,,,,,3.0,0.87,,,,,,107347.py,107347._build_entry:::107347.py
Function,107350.populate_unpaired_line,human/107350.py,,,,,,,,,,,,,,,,,,,,,,17.0,1.0,11.0,3.0,10.0,5.0,4.0,1.0,9.0,3.0,8.0,3.0,3.0,3.0,3.0,1.0,,,,,,,1.0,0.45,,,,,,107350.py,107350.populate_unpaired_line:::107350.py
Function,107375._attempt_connect,human/107375.py,,,,,,,,,,,,,,,,,,,,,,22.0,0.0,13.0,2.0,12.0,9.0,3.0,0.0,8.0,2.0,7.0,3.0,3.0,3.0,3.0,1.0,,,,,,,2.0,0.69,,,,,,107375.py,107375._attempt_connect:::107375.py
Function,107381.var_dump,human/107381.py,,,,,,,,,,,,,,,,,,,,,,12.0,2.0,6.0,4.0,5.0,4.0,2.0,0.0,6.0,4.0,5.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,0.67,,,,,,107381.py,107381.var_dump:::107381.py
Function,107430.get_host_keys,human/107430.py,,,,,,,,,,,,,,,,,,,,,,14.0,3.0,10.0,4.0,9.0,1.0,4.0,1.0,10.0,4.0,9.0,3.0,3.0,3.0,3.0,1.0,,,,,,,1.0,0.1,,,,,,107430.py,107430.get_host_keys:::107430.py
Function,107435.to_camel_case,human/107435.py,,,,,,,,,,,,,,,,,,,,,,12.0,2.0,3.0,2.0,2.0,7.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,2.33,,,,,,107435.py,107435.to_camel_case:::107435.py
Function,107447.contains_shebang,human/107447.py,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,5.0,2.0,4.0,3.0,2.0,0.0,5.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,0.6,,,,,,107447.py,107447.contains_shebang:::107447.py
Function,107545.filelist,human/107545.py,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,7.0,1.0,6.0,5.0,4.0,1.0,6.0,1.0,5.0,3.0,3.0,5.0,5.0,1.0,,,,,,,1.0,0.71,,,,,,107545.py,107545.filelist:::107545.py
Function,107569.slice_before,human/107569.py,,,,,,,,,,,,,,,,,,,,,,25.0,5.0,17.0,3.0,16.0,3.0,40.0,2.0,16.0,3.0,15.0,7.0,7.0,7.0,7.0,3.0,,,,,,,2.0,0.18,,,,,,107569.py,107569.slice_before:::107569.py
Function,107591.worse,human/107591.py,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,10.0,4.0,9.0,5.0,3.0,0.0,8.0,4.0,7.0,4.0,4.0,4.0,4.0,3.0,,,,,,,1.0,0.5,,,,,,107591.py,107591.worse:::107591.py
Function,107621.lookup,human/107621.py,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,15.0,4.0,14.0,1.0,3.0,0.0,15.0,3.0,14.0,3.0,3.0,3.0,3.0,1.0,,,,,,,2.0,0.07,,,,,,107621.py,107621.lookup:::107621.py
Function,107635.import_committees,human/107635.py,,,,,,,,,,,,,,,,,,,,,,36.0,6.0,23.0,8.0,22.0,8.0,4.0,1.0,18.0,7.0,17.0,4.0,4.0,4.0,4.0,1.0,,,,,,,3.0,0.35,,,,,,107635.py,107635.import_committees:::107635.py
Function,107645.process_amendments,human/107645.py,,,,,,,,,,,,,,,,,,,,,,48.0,5.0,40.0,7.0,39.0,3.0,10.0,1.0,35.0,7.0,34.0,7.0,7.0,8.0,8.0,1.0,,,,,,,3.0,0.07,,,,,,107645.py,107645.process_amendments:::107645.py
Function,107662.service_location,human/107662.py,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,7.0,3.0,6.0,1.0,3.0,0.0,7.0,3.0,6.0,3.0,3.0,3.0,3.0,1.0,,,,,,,2.0,0.14,,,,,,107662.py,107662.service_location:::107662.py
Function,107724.find_open_and_close_braces,human/107724.py,,,,,,,,,,,,,,,,,,,,,,86.0,15.0,49.0,11.0,48.0,22.0,196.0,2.0,43.0,11.0,42.0,14.0,14.0,17.0,17.0,11.0,,,,,,,3.0,0.45,,,,,,107724.py,107724.find_open_and_close_braces:::107724.py
Function,107728.get_converted_image_name,human/107728.py,,,,,,,,,,,,,,,,,,,,,,27.0,7.0,12.0,5.0,11.0,8.0,3.0,0.0,11.0,5.0,10.0,3.0,3.0,3.0,3.0,1.0,,,,,,,1.0,0.67,,,,,,107728.py,107728.get_converted_image_name:::107728.py
Function,107758.kubectl,human/107758.py,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,12.0,3.0,11.0,3.0,2.0,0.0,7.0,3.0,6.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,0.25,,,,,,107758.py,107758.kubectl:::107758.py
Function,107788.proxified_elt,human/107788.py,,,,,,,,,,,,,,,,,,,,,,12.0,3.0,5.0,2.0,4.0,4.0,2.0,0.0,5.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,0.8,,,,,,107788.py,107788.proxified_elt:::107788.py
Function,107789.is_proxy,human/107789.py,,,,,,,,,,,,,,,,,,,,,,14.0,4.0,5.0,2.0,4.0,5.0,2.0,0.0,5.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,1.0,,,,,,107789.py,107789.is_proxy:::107789.py
Function,10788.do_patch,human/10788.py,,,,,,,,,,,,,,,,,,,,,,14.0,2.0,4.0,2.0,3.0,8.0,1.0,0.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,2.0,,,,,,10788.py,10788.do_patch:::10788.py
Function,107901.move_forward,human/107901.py,,,,,,,,,,,,,,,,,,,,,,11.0,3.0,4.0,1.0,3.0,4.0,1.0,0.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,1.0,,,,,,107901.py,107901.move_forward:::107901.py
Function,107914._alephResultToDict,human/107914.py,,,,,,,,,,,,,,,,,,,,,,29.0,5.0,15.0,5.0,14.0,14.0,7.0,1.0,13.0,5.0,12.0,5.0,5.0,5.0,5.0,3.0,,,,,,,3.0,0.93,,,,,,107914.py,107914._alephResultToDict:::107914.py
Function,107948.to_cartesian,human/107948.py,,,,,,,,,,,,,,,,,,,,,,16.0,3.0,9.0,3.0,8.0,4.0,2.0,0.0,8.0,3.0,7.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,0.44,,,,,,107948.py,107948.to_cartesian:::107948.py
Function,10795.do_ams_patch,human/10795.py,,,,,,,,,,,,,,,,,,,,,,25.0,1.0,13.0,4.0,12.0,11.0,2.0,0.0,7.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,0.85,,,,,,10795.py,10795.do_ams_patch:::10795.py
Function,107958.getDocNumber,human/107958.py,,,,,,,,,,,,,,,,,,,,,,18.0,5.0,6.0,3.0,5.0,7.0,2.0,0.0,6.0,3.0,5.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,1.17,,,,,,107958.py,107958.getDocNumber:::107958.py
Function,10799.handle_bad_update,human/10799.py,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.33,,,,,,10799.py,10799.handle_bad_update:::10799.py
Function,108021._parse_arguments,human/108021.py,,,,,,,,,,,,,,,,,,,,,,24.0,2.0,21.0,3.0,20.0,1.0,1.0,0.0,8.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.05,,,,,,108021.py,108021._parse_arguments:::108021.py
Function,108022._report_spelling_error,human/108022.py,,,,,,,,,,,,,,,,,,,,,,14.0,1.0,12.0,4.0,11.0,1.0,2.0,0.0,7.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,0.08,,,,,,108022.py,108022._report_spelling_error:::108022.py
Function,10803.process_output,human/10803.py,,,,,,,,,,,,,,,,,,,,,,41.0,6.0,25.0,8.0,24.0,15.0,12.0,1.0,24.0,8.0,23.0,6.0,6.0,6.0,6.0,1.0,,,,,,,3.0,0.6,,,,,,10803.py,10803.process_output:::10803.py
Function,108039.valid_config_exists,human/108039.py,,,,,,,,,,,,,,,,,,,,,,18.0,2.0,10.0,2.0,9.0,6.0,3.0,0.0,9.0,2.0,8.0,3.0,3.0,3.0,3.0,3.0,,,,,,,2.0,0.6,,,,,,108039.py,108039.valid_config_exists:::108039.py
Function,10805.create_container_service,human/10805.py,,,,,,,,,,,,,,,,,,,,,,55.0,2.0,31.0,12.0,27.0,23.0,4.0,1.0,23.0,9.0,22.0,3.0,3.0,3.0,3.0,1.0,,,,,,,1.0,0.74,,,,,,10805.py,10805.create_container_service:::10805.py
Function,1081.request_slot,human/1081.py,,,,,,,,,,,,,,,,,,,,,,34.0,4.0,11.0,6.0,6.0,19.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,1.73,,,,,,1081.py,1081.request_slot:::1081.py
Function,10810.create_storage_account,human/10810.py,,,,,,,,,,,,,,,,,,,,,,27.0,3.0,12.0,5.0,10.0,12.0,1.0,0.0,7.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,1.0,,,,,,10810.py,10810.create_storage_account:::10810.py
Function,10815.list_storage_accounts_rg,human/10815.py,,,,,,,,,,,,,,,,,,,,,,17.0,2.0,7.0,2.0,6.0,8.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,1.14,,,,,,10815.py,10815.list_storage_accounts_rg:::10815.py
Function,108173.admin_keywords_submit,human/108173.py,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,13.0,6.0,12.0,6.0,4.0,1.0,12.0,6.0,11.0,4.0,4.0,4.0,4.0,1.0,,,,,,,3.0,0.46,,,,,,108173.py,108173.admin_keywords_submit:::108173.py
Function,10818.main,human/10818.py,,,,,,,,,,,,,,,,,,,,,,101.0,13.0,75.0,33.0,74.0,14.0,2.0,0.0,63.0,32.0,62.0,2.0,2.0,2.0,2.0,1.0,,,,,,,2.0,0.19,,,,,,10818.py,10818.main:::10818.py
Function,108189.cdist_sq_periodic,human/108189.py,,,,,,,,,,,,,,,,,,,,,,17.0,2.0,2.0,1.0,1.0,13.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,6.5,,,,,,108189.py,108189.cdist_sq_periodic:::108189.py
Function,108191.angular_distance,human/108191.py,,,,,,,,,,,,,,,,,,,,,,15.0,2.0,2.0,1.0,1.0,11.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,5.5,,,,,,108191.py,108191.angular_distance:::108191.py
Function,108200.validate_config,human/108200.py,,,,,,,,,,,,,,,,,,,,,,23.0,1.0,19.0,5.0,18.0,3.0,20.0,1.0,18.0,5.0,17.0,6.0,6.0,8.0,8.0,3.0,,,,,,,2.0,0.16,,,,,,108200.py,108200.validate_config:::108200.py
Function,10823.create_media_service_rg,human/10823.py,,,,,,,,,,,,,,,,,,,,,,29.0,2.0,16.0,7.0,15.0,11.0,1.0,0.0,11.0,7.0,10.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.69,,,,,,10823.py,10823.create_media_service_rg:::10823.py
Function,10825.list_media_endpoint_keys,human/10825.py,,,,,,,,,,,,,,,,,,,,,,19.0,2.0,8.0,2.0,7.0,9.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,1.13,,,,,,10825.py,10825.list_media_endpoint_keys:::10825.py
Function,108265.existing_analysis,human/108265.py,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,6.0,3.0,5.0,3.0,2.0,0.0,6.0,3.0,5.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,0.5,,,,,,108265.py,108265.existing_analysis:::108265.py
Function,108284.replace_placeholders,human/108284.py,,,,,,,,,,,,,,,,,,,,,,8.0,2.0,5.0,3.0,4.0,1.0,1.0,0.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,0.2,,,,,,108284.py,108284.replace_placeholders:::108284.py
Function,108289.parse_timezone,human/108289.py,,,,,,,,,,,,,,,,,,,,,,18.0,1.0,12.0,3.0,11.0,5.0,4.0,1.0,12.0,3.0,11.0,4.0,4.0,4.0,4.0,3.0,,,,,,,1.0,0.42,,,,,,108289.py,108289.parse_timezone:::108289.py
Function,10831.create_sas_locator,human/10831.py,,,,,,,,,,,,,,,,,,,,,,19.0,2.0,9.0,4.0,8.0,8.0,1.0,0.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.89,,,,,,10831.py,10831.create_sas_locator:::10831.py
Function,108312.copy_to_clipboard,human/108312.py,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,5.0,2.0,4.0,4.0,1.0,0.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.8,,,,,,108312.py,108312.copy_to_clipboard:::108312.py
Function,108315.str2unixtime,human/108315.py,,,,,,,,,,,,,,,,,,,,,,18.0,3.0,3.0,2.0,2.0,12.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,4.0,,,,,,108315.py,108315.str2unixtime:::108315.py
Function,108351.next,human/108351.py,,,,,,,,,,,,,,,,,,,,,,26.0,5.0,11.0,3.0,10.0,10.0,3.0,0.0,11.0,3.0,10.0,3.0,3.0,3.0,3.0,3.0,,,,,,,2.0,0.91,,,,,,108351.py,108351.next:::108351.py
Function,108386.vector_unit_nonull,human/108386.py,,,,,,,,,,,,,,,,,,,,,,16.0,2.0,4.0,1.0,3.0,10.0,2.0,0.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,2.5,,,,,,108386.py,108386.vector_unit_nonull:::108386.py
Function,108395.disk_pick_polar,human/108395.py,,,,,,,,,,,,,,,,,,,,,,21.0,2.0,7.0,2.0,6.0,12.0,2.0,0.0,7.0,2.0,6.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,1.71,,,,,,108395.py,108395.disk_pick_polar:::108395.py
