Kind,Name,File,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,CyclomaticStrictModified,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential
Function,"201.WorkspaceDetector._validate_pyproject_toml",claude-4-5-haiku/201.py,,,,,,,,,,,,,,,,,,,,,,18,1,16,5,13,1,5,1,14,4,11,4,4,7,7,4,,,,,,,2,0.06,,,,,
Function,"201.WorkspaceDetector._validate_workspace",claude-4-5-haiku/201.py,,,,,,,,,,,,,,,,,,,,,,16,2,13,3,12,1,8,1,11,3,10,8,8,10,10,8,,,,,,,3,0.08,,,,,
Function,"201.WorkspaceDetector.detect_from_mcp_context",claude-4-5-haiku/201.py,,,,,,,,,,,,,,,,,,,,,,12,2,9,3,7,1,3,0,9,3,7,3,3,3,3,3,,,,,,,2,0.11,,,,,
Function,"201.WorkspaceDetector.find_workspace_root",claude-4-5-haiku/201.py,,,,,,,,,,,,,,,,,,,,,,23,3,15,2,14,5,4,1,15,2,14,4,4,4,4,4,,,,,,,1,0.33,,,,,
Function,"201.WorkspaceDetector.get_context_portal_path",claude-4-5-haiku/201.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Function,"201.WorkspaceDetector.get_detection_info",claude-4-5-haiku/201.py,,,,,,,,,,,,,,,,,,,,,,9,0,8,1,7,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.13,,,,,
Module File,"201.py",claude-4-5-haiku/201.py,15,2,12,1,4,4,4,4,3,,,,,1,11,,11,,,,,180,31,132,41,116,17,0,0,107,40,91,0,0,0,0,0,8,8,10,10,8,,4,0.13,41,41,48,48,37
Class,"202.SOARClient",claude-4-5-haiku/202.py,12,1,11,0,2,2,3,3,2,0,3,0,0,,,,,5,4,5,5,65,11,54,25,48,0,,,54,21,48,,,,,,5,5,6,6,5,0,3,0.00,12,12,14,14,9
Function,"202.SOARClient.__init__",claude-4-5-haiku/202.py,,,,,,,,,,,,,,,,,,,,,,7,0,7,5,6,0,1,0,7,5,6,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"202.SOARClient.execute_playbook",claude-4-5-haiku/202.py,,,,,,,,,,,,,,,,,,,,,,10,0,10,5,9,0,2,0,10,4,9,2,2,3,3,1,,,,,,,1,0.00,,,,,
Function,"202.SOARClient.get_playbook_result",claude-4-5-haiku/202.py,,,,,,,,,,,,,,,,,,,,,,9,0,9,4,8,0,2,0,9,3,8,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"202.SOARClient.get_playbook_status",claude-4-5-haiku/202.py,,,,,,,,,,,,,,,,,,,,,,9,0,9,4,8,0,2,0,9,3,8,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"202.SOARClient.wait_for_completion",claude-4-5-haiku/202.py,,,,,,,,,,,,,,,,,,,,,,24,6,18,6,17,0,5,1,18,5,17,5,5,6,6,5,,,,,,,3,0.00,,,,,
Module File,"202.py",claude-4-5-haiku/202.py,12,1,11,0,2,2,3,3,2,,,,,1,5,,5,,,,,71,12,59,30,48,0,0,0,59,26,48,0,0,0,0,0,5,5,6,6,5,,3,0.00,12,12,14,14,9
Class,"203.ProjectInfo",claude-4-5-haiku/203.py,12,3,9,0,3,3,4,4,3,0,5,0,0,,,,,5,2,5,5,66,19,47,17,38,0,,,46,15,38,,,,,,5,5,6,6,4,0,2,0.00,16,16,18,18,14
Function,"203.ProjectInfo.__init__",claude-4-5-haiku/203.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,3,2,0,1,0,3,3,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"203.ProjectInfo._get_name_from_pyproject_toml_project",claude-4-5-haiku/203.py,,,,,,,,,,,,,,,,,,,,,,12,4,8,3,7,0,3,0,8,3,7,3,3,3,3,3,,,,,,,1,0.00,,,,,
Function,"203.ProjectInfo._get_name_from_pyproject_toml_tool",claude-4-5-haiku/203.py,,,,,,,,,,,,,,,,,,,,,,15,5,10,3,9,0,4,1,10,3,9,4,4,6,6,4,,,,,,,1,0.00,,,,,
Function,"203.ProjectInfo._load_pyproject",claude-4-5-haiku/203.py,,,,,,,,,,,,,,,,,,,,,,20,4,16,4,13,0,6,1,16,3,13,5,5,5,5,3,,,,,,,2,0.00,,,,,
Function,"203.ProjectInfo.name-getter",claude-4-5-haiku/203.py,,,,,,,,,,,,,,,,,,,,,,10,2,8,2,7,0,3,0,8,2,7,3,3,3,3,3,,,,,,,1,0.00,,,,,
Module File,"203.py",claude-4-5-haiku/203.py,12,3,9,0,3,3,4,4,3,,,,,1,5,,5,,,,,66,19,47,17,38,0,0,0,46,15,38,0,0,0,0,0,5,5,6,6,4,,2,0.00,16,16,18,18,14
Class,"204.TqdmPositionRegistry",claude-4-5-haiku/204.py,5,0,5,0,2,2,2,2,1,0,1,0,0,,,,,0,0,2,2,21,3,15,8,10,3,,,13,6,10,,,,,,2,2,2,2,1,0,2,0.20,3,3,3,3,2
Function,"204.TqdmPositionRegistry.claim",claude-4-5-haiku/204.py,,,,,,,,,,,,,,,,,,,,,,7,0,7,2,6,0,2,0,7,2,6,2,2,2,2,1,,,,,,,2,0.00,,,,,
Function,"204.TqdmPositionRegistry.release",claude-4-5-haiku/204.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,2,0,1,0,3,1,2,1,1,1,1,1,,,,,,,1,0.00,,,,,
Module File,"204.py",claude-4-5-haiku/204.py,5,0,5,0,2,2,2,2,1,,,,,1,2,,2,,,,,21,3,15,8,10,3,0,0,13,6,10,0,0,0,0,0,2,2,2,2,1,,2,0.20,3,3,3,3,2
Class,"205.SyntenicPlot",claude-4-5-haiku/205.py,23,3,19,2,4,4,5,5,2,0,4,0,0,,,,,6,6,6,6,143,23,114,39,104,14,,,81,38,71,,,,,,8,8,9,9,5,0,5,0.12,25,25,28,28,10
Function,"205.SyntenicPlot.__init__",claude-4-5-haiku/205.py,,,,,,,,,,,,,,,,,,,,,,7,0,7,7,6,0,1,0,7,7,6,3,3,3,3,1,,,,,,,0,0.00,,,,,
Function,"205.SyntenicPlot._create_syntenic_plot",claude-4-5-haiku/205.py,,,,,,,,,,,,,,,,,,,,,,50,9,40,15,36,1,9,1,34,15,30,7,7,7,7,1,,,,,,,2,0.03,,,,,
Function,"205.SyntenicPlot._get_color_by_type",claude-4-5-haiku/205.py,,,,,,,,,,,,,,,,,,,,,,11,0,10,2,9,8,1,0,3,2,2,1,1,1,1,1,,,,,,,0,0.80,,,,,
Function,"205.SyntenicPlot._parse_gff",claude-4-5-haiku/205.py,,,,,,,,,,,,,,,,,,,,,,40,6,33,10,32,2,26,1,26,9,25,8,8,9,9,5,,,,,,,5,0.06,,,,,
Function,"205.SyntenicPlot.read_PUL_cgcgff",claude-4-5-haiku/205.py,,,,,,,,,,,,,,,,,,,,,,7,1,5,1,4,1,4,1,5,1,4,3,3,5,5,1,,,,,,,1,0.20,,,,,
Function,"205.SyntenicPlot.syntenic_plot_allpairs",claude-4-5-haiku/205.py,,,,,,,,,,,,,,,,,,,,,,20,1,18,3,17,1,3,0,5,3,4,3,3,3,3,1,,,,,,,2,0.06,,,,,
Module File,"205.py",claude-4-5-haiku/205.py,23,3,19,2,4,4,5,5,2,,,,,1,6,,6,,,,,143,23,114,39,104,14,0,0,81,38,71,0,0,0,0,0,8,8,9,9,5,,5,0.12,25,25,28,28,10
Class,"206.BatchAction",claude-4-5-haiku/206.py,11,1,4,5,1,1,2,2,1,0,4,0,0,,,,,5,2,13,13,160,31,62,36,30,67,,,38,18,24,,,,,,3,3,4,4,1,0,1,1.08,18,18,21,21,13
Function,"206.BatchAction.__eq__",claude-4-5-haiku/206.py,,,,,,,,,,,,,,,,,,,,,,5,0,4,1,3,1,2,0,4,1,3,2,2,3,3,1,,,,,,,1,0.25,,,,,
Function,"206.BatchAction.__init__",claude-4-5-haiku/206.py,,,,,,,,,,,,,,,,,,,,,,9,1,3,3,2,5,1,0,3,3,2,1,1,2,2,1,,,,,,,0,1.67,,,,,
Function,"206.BatchAction.__repr__",claude-4-5-haiku/206.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Function,"206.BatchAction.add_key",claude-4-5-haiku/206.py,,,,,,,,,,,,,,,,,,,,,,18,2,9,6,4,7,2,0,5,2,4,2,2,2,2,1,,,,,,,1,0.78,,,,,
Function,"206.BatchAction.create_account",claude-4-5-haiku/206.py,,,,,,,,,,,,,,,,,,,,,,7,1,2,1,1,4,1,0,2,1,1,1,1,1,1,1,,,,,,,0,2.00,,,,,
Function,"206.BatchAction.delete_account",claude-4-5-haiku/206.py,,,,,,,,,,,,,,,,,,,,,,10,2,2,1,1,6,1,0,2,1,1,1,1,1,1,1,,,,,,,0,3.00,,,,,
Function,"206.BatchAction.delete_key",claude-4-5-haiku/206.py,,,,,,,,,,,,,,,,,,,,,,10,2,2,1,1,6,1,0,2,1,1,1,1,1,1,1,,,,,,,0,3.00,,,,,
Function,"206.BatchAction.deploy_contract",claude-4-5-haiku/206.py,,,,,,,,,,,,,,,,,,,,,,10,2,2,1,1,6,1,0,2,1,1,2,2,2,2,1,,,,,,,0,3.00,,,,,
Function,"206.BatchAction.function_call",claude-4-5-haiku/206.py,,,,,,,,,,,,,,,,,,,,,,27,2,16,8,9,9,4,1,7,2,6,3,3,4,4,1,,,,,,,1,0.56,,,,,
Function,"206.BatchAction.stake",claude-4-5-haiku/206.py,,,,,,,,,,,,,,,,,,,,,,11,2,2,1,1,7,1,0,2,1,1,1,1,1,1,1,,,,,,,0,3.50,,,,,
Function,"206.BatchAction.to_dict",claude-4-5-haiku/206.py,,,,,,,,,,,,,,,,,,,,,,10,1,5,1,4,4,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.80,,,,,
Function,"206.BatchAction.to_json",claude-4-5-haiku/206.py,,,,,,,,,,,,,,,,,,,,,,7,1,2,1,1,4,1,0,2,1,1,1,1,1,1,1,,,,,,,0,2.00,,,,,
Function,"206.BatchAction.transfer",claude-4-5-haiku/206.py,,,,,,,,,,,,,,,,,,,,,,10,2,2,1,1,6,1,0,2,1,1,1,1,1,1,1,,,,,,,0,3.00,,,,,
Module File,"206.py",claude-4-5-haiku/206.py,11,1,4,5,1,1,2,2,1,,,,,1,13,,13,,,,,164,33,64,38,30,67,0,0,40,20,24,0,0,0,0,0,3,3,4,4,1,,1,1.05,18,18,21,21,13
Class,"207.CommandHandler",claude-4-5-haiku/207.py,4,0,3,1,1,1,2,2,1,0,3,0,0,,,,,10,2,10,10,55,10,35,15,24,10,,,35,15,24,,,,,,3,3,4,4,3,0,1,0.29,14,14,15,15,12
Function,"207.CommandHandler.__init__",claude-4-5-haiku/207.py,,,,,,,,,,,,,,,,,,,,,,5,0,5,3,4,0,1,0,5,3,4,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"207.CommandHandler._handle_debug",claude-4-5-haiku/207.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Function,"207.CommandHandler._handle_exit",claude-4-5-haiku/207.py,,,,,,,,,,,,,,,,,,,,,,4,0,3,1,2,1,2,0,3,1,2,2,2,2,2,1,,,,,,,1,0.33,,,,,
Function,"207.CommandHandler._handle_help",claude-4-5-haiku/207.py,,,,,,,,,,,,,,,,,,,,,,4,0,3,2,2,1,1,0,3,2,2,1,1,1,1,1,,,,,,,0,0.33,,,,,
Function,"207.CommandHandler._handle_status",claude-4-5-haiku/207.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Function,"207.CommandHandler._register_core_commands",claude-4-5-haiku/207.py,,,,,,,,,,,,,,,,,,,,,,5,0,4,1,3,1,1,0,4,1,3,1,1,1,1,1,,,,,,,0,0.25,,,,,
Function,"207.CommandHandler._register_debug_commands",claude-4-5-haiku/207.py,,,,,,,,,,,,,,,,,,,,,,4,0,3,1,2,1,1,0,3,1,2,1,1,1,1,1,,,,,,,0,0.33,,,,,
Function,"207.CommandHandler.deregister_command",claude-4-5-haiku/207.py,,,,,,,,,,,,,,,,,,,,,,5,0,4,2,3,1,2,0,4,2,3,2,2,2,2,1,,,,,,,1,0.25,,,,,
Function,"207.CommandHandler.get_commands",claude-4-5-haiku/207.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Function,"207.CommandHandler.register_command",claude-4-5-haiku/207.py,,,,,,,,,,,,,,,,,,,,,,7,0,6,1,5,1,4,1,6,1,5,3,3,4,4,3,,,,,,,1,0.17,,,,,
Module File,"207.py",claude-4-5-haiku/207.py,4,0,3,1,1,1,2,2,1,,,,,1,10,,10,,,,,55,10,35,15,24,10,0,0,35,15,24,0,0,0,0,0,3,3,4,4,3,,1,0.29,14,14,15,15,12
Class,"208.AsyncJobResourceWithRawResponse",claude-4-5-haiku/208.py,6,1,6,0,2,2,2,2,1,0,1,0,0,,,,,2,1,2,2,17,4,13,7,9,0,,,13,7,9,,,,,,2,2,2,2,1,0,1,0.00,5,5,5,5,3
Function,"208.AsyncJobResourceWithRawResponse.__getattr__",claude-4-5-haiku/208.py,,,,,,,,,,,,,,,,,,,,,,12,2,10,4,8,0,2,0,10,4,8,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"208.AsyncJobResourceWithRawResponse.__getattr__.wrapper",claude-4-5-haiku/208.py,,,,,,,,,,,,,,,,,,,,,,5,0,5,2,4,0,2,0,5,2,4,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"208.AsyncJobResourceWithRawResponse.__init__",claude-4-5-haiku/208.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,1,0,1,0,2,2,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"208.py",claude-4-5-haiku/208.py,6,1,6,0,2,2,2,2,1,,,,,1,3,,3,,,,,17,4,13,7,9,0,0,0,13,7,9,0,0,0,0,0,2,2,2,2,1,,1,0.00,5,5,5,5,3
Class,"209.RealTimeContextUpdater",claude-4-5-haiku/209.py,9,0,8,1,2,2,2,2,1,0,3,0,0,,,,,6,7,6,6,61,7,48,18,41,6,,,38,18,31,,,,,,3,3,3,3,1,0,3,0.13,11,11,11,11,6
Function,"209.RealTimeContextUpdater.__init__",claude-4-5-haiku/209.py,,,,,,,,,,,,,,,,,,,,,,8,0,8,8,7,0,1,0,8,8,7,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"209.RealTimeContextUpdater.get_monitoring_stats",claude-4-5-haiku/209.py,,,,,,,,,,,,,,,,,,,,,,19,1,17,5,16,1,1,0,7,5,6,1,1,1,1,1,,,,,,,1,0.06,,,,,
Function,"209.RealTimeContextUpdater.subscribe_to_all_updates",claude-4-5-haiku/209.py,,,,,,,,,,,,,,,,,,,,,,6,0,5,1,4,1,2,0,5,1,4,2,2,2,2,1,,,,,,,2,0.20,,,,,
Function,"209.RealTimeContextUpdater.subscribe_to_updates",claude-4-5-haiku/209.py,,,,,,,,,,,,,,,,,,,,,,6,0,5,1,4,1,2,0,5,1,4,2,2,2,2,1,,,,,,,2,0.20,,,,,
Function,"209.RealTimeContextUpdater.unsubscribe_from_all_updates",claude-4-5-haiku/209.py,,,,,,,,,,,,,,,,,,,,,,6,0,5,1,4,1,2,0,5,1,4,2,2,2,2,1,,,,,,,2,0.20,,,,,
Function,"209.RealTimeContextUpdater.unsubscribe_from_updates",claude-4-5-haiku/209.py,,,,,,,,,,,,,,,,,,,,,,8,0,7,1,6,1,3,0,7,1,6,3,3,3,3,1,,,,,,,3,0.14,,,,,
Module File,"209.py",claude-4-5-haiku/209.py,9,0,8,1,2,2,2,2,1,,,,,1,6,,6,,,,,67,9,52,22,41,6,0,0,42,22,31,0,0,0,0,0,3,3,3,3,1,,3,0.12,11,11,11,11,6
Class,"21.ManagedAPIServer",claude-4-5-haiku/21.py,11,1,9,1,3,3,3,3,2,0,4,0,0,,,,,3,4,3,3,37,5,29,11,25,3,,,26,11,22,,,,,,4,4,4,4,4,0,3,0.10,8,8,8,8,6
Function,"21.ManagedAPIServer.__enter__",claude-4-5-haiku/21.py,,,,,,,,,,,,,,,,,,,,,,19,2,15,4,14,2,4,1,12,4,11,4,4,4,4,4,,,,,,,3,0.13,,,,,
Function,"21.ManagedAPIServer.__exit__",claude-4-5-haiku/21.py,,,,,,,,,,,,,,,,,,,,,,8,0,8,1,7,0,3,0,8,1,7,3,3,3,3,1,,,,,,,2,0.00,,,,,
Function,"21.ManagedAPIServer.__init__",claude-4-5-haiku/21.py,,,,,,,,,,,,,,,,,,,,,,5,0,5,5,4,0,1,0,5,5,4,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"21.py",claude-4-5-haiku/21.py,11,1,9,1,3,3,3,3,2,,,,,1,3,,3,,,,,42,6,33,15,25,3,0,0,30,15,22,0,0,0,0,0,4,4,4,4,4,,3,0.09,8,8,8,8,6
Class,"210.Enforcer",claude-4-5-haiku/210.py,9,2,8,0,3,3,3,3,1,0,7,0,0,,,,,13,3,13,13,133,34,99,44,85,0,,,99,42,85,,,,,,5,5,5,5,3,0,3,0.00,40,40,42,42,17
Function,"210.Enforcer.__init__",claude-4-5-haiku/210.py,,,,,,,,,,,,,,,,,,,,,,5,0,5,4,4,0,1,0,5,4,4,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"210.Enforcer._ensure_temp_dir",claude-4-5-haiku/210.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"210.Enforcer.check_for_other_logs",claude-4-5-haiku/210.py,,,,,,,,,,,,,,,,,,,,,,9,2,7,4,6,0,3,0,7,4,6,3,3,4,4,1,,,,,,,2,0.00,,,,,
Function,"210.Enforcer.delete_log",claude-4-5-haiku/210.py,,,,,,,,,,,,,,,,,,,,,,6,1,5,1,4,0,4,1,5,1,4,3,3,3,3,1,,,,,,,1,0.00,,,,,
Function,"210.Enforcer.empty_metadata_temp",claude-4-5-haiku/210.py,,,,,,,,,,,,,,,,,,,,,,6,0,6,3,5,0,4,1,6,3,5,4,4,4,4,1,,,,,,,3,0.00,,,,,
Function,"210.Enforcer.enforce_all_covers",claude-4-5-haiku/210.py,,,,,,,,,,,,,,,,,,,,,,22,5,17,9,16,0,5,1,17,9,16,5,5,5,5,1,,,,,,,3,0.00,,,,,
Function,"210.Enforcer.enforce_cover",claude-4-5-haiku/210.py,,,,,,,,,,,,,,,,,,,,,,10,2,8,3,7,0,4,1,8,3,7,4,4,4,4,1,,,,,,,2,0.00,,,,,
Function,"210.Enforcer.get_book_dir_from_log",claude-4-5-haiku/210.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,1,3,0,2,0,4,1,3,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"210.Enforcer.get_calibre_library",claude-4-5-haiku/210.py,,,,,,,,,,,,,,,,,,,,,,13,3,10,4,9,0,3,0,10,3,9,3,3,3,3,3,,,,,,,2,0.00,,,,,
Function,"210.Enforcer.get_supported_files_from_dir",claude-4-5-haiku/210.py,,,,,,,,,,,,,,,,,,,,,,12,3,9,4,8,0,4,1,9,4,8,4,4,4,4,1,,,,,,,2,0.00,,,,,
Function,"210.Enforcer.print_library_list",claude-4-5-haiku/210.py,,,,,,,,,,,,,,,,,,,,,,9,1,8,4,7,0,3,0,8,4,7,3,3,4,4,1,,,,,,,1,0.00,,,,,
Function,"210.Enforcer.read_log",claude-4-5-haiku/210.py,,,,,,,,,,,,,,,,,,,,,,12,2,10,2,9,0,6,1,10,1,9,4,4,4,4,3,,,,,,,2,0.00,,,,,
Function,"210.Enforcer.replace_old_metadata",claude-4-5-haiku/210.py,,,,,,,,,,,,,,,,,,,,,,9,2,7,3,6,0,4,1,7,3,6,3,3,3,3,1,,,,,,,1,0.00,,,,,
Module File,"210.py",claude-4-5-haiku/210.py,9,2,8,0,3,3,3,3,1,,,,,1,13,,13,,,,,139,35,104,49,85,0,0,0,104,47,85,0,0,0,0,0,5,5,5,5,3,,3,0.00,40,40,42,42,17
Class,"211.NotificationIcons",claude-4-5-haiku/211.py,2,0,2,0,1,1,1,1,1,0,1,0,0,,,,,0,0,1,1,23,2,18,4,15,3,,,4,3,2,,,,,,1,1,1,1,1,0,0,0.17,1,1,1,1,1
Function,"211.NotificationIcons.get",claude-4-5-haiku/211.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"211.py",claude-4-5-haiku/211.py,2,0,2,0,1,1,1,1,1,,,,,1,1,,1,,,,,23,2,18,4,15,3,0,0,4,3,2,0,0,0,0,0,1,1,1,1,1,,0,0.17,1,1,1,1,1
Class,"212.ThingManager",claude-4-5-haiku/212.py,3,0,3,0,1,1,1,1,1,0,0,0,0,,,,,2,1,3,3,14,3,11,7,6,0,,,10,6,6,,,,,,2,2,2,2,1,0,1,0.00,4,4,4,4,3
Function,"212.ThingManager.__init__",claude-4-5-haiku/212.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,1,0,1,0,2,2,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"212.ThingManager.add_thing",claude-4-5-haiku/212.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"212.ThingManager.get_instance",claude-4-5-haiku/212.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,1,3,0,2,0,4,1,3,2,2,2,2,1,,,,,,,1,0.00,,,,,
Module File,"212.py",claude-4-5-haiku/212.py,3,0,3,0,1,1,1,1,1,,,,,1,3,,3,,,,,14,3,11,7,6,0,0,0,10,6,6,0,0,0,0,0,2,2,2,2,1,,1,0.00,4,4,4,4,3
Class,"213.RMSNorm",claude-4-5-haiku/213.py,11,2,8,2,2,2,3,3,1,0,2,0,0,,,,,2,4,2,2,25,6,16,10,12,3,,,15,10,11,,,,,,2,2,3,3,1,0,1,0.19,4,4,5,5,2
Function,"213.RMSNorm.__init__",claude-4-5-haiku/213.py,,,,,,,,,,,,,,,,,,,,,,8,0,8,5,7,0,2,0,7,5,6,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"213.RMSNorm.forward",claude-4-5-haiku/213.py,,,,,,,,,,,,,,,,,,,,,,14,4,7,4,5,3,2,0,7,4,5,2,2,3,3,1,,,,,,,1,0.43,,,,,
Module File,"213.py",claude-4-5-haiku/213.py,11,2,8,2,2,2,3,3,1,,,,,1,2,,2,,,,,25,6,16,10,12,3,0,0,15,10,11,0,0,0,0,0,2,2,3,3,1,,1,0.19,4,4,5,5,2
Class,"214.NanoEditor",claude-4-5-haiku/214.py,9,1,8,0,2,2,2,2,1,0,3,0,0,,,,,16,10,16,16,156,24,132,37,115,0,,,111,33,94,,,,,,6,6,6,6,5,0,2,0.00,33,33,33,33,23
Function,"214.NanoEditor.__init__",claude-4-5-haiku/214.py,,,,,,,,,,,,,,,,,,,,,,11,0,11,11,10,0,1,0,11,11,10,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"214.NanoEditor.end_search",claude-4-5-haiku/214.py,,,,,,,,,,,,,,,,,,,,,,6,0,6,1,5,0,1,0,6,1,5,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"214.NanoEditor.find_next",claude-4-5-haiku/214.py,,,,,,,,,,,,,,,,,,,,,,6,1,5,1,4,0,2,0,5,1,4,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"214.NanoEditor.find_previous",claude-4-5-haiku/214.py,,,,,,,,,,,,,,,,,,,,,,6,1,5,1,4,0,2,0,5,1,4,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"214.NanoEditor.get_content",claude-4-5-haiku/214.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"214.NanoEditor.get_message_text",claude-4-5-haiku/214.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"214.NanoEditor.get_status_text",claude-4-5-haiku/214.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"214.NanoEditor.jump_to_search_result",claude-4-5-haiku/214.py,,,,,,,,,,,,,,,,,,,,,,12,2,10,1,9,0,5,1,9,1,8,5,5,5,5,5,,,,,,,2,0.00,,,,,
Function,"214.NanoEditor.load_file",claude-4-5-haiku/214.py,,,,,,,,,,,,,,,,,,,,,,13,0,13,3,12,0,3,0,13,1,12,3,3,3,3,1,,,,,,,2,0.00,,,,,
Function,"214.NanoEditor.perform_search",claude-4-5-haiku/214.py,,,,,,,,,,,,,,,,,,,,,,27,4,23,5,22,0,14,1,22,5,21,6,6,6,6,4,,,,,,,2,0.00,,,,,
Function,"214.NanoEditor.run",claude-4-5-haiku/214.py,,,,,,,,,,,,,,,,,,,,,,5,0,5,1,4,0,1,0,5,1,4,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"214.NanoEditor.save_file",claude-4-5-haiku/214.py,,,,,,,,,,,,,,,,,,,,,,9,0,9,3,8,0,2,0,9,1,8,2,2,2,2,1,,,,,,,2,0.00,,,,,
Function,"214.NanoEditor.select_syntax_highlight",claude-4-5-haiku/214.py,,,,,,,,,,,,,,,,,,,,,,18,0,18,3,17,0,2,0,6,3,5,3,3,3,3,1,,,,,,,1,0.00,,,,,
Function,"214.NanoEditor.set_status_message",claude-4-5-haiku/214.py,,,,,,,,,,,,,,,,,,,,,,6,0,6,1,5,0,2,0,5,1,4,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"214.NanoEditor.setup_key_bindings",claude-4-5-haiku/214.py,,,,,,,,,,,,,,,,,,,,,,8,0,8,1,7,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"214.NanoEditor.start_search",claude-4-5-haiku/214.py,,,,,,,,,,,,,,,,,,,,,,6,0,6,1,5,0,1,0,6,1,5,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"214.py",claude-4-5-haiku/214.py,9,1,8,0,2,2,2,2,1,,,,,1,16,,16,,,,,156,24,132,37,115,0,0,0,111,33,94,0,0,0,0,0,6,6,6,6,5,,2,0.00,33,33,33,33,23
Class,"215.MessageThread",claude-4-5-haiku/215.py,2,0,2,0,1,1,1,1,1,0,1,0,0,,,,,3,1,3,3,10,2,7,5,3,1,,,7,5,3,,,,,,1,1,1,1,1,0,0,0.14,3,3,3,3,3
